CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score
16933,1,2,563.23,1.0,2.0,563.23,5,1,3,513
16934,54,2,950.9300000000001,54.0,2.0,950.9300000000001,3,1,4,314
16936,25,1,262.68,25.0,1.0,262.68,4,1,2,412
16938,8,4,2736.38,8.0,4.0,2736.38,5,1,5,515
16940,52,3,3049.88,52.0,3.0,3049.88,3,1,5,315
16942,12,9,1920.59,12.0,9.0,1920.59,5,2,4,524
16943,211,3,816.73,211.0,3.0,816.73,1,1,3,113
16945,21,19,4345.5,21.0,19.0,4345.5,4,4,5,445
16947,235,1,406.48,235.0,1.0,406.48,1,1,2,112
16948,138,3,435.02,138.0,3.0,435.02,2,1,2,212
16949,3,6,1286.27,3.0,6.0,1286.27,5,1,4,514
16950,56,3,1178.56,56.0,3.0,1178.56,3,1,4,314
16951,134,3,1277.75,134.0,3.0,1277.75,2,1,4,214
16952,109,2,167.61,109.0,2.0,167.61,2,1,1,211
16953,30,1,20.8,30.0,1.0,20.8,4,1,1,411
16954,0,9,2085.08,0.0,9.0,2085.08,5,2,5,525
16955,184,4,518.67,184.0,4.0,518.67,1,1,3,113
16956,17,1,308.74,17.0,1.0,308.74,4,1,2,412
16957,239,2,416.64,239.0,2.0,416.64,1,1,2,112
16959,87,1,117.35000000000001,87.0,1.0,117.35000000000001,2,1,1,211
16960,38,3,507.05,38.0,3.0,507.05,3,1,3,313
16961,116,1,234.17,116.0,1.0,234.17,2,1,1,211
16963,187,1,110.55000000000001,187.0,1.0,110.55000000000001,1,1,1,111
16965,226,1,201.19,226.0,1.0,201.19,1,1,1,111
16966,8,7,2154.97,8.0,7.0,2154.97,5,2,5,525
16967,189,1,319.02,189.0,1.0,319.02,1,1,2,112
16968,4,2,439.43,4.0,2.0,439.43,5,1,2,512
16969,39,3,650.41,39.0,3.0,650.41,3,1,3,313
16971,38,1,357.21,38.0,1.0,357.21,3,1,2,312
16976,267,1,251.51999999999998,267.0,1.0,251.51999999999998,1,1,2,112
16978,77,1,344.33,77.0,1.0,344.33,2,1,2,212
16979,3,6,1852.0,3.0,6.0,1852.0,5,1,4,514
16980,255,2,1078.96,255.0,2.0,1078.96,1,1,4,114
16982,60,1,384.06,60.0,1.0,384.06,3,1,2,312
16983,12,7,1931.25,12.0,7.0,1931.25,5,2,4,524
16984,88,2,4481.35,88.0,2.0,4481.35,2,1,5,215
16985,17,10,5464.12,17.0,10.0,5464.12,4,2,5,425
16986,29,2,1873.2,29.0,2.0,1873.2,4,1,4,414
16987,3,7,1625.05,3.0,7.0,1625.05,5,2,4,524
16988,5,1,126.12,5.0,1.0,126.12,5,1,1,511
16989,7,6,1133.25,7.0,6.0,1133.25,5,1,4,514
16990,218,1,179.0,218.0,1.0,179.0,1,1,1,111
16992,10,5,1614.31,10.0,5.0,1614.31,5,1,4,514
16996,30,6,1456.96,30.0,6.0,1456.96,4,1,4,414
16997,288,3,702.0,288.0,3.0,702.0,1,1,3,113
16998,149,4,295.0,149.0,4.0,295.0,2,1,2,212
16999,23,2,484.82,23.0,2.0,484.82,4,1,3,413
17001,0,11,3989.57,0.0,11.0,3989.57,5,2,5,525
17002,85,3,1493.73,85.0,3.0,1493.73,2,1,4,214
17004,46,2,1412.94,46.0,2.0,1412.94,3,1,4,314
17006,4,4,781.78,4.0,4.0,781.78,5,1,3,513
17007,50,6,889.9300000000001,50.0,6.0,889.9300000000001,3,1,3,313
17010,18,1,195.36,18.0,1.0,195.36,4,1,1,411
17011,30,1,270.9,30.0,1.0,270.9,4,1,2,412
17014,8,3,586.33,8.0,3.0,586.33,5,1,3,513
17015,28,3,1842.56,28.0,3.0,1842.56,4,1,4,414
17017,2,20,8694.26,2.0,20.0,8694.26,5,4,5,545
17018,40,2,920.1,40.0,2.0,920.1,3,1,4,314
17019,11,4,1272.61,11.0,4.0,1272.61,5,1,4,514
17022,31,1,71.0,31.0,1.0,71.0,4,1,1,411
17024,45,3,95.85,45.0,3.0,95.85,3,1,1,311
17025,60,3,357.77,60.0,3.0,357.77,3,1,2,312
17026,185,2,154.82999999999998,185.0,2.0,154.82999999999998,1,1,1,111
17027,78,6,890.29,78.0,6.0,890.29,2,1,3,213
17029,110,2,716.0,110.0,2.0,716.0,2,1,3,213
17030,63,1,146.87,63.0,1.0,146.87,3,1,1,311
17031,11,2,380.35,11.0,2.0,380.35,5,1,2,512
17033,86,3,1030.14,86.0,3.0,1030.14,2,1,4,214
17034,16,3,745.52,16.0,3.0,745.52,4,1,3,413
17035,245,2,433.53000000000003,245.0,2.0,433.53000000000003,1,1,2,112
17037,87,1,1267.32,87.0,1.0,1267.32,2,1,4,214
17038,30,1,112.4,30.0,1.0,112.4,4,1,1,411
17040,137,1,449.73,137.0,1.0,449.73,2,1,2,212
17041,26,3,1081.57,26.0,3.0,1081.57,4,1,4,414
17042,2,5,1044.3799999999999,2.0,5.0,1044.3799999999999,5,1,4,514
17043,32,4,1735.18,32.0,4.0,1735.18,4,1,4,414
17044,25,1,948.48,25.0,1.0,948.48,4,1,4,414
17045,113,3,339.44,113.0,3.0,339.44,2,1,2,212
17046,157,1,642.02,157.0,1.0,642.02,2,1,3,213
17047,85,3,1100.9,85.0,3.0,1100.9,2,1,4,214
17048,117,3,925.35,117.0,3.0,925.35,2,1,4,214
17049,2,9,5659.9800000000005,2.0,9.0,5659.9800000000005,5,2,5,525
17050,96,6,3228.84,96.0,6.0,3228.84,2,1,5,215
17051,194,1,247.14000000000001,194.0,1.0,247.14000000000001,1,1,2,112
17052,28,1,413.75,28.0,1.0,413.75,4,1,2,412
17053,130,1,498.48,130.0,1.0,498.48,2,1,3,213
17054,28,5,1356.33,28.0,5.0,1356.33,4,1,4,414
17058,81,3,1179.89,81.0,3.0,1179.89,2,1,4,214
17059,29,5,3095.04,29.0,5.0,3095.04,4,1,5,415
17060,266,1,234.24,266.0,1.0,234.24,1,1,1,111
17061,73,11,5232.2300000000005,73.0,11.0,5232.2300000000005,2,2,5,225
17062,313,4,538.37,313.0,4.0,538.37,1,1,3,113
17063,21,7,1461.14,21.0,7.0,1461.14,4,2,4,424
17064,58,3,859.35,58.0,3.0,859.35,3,1,3,313
17068,12,21,4552.14,12.0,21.0,4552.14,5,4,5,545
17069,28,9,2709.7000000000003,28.0,9.0,2709.7000000000003,4,2,5,425
17070,114,1,312.14,114.0,1.0,312.14,2,1,2,212
17071,28,9,2429.03,28.0,9.0,2429.03,4,2,5,425
17073,17,4,1446.09,17.0,4.0,1446.09,4,1,4,414
17075,17,4,834.12,17.0,4.0,834.12,4,1,3,413
17076,36,3,841.0799999999999,36.0,3.0,841.0799999999999,3,1,3,313
17078,36,2,378.2,36.0,2.0,378.2,3,1,2,312
17079,78,1,118.80000000000001,78.0,1.0,118.80000000000001,2,1,1,211
17080,22,2,287.62,22.0,2.0,287.62,4,1,2,412
17081,25,2,290.16,25.0,2.0,290.16,4,1,2,412
17082,33,2,2003.85,33.0,2.0,2003.85,3,1,5,315
17083,109,3,1405.78,109.0,3.0,1405.78,2,1,4,214
17084,35,2,2949.75,35.0,2.0,2949.75,3,1,5,315
17085,123,5,1566.65,123.0,5.0,1566.65,2,1,4,214
17086,7,6,2050.08,7.0,6.0,2050.08,5,1,5,515
17088,28,4,1991.01,28.0,4.0,1991.01,4,1,5,415
17090,4,7,2043.95,4.0,7.0,2043.95,5,2,5,525
17091,2,9,3827.76,2.0,9.0,3827.76,5,2,5,525
17092,50,4,1777.78,50.0,4.0,1777.78,3,1,4,314
17094,322,1,302.0,322.0,1.0,302.0,1,1,2,112
17095,22,3,1324.16,22.0,3.0,1324.16,4,1,4,414
17096,15,4,1022.13,15.0,4.0,1022.13,4,1,4,414
17100,18,2,971.74,18.0,2.0,971.74,4,1,4,414
17101,10,4,1621.73,10.0,4.0,1621.73,5,1,4,514
17102,261,1,25.5,261.0,1.0,25.5,1,1,1,111
17105,159,2,665.78,159.0,2.0,665.78,2,1,3,213
17107,33,6,10815.43,33.0,6.0,10815.43,3,1,5,315
17109,29,6,885.04,29.0,6.0,885.04,4,1,3,413
17110,165,1,163.29999999999998,165.0,1.0,163.29999999999998,2,1,1,211
17111,47,1,248.61,47.0,1.0,248.61,3,1,2,312
17114,5,8,808.62,5.0,8.0,808.62,5,2,3,523
17115,8,3,837.5,8.0,3.0,837.5,5,1,3,513
17117,288,1,116.19999999999999,288.0,1.0,116.19999999999999,1,1,1,111
17118,317,1,157.02,317.0,1.0,157.02,1,1,1,111
17119,3,2,606.91,3.0,2.0,606.91,5,1,3,513
17120,233,1,307.46,233.0,1.0,307.46,1,1,2,112
17122,119,1,138.32,119.0,1.0,138.32,2,1,1,211
17123,161,1,345.29999999999995,161.0,1.0,345.29999999999995,2,1,2,212
17124,185,1,298.89,185.0,1.0,298.89,1,1,2,112
17125,50,1,259.35,50.0,1.0,259.35,3,1,2,312
17126,152,5,1004.75,152.0,5.0,1004.75,2,1,4,214
17128,334,1,157.09,334.0,1.0,157.09,1,1,1,111
17131,5,5,2463.17,5.0,5.0,2463.17,5,1,5,515
17133,15,7,4892.240000000001,15.0,7.0,4892.240000000001,4,2,5,425
17134,106,2,425.0,106.0,2.0,425.0,2,1,2,212
17135,16,7,1139.73,16.0,7.0,1139.73,4,2,4,424
17138,275,1,380.5,275.0,1.0,380.5,1,1,2,112
17139,15,12,10668.47,15.0,12.0,10668.47,4,2,5,425
17140,247,1,465.32,247.0,1.0,465.32,1,1,2,112
17142,239,1,579.0,239.0,1.0,579.0,1,1,3,113
17144,1,2,984.57,1.0,2.0,984.57,5,1,4,514
17146,105,3,749.78,105.0,3.0,749.78,2,1,3,213
17147,22,4,1714.59,22.0,4.0,1714.59,4,1,4,414
17148,51,1,124.88,51.0,1.0,124.88,3,1,1,311
17152,194,3,1689.5,194.0,3.0,1689.5,1,1,4,114
17153,24,1,213.78,24.0,1.0,213.78,4,1,1,411
17154,75,1,329.34,75.0,1.0,329.34,2,1,2,212
17155,17,2,251.70000000000002,17.0,2.0,251.70000000000002,4,1,2,412
17157,7,2,319.0,7.0,2.0,319.0,5,1,2,512
17158,32,3,1266.97,32.0,3.0,1266.97,4,1,4,414
17159,21,3,1538.88,21.0,3.0,1538.88,4,1,4,414
17160,31,6,3518.03,31.0,6.0,3518.03,4,1,5,415
17162,28,10,1715.46,28.0,10.0,1715.46,4,2,4,424
17163,21,2,293.1,21.0,2.0,293.1,4,1,2,412
17164,32,7,2467.35,32.0,7.0,2467.35,4,2,5,425
17165,284,1,158.68,284.0,1.0,158.68,1,1,1,111
17166,38,2,206.34,38.0,2.0,206.34,3,1,1,311
17169,57,2,835.78,57.0,2.0,835.78,3,1,3,313
17171,289,1,224.91,289.0,1.0,224.91,1,1,1,111
17172,78,1,317.76,78.0,1.0,317.76,2,1,2,212
17173,5,8,3766.6,5.0,8.0,3766.6,5,2,5,525
17174,217,1,59.9,217.0,1.0,59.9,1,1,1,111
17175,44,4,1443.69,44.0,4.0,1443.69,3,1,4,314
17176,201,1,306.13,201.0,1.0,306.13,1,1,2,112
17179,178,3,711.79,178.0,3.0,711.79,2,1,3,213
17180,56,4,796.03,56.0,4.0,796.03,3,1,3,313
17181,57,2,239.92000000000002,57.0,2.0,239.92000000000002,3,1,1,311
17183,7,6,3347.31,7.0,6.0,3347.31,5,1,5,515
17186,46,2,144.0,46.0,2.0,144.0,3,1,1,311
17187,226,1,203.95,226.0,1.0,203.95,1,1,1,111
17188,11,7,2474.23,11.0,7.0,2474.23,5,2,5,525
17189,106,2,384.40000000000003,106.0,2.0,384.40000000000003,2,1,2,212
17190,58,2,444.74,58.0,2.0,444.74,3,1,2,312
17191,28,7,2095.13,28.0,7.0,2095.13,4,2,5,425
17193,35,7,1699.3000000000002,35.0,7.0,1699.3000000000002,3,2,4,324
17194,273,2,262.62,273.0,2.0,262.62,1,1,2,112
17197,29,1,1013.01,29.0,1.0,1013.01,4,1,4,414
17198,23,3,692.22,23.0,3.0,692.22,4,1,3,413
17201,53,1,342.63,53.0,1.0,342.63,3,1,2,312
17203,35,6,3563.85,35.0,6.0,3563.85,3,1,5,315
17204,175,4,1564.56,175.0,4.0,1564.56,2,1,4,214
17205,53,1,384.08,53.0,1.0,384.08,3,1,2,312
17206,53,1,204.24,53.0,1.0,204.24,3,1,1,311
17211,26,8,2317.2200000000003,26.0,8.0,2317.2200000000003,4,2,5,425
17212,253,1,226.85,253.0,1.0,226.85,1,1,1,111
17213,40,7,2781.23,40.0,7.0,2781.23,3,2,5,325
17214,60,6,1069.1200000000001,60.0,6.0,1069.1200000000001,3,1,4,314
17217,234,1,113.5,234.0,1.0,113.5,1,1,1,111
17218,4,10,1960.72,4.0,10.0,1960.72,5,2,5,525
17219,31,1,114.23,31.0,1.0,114.23,4,1,1,411
17220,24,14,3198.25,24.0,14.0,3198.25,4,3,5,435
17221,7,2,335.13,7.0,2.0,335.13,5,1,2,512
17222,65,1,354.15,65.0,1.0,354.15,3,1,2,312
17223,310,2,426.79,310.0,2.0,426.79,1,1,2,112
17226,308,1,393.49,308.0,1.0,393.49,1,1,2,112
17227,18,6,939.32,18.0,6.0,939.32,4,1,4,414
17228,15,8,1906.09,15.0,8.0,1906.09,4,2,4,424
17229,96,2,318.76,96.0,2.0,318.76,2,1,2,212
17230,264,8,3638.41,264.0,8.0,3638.41,1,2,5,125
17231,12,10,3174.32,12.0,10.0,3174.32,5,2,5,525
17232,2,2,421.52,2.0,2.0,421.52,5,1,2,512
17233,35,1,190.88,35.0,1.0,190.88,3,1,1,311
17234,182,1,149.89000000000001,182.0,1.0,149.89000000000001,1,1,1,111
17235,25,2,550.06,25.0,2.0,550.06,4,1,3,413
17236,12,6,916.13,12.0,6.0,916.13,5,1,4,514
17237,11,2,314.69,11.0,2.0,314.69,5,1,2,512
17238,2,17,3744.65,2.0,17.0,3744.65,5,3,5,535
17239,312,1,382.5,312.0,1.0,382.5,1,1,2,112
17242,108,2,1135.04,108.0,2.0,1135.04,2,1,4,214
17243,1,26,8676.85,1.0,26.0,8676.85,5,5,5,555
17244,53,1,954.9,53.0,1.0,954.9,3,1,4,314
17245,204,1,171.45,204.0,1.0,171.45,1,1,1,111
17247,15,1,282.19,15.0,1.0,282.19,4,1,2,412
17248,120,1,318.65,120.0,1.0,318.65,2,1,2,212
17250,3,2,384.52,3.0,2.0,384.52,5,1,2,512
17251,362,1,283.28000000000003,362.0,1.0,283.28000000000003,1,1,2,112
17252,116,2,353.86,116.0,2.0,353.86,2,1,2,212
17253,18,1,178.26,18.0,1.0,178.26,4,1,1,411
17254,4,2,272.44,4.0,2.0,272.44,5,1,2,512
17255,40,2,298.41,40.0,2.0,298.41,3,1,2,312
17256,107,2,240.0,107.0,2.0,240.0,2,1,1,211
17259,148,2,603.37,148.0,2.0,603.37,2,1,3,213
17262,52,5,1253.3600000000001,52.0,5.0,1253.3600000000001,3,1,4,314
17263,208,1,63.440000000000005,208.0,1.0,63.440000000000005,1,1,1,111
17265,138,2,562.9,138.0,2.0,562.9,2,1,3,213
17266,2,3,310.64,2.0,3.0,310.64,5,1,2,512
17267,127,2,317.62,127.0,2.0,317.62,2,1,2,212
17268,107,4,763.64,107.0,4.0,763.64,2,1,3,213
17272,42,4,2148.63,42.0,4.0,2148.63,3,1,5,315
17274,35,1,111.97999999999999,35.0,1.0,111.97999999999999,3,1,1,311
17277,227,2,1065.3500000000001,227.0,2.0,1065.3500000000001,1,1,4,114
17278,241,1,246.04,241.0,1.0,246.04,1,1,2,112
17279,57,1,187.82999999999998,57.0,1.0,187.82999999999998,3,1,1,311
17282,130,3,1703.41,130.0,3.0,1703.41,2,1,4,214
17284,60,6,1652.58,60.0,6.0,1652.58,3,1,4,314
17286,21,1,153.92,21.0,1.0,153.92,4,1,1,411
17287,26,7,1064.11,26.0,7.0,1064.11,4,2,4,424
17288,9,7,1419.73,9.0,7.0,1419.73,5,2,4,524
17289,31,3,944.41,31.0,3.0,944.41,4,1,4,414
17290,3,2,525.24,3.0,2.0,525.24,5,1,3,513
17291,308,1,550.8000000000001,308.0,1.0,550.8000000000001,1,1,3,113
17293,8,9,1875.1100000000001,8.0,9.0,1875.1100000000001,5,2,4,524
17295,28,3,556.95,28.0,3.0,556.95,4,1,3,413
17297,17,1,131.78,17.0,1.0,131.78,4,1,1,411
17298,101,2,498.42,101.0,2.0,498.42,2,1,3,213
17299,11,4,669.11,11.0,4.0,669.11,5,1,3,513
17301,21,1,197.63,21.0,1.0,197.63,4,1,1,411
17302,14,5,1135.63,14.0,5.0,1135.63,4,1,4,414
17303,361,1,250.04,361.0,1.0,250.04,1,1,2,112
17306,10,19,8631.31,10.0,19.0,8631.31,5,4,5,545
17309,95,1,82.75,95.0,1.0,82.75,2,1,1,211
17311,78,2,1384.85,78.0,2.0,1384.85,2,1,4,214
17312,138,3,644.3,138.0,3.0,644.3,2,1,3,213
17313,31,1,2328.84,31.0,1.0,2328.84,4,1,5,415
17314,24,8,2527.92,24.0,8.0,2527.92,4,2,5,425
17315,1,38,6292.26,1.0,29.809999999999945,6292.26,5,5,5,555
17317,46,3,2600.34,46.0,3.0,2600.34,3,1,5,315
17320,100,3,1200.6200000000001,100.0,3.0,1200.6200000000001,2,1,4,214
17321,8,2,700.86,8.0,2.0,700.86,5,1,3,513
17323,15,7,921.07,15.0,7.0,921.07,4,2,4,424
17324,17,4,990.23,17.0,4.0,990.23,4,1,4,414
17325,280,1,96.8,280.0,1.0,96.8,1,1,1,111
17329,14,2,523.11,14.0,2.0,523.11,4,1,3,413
17330,22,2,363.9,22.0,2.0,363.9,4,1,2,412
17331,123,1,175.2,123.0,1.0,175.2,2,1,1,211
17333,85,1,494.25,85.0,1.0,494.25,2,1,3,213
17334,302,2,307.02,302.0,2.0,307.02,1,1,2,112
17337,151,4,2027.8700000000001,151.0,4.0,2027.8700000000001,2,1,5,215
17338,17,8,6643.93,17.0,8.0,6643.93,4,2,5,425
17339,94,2,243.36,94.0,2.0,243.36,2,1,2,212
17340,29,11,12353.29,29.0,11.0,12353.29,4,2,5,425
17341,156,3,781.36,156.0,3.0,781.36,2,1,3,213
17343,355,1,193.64,355.0,1.0,193.64,1,1,1,111
17344,46,1,160.57,46.0,1.0,160.57,3,1,1,311
17345,15,4,537.74,15.0,4.0,537.74,4,1,3,413
17346,3,15,2676.56,3.0,15.0,2676.56,5,3,5,535
17347,86,1,228.96,86.0,1.0,228.96,2,1,1,211
17348,14,5,1159.52,14.0,5.0,1159.52,4,1,4,414
17349,179,1,110.75,179.0,1.0,110.75,1,1,1,111
17350,8,4,1286.07,8.0,4.0,1286.07,5,1,4,514
17351,36,3,587.15,36.0,3.0,587.15,3,1,3,313
17353,129,2,1740.0,129.0,2.0,1740.0,2,1,4,214
17354,50,1,1393.06,50.0,1.0,1393.06,3,1,4,314
17356,311,1,178.22,311.0,1.0,178.22,1,1,1,111
17357,24,2,388.14,24.0,2.0,388.14,4,1,2,412
17358,303,2,365.85,303.0,2.0,365.85,1,1,2,112
17359,11,1,127.86,11.0,1.0,127.86,5,1,1,511
17360,17,3,585.79,17.0,3.0,585.79,4,1,3,413
17361,49,3,488.2,49.0,3.0,488.2,3,1,3,313
17362,239,2,312.23,239.0,2.0,312.23,1,1,2,112
17364,0,11,4481.18,0.0,11.0,4481.18,5,2,5,525
17365,12,8,4801.56,12.0,8.0,4801.56,5,2,5,525
17367,238,1,168.4,238.0,1.0,168.4,1,1,1,111
17368,23,8,1912.67,23.0,8.0,1912.67,4,2,4,424
17370,72,4,446.18,72.0,4.0,446.18,2,1,2,212
17371,17,3,423.89,17.0,3.0,423.89,4,1,2,412
17372,40,8,1342.68,40.0,8.0,1342.68,3,2,4,324
17373,40,4,646.92,40.0,4.0,646.92,3,1,3,313
17374,218,2,495.77,218.0,2.0,495.77,1,1,3,113
17375,199,3,400.1,199.0,3.0,400.1,1,1,2,112
17376,70,2,203.2,70.0,2.0,203.2,3,1,1,311
17377,23,20,4100.92,23.0,20.0,4100.92,4,4,5,445
17379,11,1,404.66,11.0,1.0,404.66,5,1,2,512
17381,8,29,20275.61,8.0,29.0,17281.158099999997,5,5,5,555
17382,65,1,65.4,65.0,1.0,65.4,3,1,1,311
17383,4,1,199.29,4.0,1.0,199.29,5,1,1,511
17384,19,2,336.4,19.0,2.0,336.4,4,1,2,412
17385,14,1,261.11,14.0,1.0,261.11,4,1,2,412
17386,7,6,2686.42,7.0,6.0,2686.42,5,1,5,515
17387,19,2,784.11,19.0,2.0,784.11,4,1,3,413
17388,77,4,1259.56,77.0,4.0,1259.56,2,1,4,214
17389,0,34,31833.68,0.0,29.809999999999945,17281.158099999997,5,5,5,555
17391,163,2,508.8,163.0,2.0,508.8,2,1,3,213
17392,306,2,457.91,306.0,2.0,457.91,1,1,2,112
17394,219,1,203.86999999999998,219.0,1.0,203.86999999999998,1,1,1,111
17396,39,8,7330.8,39.0,8.0,7330.8,3,2,5,325
17397,22,2,696.41,22.0,2.0,696.41,4,1,3,413
17398,114,3,653.38,114.0,3.0,653.38,2,1,3,213
17400,126,5,2129.96,126.0,5.0,2129.96,2,1,5,215
17402,4,13,2633.85,4.0,13.0,2633.85,5,3,5,535
17403,36,1,281.62,36.0,1.0,281.62,3,1,2,312
17405,1,3,1031.41,1.0,3.0,1031.41,5,1,4,514
17406,333,3,2200.42,333.0,3.0,2200.42,1,1,5,115
17408,163,1,32.65,163.0,1.0,32.65,2,1,1,211
17409,184,2,771.85,184.0,2.0,771.85,1,1,3,113
17410,16,5,1214.72,16.0,5.0,1214.72,4,1,4,414
17411,12,3,778.94,12.0,3.0,778.94,5,1,3,513
17412,2,7,1258.06,2.0,7.0,1258.06,5,2,4,524
17414,43,2,778.0,43.0,2.0,778.0,3,1,3,313
17415,79,1,507.84,79.0,1.0,507.84,2,1,3,213
17416,29,7,6893.42,29.0,7.0,6893.42,4,2,5,425
17418,42,2,463.46000000000004,42.0,2.0,463.46000000000004,3,1,2,312
17419,11,12,4226.57,11.0,12.0,4226.57,5,2,5,525
17420,50,3,598.83,50.0,3.0,598.83,3,1,3,313
17422,16,6,1979.37,16.0,6.0,1979.37,4,1,5,415
17423,46,2,698.41,46.0,2.0,698.41,3,1,3,313
17425,19,2,759.17,19.0,2.0,759.17,4,1,3,413
17426,8,6,5037.26,8.0,6.0,5037.26,5,1,5,515
17427,71,1,100.8,71.0,1.0,100.8,3,1,1,311
17428,0,28,17256.85,0.0,28.0,17256.85,5,5,5,555
17429,128,3,524.9200000000001,128.0,3.0,524.9200000000001,2,1,3,213
17430,32,2,265.76,32.0,2.0,265.76,4,1,2,412
17431,313,1,403.3,313.0,1.0,403.3,1,1,2,112
17432,18,2,365.76,18.0,2.0,365.76,4,1,2,412
17433,88,1,303.15999999999997,88.0,1.0,303.15999999999997,2,1,2,212
17434,2,7,2373.82,2.0,7.0,2373.82,5,2,5,525
17436,1,2,216.29999999999998,1.0,2.0,216.29999999999998,5,1,1,511
17438,253,1,388.45000000000005,253.0,1.0,388.45000000000005,1,1,2,112
17440,156,3,186.42000000000002,156.0,3.0,186.42000000000002,2,1,1,211
17442,36,6,2248.56,36.0,6.0,2248.56,3,1,5,315
17446,176,2,120.9,176.0,2.0,120.9,2,1,1,211
17447,40,2,541.53,40.0,2.0,541.53,3,1,3,313
17449,2,7,2520.86,2.0,7.0,2520.86,5,2,5,525
17450,8,46,194550.79,8.0,29.809999999999945,17281.158099999997,5,5,5,555
17451,1,7,1721.4,1.0,7.0,1721.4,5,2,4,524
17453,17,2,486.71999999999997,17.0,2.0,486.71999999999997,4,1,3,413
17454,192,4,517.53,192.0,4.0,517.53,1,1,3,113
17455,203,1,131.7,203.0,1.0,131.7,1,1,1,111
17456,365,1,249.86,365.0,1.0,249.86,1,1,2,112
17457,126,5,1737.7,126.0,5.0,1737.7,2,1,4,214
17458,15,1,316.5,15.0,1.0,316.5,4,1,2,412
17459,43,2,657.3,43.0,2.0,657.3,3,1,3,313
17460,94,6,622.4300000000001,94.0,6.0,622.4300000000001,2,1,3,213
17461,22,3,757.46,22.0,3.0,757.46,4,1,3,413
17462,60,2,675.69,60.0,2.0,675.69,3,1,3,313
17463,16,5,1896.41,16.0,5.0,1896.41,4,1,4,414
17464,158,1,289.96000000000004,158.0,1.0,289.96000000000004,2,1,2,212
17466,10,2,763.28,10.0,2.0,763.28,5,1,3,513
17468,10,2,137.0,10.0,2.0,137.0,5,1,1,511
17469,16,5,1870.97,16.0,5.0,1870.97,4,1,4,414
17470,44,5,1125.07,44.0,5.0,1125.07,3,1,4,314
17472,191,3,710.29,191.0,3.0,710.29,1,1,3,113
17475,79,1,194.37,79.0,1.0,194.37,2,1,1,211
17480,77,1,511.82,77.0,1.0,511.82,2,1,3,213
17481,3,4,1255.59,3.0,4.0,1255.59,5,1,4,514
17483,65,3,414.04,65.0,3.0,414.04,3,1,2,312
17486,261,1,396.87,261.0,1.0,396.87,1,1,2,112
17489,58,2,376.64,58.0,2.0,376.64,3,1,2,312
17490,0,7,2092.32,0.0,7.0,2092.32,5,2,5,525
17491,1,10,3558.87,1.0,10.0,3558.87,5,2,5,525
17492,248,1,374.57,248.0,1.0,374.57,1,1,2,112
17495,7,2,497.56,7.0,2.0,497.56,5,1,3,513
17496,358,1,271.05,358.0,1.0,271.05,1,1,2,112
17498,75,1,272.22,75.0,1.0,272.22,2,1,2,212
17499,289,1,622.88,289.0,1.0,622.88,1,1,3,113
17500,17,3,1138.0,17.0,3.0,1138.0,4,1,4,414
17501,220,2,288.6,220.0,2.0,288.6,1,1,2,112
17502,9,4,689.1,9.0,4.0,689.1,5,1,3,513
17503,2,2,558.96,2.0,2.0,558.96,5,1,3,513
17504,206,9,2997.0299999999997,206.0,9.0,2997.0299999999997,1,2,5,125
17505,161,2,1145.84,161.0,2.0,1145.84,2,1,4,214
17506,75,1,302.2,75.0,1.0,302.2,2,1,2,212
17507,261,2,605.58,261.0,2.0,605.58,1,1,3,113
17509,57,8,6115.14,57.0,8.0,6115.14,3,2,5,325
17510,24,1,308.48,24.0,1.0,308.48,4,1,2,412
17511,2,31,91062.38,2.0,29.809999999999945,17281.158099999997,5,5,5,555
17512,28,10,2924.9900000000002,28.0,10.0,2924.9900000000002,4,2,5,425
17513,72,1,513.2,72.0,1.0,513.2,2,1,3,213
17514,128,1,208.65,128.0,1.0,208.65,2,1,1,211
17515,31,4,639.02,31.0,4.0,639.02,4,1,3,413
17516,15,5,768.08,15.0,5.0,768.08,4,1,3,413
17517,308,1,153.94,308.0,1.0,153.94,1,1,1,111
17519,17,6,1844.02,17.0,6.0,1844.02,4,1,4,414
17520,53,1,546.81,53.0,1.0,546.81,3,1,3,313
17521,29,3,723.2099999999999,29.0,3.0,723.2099999999999,4,1,3,413
17522,1,5,1070.71,1.0,5.0,1070.71,5,1,4,514
17523,11,4,652.74,11.0,4.0,652.74,5,1,3,513
17524,361,1,145.0,361.0,1.0,145.0,1,1,1,111
17525,359,1,422.70000000000005,359.0,1.0,422.70000000000005,1,1,2,112
17526,4,4,1195.8999999999999,4.0,4.0,1195.8999999999999,5,1,4,514
17527,53,4,939.37,53.0,4.0,939.37,3,1,4,314
17528,1,8,3628.5,1.0,8.0,3628.5,5,2,5,525
17530,1,10,2385.0,1.0,10.0,2385.0,5,2,5,525
17531,190,1,296.7,190.0,1.0,296.7,1,1,2,112
17534,53,1,223.36,53.0,1.0,223.36,3,1,1,311
17535,280,1,164.4,280.0,1.0,164.4,1,1,1,111
17536,177,1,76.5,177.0,1.0,76.5,2,1,1,211
17537,29,2,897.62,29.0,2.0,897.62,4,1,3,413
17538,25,1,98.42,25.0,1.0,98.42,4,1,1,411
17540,24,2,578.9,24.0,2.0,578.9,4,1,3,413
