index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
24846,Divine-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,918.75,1225.0,Gift Sets,1.0,"Naturally masculine, lavender enhances this cascade of freshness before welcoming the modernity of a subtle floral bouquet. Precious wood punctuated by amber reveals a delicious, intense trail. Try this long-lasting fragrance to stay fresh and noticeable all day.",918.75,918.75,25.0,751.25,0.75
24911,Perfume - Absolute EDP,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,5550.0,Eau De Parfum,3.9,"Take a fresh bite out of life with the DKNY Be Delicious Intense EDP, a delectable fragrance for women that accentuates that famous apple note. Made up of refreshing, juicy notes including apple, grapefruit and amber, Be Delicious Intense has all of the same facets that you love in Be Delicious, and overdoses them to a decadent degree. Fragrance Type- Fruity  For Beauty tips, tricks & more visit https://bigbasket.blog/",5550.0,2399.470000000001,56.76630630630628,2399.470000000001,0.43233693693693714
24923,Festive Pack,Beauty & Hygiene,Bath & Hand Wash,Palmolive,934.15,1099.0,Bathing Bars & Soaps,5.0,"Illuminate your regime with Palmolive Luminous Oil's Range. Show Love & Care to your friends & family with this exquisite Festive pack. Encased in this beautiful gift box, are hand & body care essentials by Palmolive. Rejuvenate your senses with luxurious botanical oils & Indulge in an unforgettable experience formulated from exotic ingredients. The pack contains 2 shower gels, a handwash wrapped in festivity and care.",934.15,934.15,15.000000000000002,240.36657142857143,0.85
24928,Be Golden Delicious Eau De Parfum,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3800.0,Eau De Parfum,3.9,"Baldessarini Ambre Cologne is built around a whisky accord and complemented by top notes of mandarin and red apple, leading to a heart of violet, offset by a leather accord. With a base that blends notes of amber, oakwood, vanilla and labdanum.  For Beauty tips, tricks & more visit https://bigbasket.blog/",3230.0,2399.470000000001,36.85605263157892,2399.470000000001,0.6314394736842108
24954,"Face Care Kit - Face Cream, Face Wash & Face Toner",Beauty & Hygiene,Skin Care,Mamaearth,1097.0,1097.0,Face Care,4.1,"Mamaearth's Bye Bye Blemishes cream is an effective cream enriched with Mulberry Extract, Daisy Flower Extract, and Vitamin C. Its unique and natural formulation prevents melanin synthesis and gives you soft and glowing skin. It reduces pigmentation by restricting melanin deposits that appear as dark spots, patches, and hyper-pigmentation, thereby offering an even skin tone. It also has anti-bacterial and anti-fungal properties. It is non-greasy and gets absorbed by the skin quickly. The cream is dermatologically tested and can be used on oily, normal, dry, combination and sensitive skin. The product has no harsh chemicals and is free of SLS, Parabens and Mineral Oils.
The first step in a skincare routine, cleansing or washing your face helps in eliminating excess oil, dirt, and lethargy.Mamaearth Vitamin C Face Wash with the goodness of Vitamin C and Turmeric has brightening properties to give your skin a natural glow. It also helps in skin repair by boosting collagen production and blood circulation, leaving the skin radiant and healthy. Perfect for daily use, this face wash suits all skin types, retains moisture, controls excess oil, and fights free radical damage.Dermatologically tested, this Vitamin C Face Wash has no harmful chemicals and is free of Toxins, Parabens, and Mineral Oils.
The second step in a skincare routine, toning helps clean leftover impurities and excess oil from the face. Regular application of toner helps tighten and cleanse pores from within while protecting the skin from acne and breakouts.
Mamaearth Vitamin C toner has a unique alcohol-free formula and comes loaded with the goodness of Aloe Vera, Cucumber, Witch Hazel, and many other hardworking ingredients. Vitamin C in this toner supports the production of healthy collagen that brightens the complexion and boosts skin’s firmness. Witch Hazel reduces inflammation, tightens skin pores, and soothes acne-prone sensitive skin
The alcohol-free formula of this toner helps balance the pH level of your skin. Cucumber, a trusted skincare ingredient, offers hydration, reduces inflammation, and calms irritated skin. Mamaearth Vitamin C Face Toner is suitable for all skin types & free of alcohol & harmful toxins such as Parabens, Mineral Oil, Silicones, etc.",1097.0,1097.0,0.0,546.3333333333334,1.0
25000,Ambar Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,J Del Pozo,1675.0,3350.0,Eau De Toilette,3.9,"Use this everlasting wonderful perfume to stay fresh all day. The captivating fragrance of this perfume from the brand J Del Pozo is perfect to cheer your mood. Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",1675.0,1675.0,50.0,1547.9166666666667,0.5
25024,Deodorant Body Spray - Pure Pour Femme EDT,Beauty & Hygiene,Fragrances & Deos,Police,1650.0,1650.0,Women's Deodorants,3.9,"The DNA pure police packaging revises the first Pure Police Edition, maintaining the particular rounded shape of the bottle and its shell. The different materials used on the shell and the box reflect an unique style, mixing up together base elements, as leather and shine; leather to recall the street style and evocate strong sensations, shine to create contrast and give a smooth feeling. Essentiality and style, pure fusion. This seductive fragrance starts with a leafy note combined with soft violet accords and a hint of jasmin. Intoxicating accords of clove, patchouli and sandalwood compose the rich and warm heart. The bottom is characterised by the softness and sensuality of cedarwood and musk. The sensual bouquet of the vanilla round off this composition and complete its unique character.  For Beauty tips, tricks & more visit https://bigbasket.blog/",1650.0,1650.0,0.0,1505.5757142857146,1.0
25028,Day & Night Cream Skin Care Combo,Beauty & Hygiene,Skin Care,Fuschia,1080.0,1200.0,Face Care,4.1,"This Day & Night Cream is infused with 100% vegetarian & natural ingredients which rejuvenate & keep your skin supple, light & radiant. Lavender (Lavandula Angustifolia) oil fights acne & prevents fine lines on skin & Arabian Jasmine (Jasminum Sambac) oil clarifies, hydrates & heals skin.",1080.0,1080.0,10.0,296.125,0.9
25038,"Daily Repair Serum - For Vatta, Algae Extract & Rose",Beauty & Hygiene,Skin Care,Shankara,2056.5,2285.0,Face Care,4.1,"A daily use serum that has active plant and algae extracts with amino acids which deeply hydrates and delivers oxygen to the skin for maximum repair. It has rose as one of its main ingredients and is ultra-hydrating and perfect for skin that tends towards dryness. Benefits 1. Soothes protects new skin 2. Gentle, non-damaging to capillaries and pores  3. Professional quality results 4. Refines texture and stimulates cell renewal for younger looking skin",2056.5,2056.5,10.0,1497.9779166666667,0.9
25097,Seduction in Black For Men Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Antonio Banderas,1505.0,2150.0,Eau De Toilette,4.0,"Seduction in Black is a daring interpretation of the Blue Seduction fragrance, taking its seductive facet to the next level. It emphasizes woody, ambery and oriental accords, enhanced by an original and interesting spicy note that embodies the fragrances freshness and sensuality.",1505.0,1505.0,30.0,1312.5,0.7
25107,Sensual Body Massage Oil,Beauty & Hygiene,Skin Care,INATUR ,875.0,1250.0,Aromatherapy,5.0,"This Sensual aromatic massage oil calms and refreshes your mind, body, and soul and reduces tension and anxiety. It contains natural aphrodisiac properties beneficial for both men and women. The gentle aroma of Lavender and Ylang Ylang reduces stress, calms the mind and soothes frayed nerves. According to Ayurveda, a person of Vata, Pitta and Kapha imbalance have their different moods. Inatur sensual massage oil is a combination of oils which make the mood of all three types, relaxed and loving.",875.0,875.0,30.0,400.67808219178085,0.7
25173,Smile Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Shakira,1600.0,1600.0,Eau De Toilette,3.9,"Inspired by her talent for music and dance, Shakira’s fragrances are a vibrant mix of passion, energy and sensuality. An invitation to move to the rhythm - and live your dream. Shakira Smile Limited Editions is a fun and feminine perfume with fruity notes, a bubbly Jasmine and Lotus, and a shiny Vanilla.",1600.0,1600.0,0.0,1200.0,1.0
25225,"Menstrual Cup - Large Size, For Women Under 30 Years Of Age And With Low Cervix",Beauty & Hygiene,Feminine Hygiene,Meneza,1079.28,1499.0,Tampons & Menstrual Cups,4.2,"Once in a while, an invention comes along that changes the game for good. Inspired by the busy lifestyle, this menstrual cup for women provides benefits today’s fertile women seek. irritation-free, odourless, convenient menstruation cycle. Meneza Cup is a high-quality feminine product carefully crafted to work with a woman's body for healthy period management.
100% Satisfaction Guarantee: We are so convinced that you’ll love your Meneza Menstrual Cup size. If the size is incorrect, do contact us on the contact coordinates available on the cup packaging, we will replace your cup to another size, once within TWO MONTHS of purchase. No question asked.
No Leaks, No Worries: Setting the standard for leak-free, comfortable period protection, the Meneza Cup is engineered by women. While pads and tampons absorb, Meneza Cup collects!!
Bio-Compatible: Smart women know the need for a 100% genuine medical grade silicone, a regulatory compliant material for building a menstrual cup. Your cup is made from raw materials that are compliant to US PHARMACOPEIA Class VI, EURO Pharmacopeia and ISO-10993-1 requirements. S
Oft And Flexible: Considered as the best period cup for women, Meneza menstruation cups are not too soft, not too firm! When a menstrual cup is too soft, it may not stay open properly, and causes leakage; when it is too firm, it may cause discomfort! Meneza menstrual cups are just right!
No Dryness, No Infections: Meneza Cup is made of 100% soft medical-grade silicone that doesn’t mess with your body. Furthermore, your cup is hypoallergenic and toxin-free. Meneza Cup holds at least 3 tampons worth and can be worn up to 12 hours, meaning you forget about your period. This eliminates irritation and dryness while ensuring the natural pH balance is kept intact inside the microflora.
Perfect Sizes For You: Meneza menstrual cup for women come 3 different sizes to suit who have not given birth and mothers. This menstrual cup for women provides more hygiene due to a leak-free engineering design.
Menstrual Cup Small Size: For women under 30 years of age and with low cervix, normal flow, 25 ml capacity, 42 mm diameter, 58 mm height.
Menstrual Cup Medium Size: For women under 30 years of age or who have not given birth, normal flow, 29 ml capacity, 42 mm diameter, 64 mm height.
Menstrual Cup Large Size: For women above 30 years of age or who have given birth, normal to heavy flow, 38 ml capacity, 47 mm diameter, 64 mm height.",1079.28,1079.28,28.000000000000004,1079.28,0.72
25245,Deodorant Body Spray - Be Delicious EDT,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3500.0,Women's Deodorants,3.9,"Baldessarini Ambre Cologne is built around a whisky accord and complemented by top notes of mandarin and red apple, leading to a heart of violet, offset by a leather accord. With a base that blends notes of amber, oakwood, vanilla and labdanum.  For Beauty tips, tricks & more visit https://bigbasket.blog/",3500.0,2399.470000000001,31.44371428571425,2399.470000000001,0.6855628571428575
25254,Viola EDP Floral Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,1404.0,1800.0,Eau De Parfum,4.7,"A modern-day fragrance featuring the perfect balance between fresh notes interspersed with a floral aroma, the scents combines hints of spice with fresh fruits such as Bergamot and Black Currant. The middle is full of the floral trifecta of Jasmine, Rose and Lilly of Valley - all a preface to an invigorating base composed of a rich weigh down of Cedarwood, Patchouli & Vanilla. A creation targeted to the millennial girls and encompass all the elements that define the essences of their spirit fresh, vivacious and fun.",1404.0,1404.0,22.0,1086.6448529411766,0.78
25255,"Romance Aromatherapy Diffuser Oil - Orange, Rose, Jasmine & Melissa",Beauty & Hygiene,Skin Care,Oriental Botanics,899.0,899.0,Aromatherapy,4.1,Descend into the scent of a field of flowers with this blend of flowers that will set the mood for romance. It stimulates the Limbic system which is the part of the brain where moods and emotions are governed. The inhalation of this aroma triggers varying emotional and physical responses,899.0,899.0,0.0,734.0909090909091,1.0
25294,Perfume Spray - Night,Beauty & Hygiene,Fragrances & Deos,Royal Mirage,1200.0,1200.0,Body Sprays & Mists,3.9,"A brand name which stands out for itself. Long lasting and unique. It will make your day full of refreshing and soothing fragrance.  For Beauty tips, tricks & more visitÃ‚ https://bigbasket.blog/",1200.0,1200.0,0.0,957.8571428571429,1.0
25316,United Dreams Love Yourself Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,1330.0,1900.0,Eau De Toilette,3.9,"The new energetic feminine fragrance from the United Dreams collection is dedicated to any woman who prefers a no holds approach to self-expression. Fresh and Floral, this perfume is an invitation to live every moment in total freedom. Exotic hints of yuzu mixed with bergamot orange and green apple blended in harmony with traces of tea and the intensity of the cyclamen tree as well as cardamom and ginger spices.",1330.0,1330.0,30.0,1434.5200000000004,0.7
25326,VIP Club Black Leather Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Mercedes-Benz,2399.470000000001,5900.0,Eau De Toilette,3.9,"After the success of the original and futurist Mercedes-Benz Club, and without denying its fundamental values of excellence and luxury, Mercedes-Benz Parfums wanted to go even further, even higher. This time with a unique concept of exclusive cooperation with the most talented Firmenich Master Perfumers. A collection of exclusive sensations that light up the night like a thousand sparkling stars. The slender silhouette of the Mercedes-Benz Club is unmistakable. Its pure, clean aesthetic. Its innovative spirit. And now its transformation into glass and colour. Like urban architecture, a skyline lit up against the darkness of the night. The impressive, glossy, metallic cap echoes the instantly recognizable star set in the glass, while the silver signature of the Master Perfumer authenticates his or her composition.",4720.0,2399.470000000001,59.33101694915253,2399.470000000001,0.4066898305084748
25360,Seductive Homme Blue Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Guess,2399.470000000001,3990.0,Eau De Toilette,3.0,Use this everlasting wonderful perfume to stay fresh all day. The captivating fragrance of this perfume from the brand Guess is perfect to cheer your mood.,3192.0,2399.470000000001,39.8629072681704,2398.8622222222234,0.601370927318296
25415,Hydrating Cleanser Chamomile &  Calendula - For Vata,Beauty & Hygiene,Skin Care,Shankara,1435.5,1595.0,Face Care,4.1,"These gentle, soothing and non-irritating cleansers can be used for normal & dry skin. It protects the natural acid mantle and gently and effectively removes makeup. The Hydrating Cleansers leave the skin feeling moist and silky. Benefits: 1.Soothing and non-irritating 2.Protects the natural acid mantle 3. Gently and effectively removes make-up 4.Leaves skin feeling moist and silky",1435.5,1435.5,10.0,1497.9779166666667,0.9
25420,Classic Black Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,1914.0,3300.0,Eau De Toilette,4.3,"Jaguar Classic Black stands in the great fragrance tradition of Oriental-Fougere scents. It is an expressive, emphatically masculine fragrance that perfectly unites freshness and sensuousness. Its headnote of mandarin orange, green apple and bitter orange is exhilarating. From the heart note arise the tantalizing scents of cardamom, black tea, nutmeg and geranium rounded out by a fresh marine accord. In the base note, it reveals its seductive side, with the sensuous essences of sandalwood and cedar, vetiver and musk",1914.0,1914.0,42.0,1844.7463636363639,0.58
25436,Scuderia Racing Red Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Ferrari ,2187.5,3125.0,Eau De Toilette,3.9,"Scuderia Ferrari dedicates Racing Red to its fans who live their passion for the team to the full every day. This fragrance is a new interpretation of the original perfume, paying tribute to its famous predecessor: young, definitely modern and masculine, born to be part of the Ferrari red legend. The bottle is revisited with transparent, contemporary colours, an unmistakable scarlet red for Racing Red.",2187.5,2187.5,30.0,1660.75,0.7
25483,Face Mask With Vitamin C & Kaolin Clay 100g +Skin Illuminate Vitamin C Serum 30g,Beauty & Hygiene,Skin Care,Mamaearth,1098.0,1098.0,Face Care,4.1,"Vitamin C Face Mask With Vitamin C & Kaolin Clay For Skin IlluminitationWe all dream of bright and spotless skin. But the hustle of daily life often takes a toll on our skin’s health. Dirt, pollution, UV rays, and extreme weather conditions damage the skin while stealing its natural glow.Mamaearth Vitamin C Face Mask will help bring back that radiance! Power-packed with the goodness of Vitamin C and Kaolin Clay, it will make your skin bright, healthy, and spotless.The product is dermatologically tested and is suitable for all skin types. It contains no Parabens, harmful chemicals, toxins, or mineral oils and is 100% safe to add to your skincare regimen. Skin Illuminate Vitamin C Serum For Radiant Skin with High Potency Vitamin C & TurmericVitamin C – one of the most well-known & well-researched skincare ingredients, has been a preferred solution to many skincare problems for ages. Mamaearth Skin Illuminate Face Serum, with the power of Vitamin C & Turmeric, helps you achieve a radiant glow, reduces hyperpigmentation & fine lines from your early wrinkle-prone areas such as crow’s feet, smile lines, etc.Mamaearth Skin Illuminate Face Serum is free of harmful toxins such as Parabens, Mineral Oil, Silicones, etc.",1098.0,1098.0,0.0,546.3333333333334,1.0
25509,Life Man Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Nautica,2360.0,3050.0,Eau De Toilette,3.9,"Of all the thrilling adventures he has embarked on, this is the one that means the most. Nautica Life pays tribute to the lifelong journey of love. The fragrance starts with pure sparkling Living Sea Salt and Organic Ivory Coast Ginger for an invigorating splash of energy and balances a fusion of Natural Sage, Provence Lavender and Natural Violet Leaf to reinforce the masculine aura.The finish: classic notes of refined Hinoki Wood, Organic Tonka and marine Seamoss create a seductive sense of magnetism.",2360.0,2360.0,22.62295081967213,2004.3528571428574,0.7737704918032787
25599,Gold-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,896.25,1195.0,Gift Sets,3.9,"A glamorous and definitely feminine bottle. The elegance of aldehydes overtakes a precious floral bouquet of ylang, jasmine, rose and violet to give way to the sensuality of rice powder.",896.25,896.25,25.0,751.25,0.75
25614,Cosmopolitan Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Police,1837.5,2450.0,Eau De Toilette,3.9,"Use this everlasting wonderful perfume to stay fresh all day. The captivating fragrance of this perfume from the brand Police is perfect to cheer your mood. Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",1837.5,1837.5,25.0,1505.5757142857146,0.75
25678,United Dreams Be Strong Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,1140.0,1900.0,Eau De Toilette,4.0,"The new men's fragrance from the United Dreams Collection is dedicated to any man with a strong personality. This cologne, with its spiced flavor, perfectly embodies a decisive character who doesn't settle for less. Fruity hints of grapefruit, lime, and mandarin, combine for floral scents and jasmine, ginger, nutmeg, and pink peppercorn spices. A mix that is energized by incense, cistus flower and cedar wood.",1140.0,1140.0,40.0,1434.5200000000004,0.6
25704,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,1299.0,1299.0,Supplements & Proteins,4.0,"Probiotics help balance the good bacteria in the digestive system, it helps to prevent and treat diarrhoea, supplements improve some mental health condition. It also helps to keep the heart-healthy. It reduces the severity of certain allergies and eczema.",1299.0,1299.0,0.0,999.0,1.0
25728,Power 10 Formula WH Effector,Beauty & Hygiene,Skin Care,It's Skin,855.0,950.0,Face Care,4.0,Its Skin Power 10 Formula WH Effector helps to suppress the production of melanin and effectively reduce dark spots and discolouration. It contains a unique blend of natural active ingredients that leaves skin brighter and plumper with enhanced clarity.,855.0,855.0,10.0,705.4782608695652,0.9
25730,Jojoba Oil,Beauty & Hygiene,Skin Care,Aloe Veda,1147.5,1275.0,Aromatherapy,5.0,"This Distil Jojoba oil is a liquid wax extracted from the seeds of the jojoba plant and is structurally and chemically very similar to the human sebum produced by the sebaceous glands in our skin. It is non-greasy, easily absorbed into the skin as it nourishes, lubricates, and softens. It is good for all the skin types. Jojoba oil is an antioxidant and protects you from the damaging effects of free radicals, which is believed to contribute to or cause various chronic diseases like cancer.Most bacteria including Staphylococcus aureus and the fungus Candida albicans cannot reproduce and die when they come into contact with jojoba oil. In fact, it is so antibacterial that it can be used as a fungicide to control mildew. Jojoba is a good choice for use with those that have oily or acne prone skin. It is said to act as a natural anti-inflammatory and is a good choice for use in massage and for inflamed skin. It will not clog pores and can be used as a face rub and for promoting healthy and clear skin.",1147.5,1147.5,10.0,459.75,0.9
25789,Steele Perfume For Men - EDP,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,1435.5,1595.0,Eau De Parfum,4.3,"Steele creates a magnetic impression that combines charisma with confidence. The explosive fresh accords enhanced with earthy spices evoke an enviable, yet effortless charm. This perfume bottles a larger than life seduction with charismatic woody undertones, sharp hints of pepper and the unique class of vanilla. The top notes reveal a very powerful, explosive fresh accord of sparkling, fizzy citrus as bergamot and pink grapefruit essences, are blended with an original fruity green rhubarb note. These top notes enhance the magnetic effect of this fragrance from the beginning. The heart evokes elegance and movement thanks to the duo of a spicy original accord of pink pepper, pimento, nutmeg mixed with the floral notes of geranium, and woody note. The complex background and dry down evoke extremely refined seductiveness thanks to the woody undertones of cedar wood that are blended with smoky touches of patchouli, sweet vanilla, praline, benzoin, leather, and rich roasted tonka beans. It has 4 years of shelf life.",1435.5,1435.5,10.0,1458.4776470588238,0.9
25820,Perfume - Pure Scent Spray,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,5550.0,Perfume,3.9,"• Feel confident and smell amazing by wearing this fragrance for women from DKNY. • This perfume is striking and attractive and is aimed for the young women of today. • It has a pleasant aroma that will last throughout the day. • This feminine fragrance will surely add an element of charm to your personality. • This irresistible fragrance will leave no chance to make an impression on people around you. • It is perfect for the day as well as evening occasions. • This perfume will also be a wonderful gifting option for your loved ones.  For Beauty tips, tricks & more visit https://bigbasket.blog/",5550.0,2399.470000000001,56.76630630630628,2399.470000000001,0.43233693693693714
25832,Amalfi Bleu By Skinn For Women,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2035.75,2395.0,Perfume,3.8,"Fresh, spirited and captivating. Magically suspended between the blue sky and the iridescent sea, this refreshing aquatic scent transports you to the azure waters of the Amalfi coast. This fragrance captures the spirit of the blooming flowers and fluttering orange leaves in the cool Mediterranean breeze. The top notes have mandarin, green apple, the heart notes have jasmine, violet leaves, gardenia and the base notes has cashmeran, musk crafted in France with the best perfumers in the world.",2035.75,2035.75,15.0,1458.4776470588238,0.85
25840,Collagen Nutrition Cream,Beauty & Hygiene,Skin Care,It's Skin,855.0,950.0,Face Care,2.5,"Its Skin Collagen Nutrition range helps improve the moisture-retaining abilities of the skin. This Collagen Volumizing Cream reduces fine lines and improves elasticity to give you young and healthy looking skin. Infused with Malt extract, Amino acid and Berry extract for long-lasting moisturization.",855.0,855.0,10.0,705.4782608695652,0.9
25849,Air Comfort Breathable Adult Diapers - Medium,Beauty & Hygiene,Health & Medicine,Seni,1800.0,1800.0,Adult Diapers,4.0,"These breathable diapers from Seni are for moderate to heavy incontinence. It is safe for skin ventilation and bedsores prophylaxis. It is discreet, no rustling, no leakage and no unpleasant smell. It is comfortable to use with an easy fix system, feeling of dryness and wetness indicator. It is dermatologically tested and latex free. It is great for faster absorption with an extra dry system.",1800.0,1800.0,0.0,854.1205000000002,1.0
25868,"Hyaluronic Acid Face Serum + Vitamin C, E - Dark Circles, Anti Aging, Skin Brightening",Beauty & Hygiene,Skin Care,StBotanica,999.0,999.0,Face Care,3.4,"Intensely Hydrating Facial Serum: St. Botanica Hyaluronic Acid + Vitamin C & E Face Serum is formulated to help boost skin hydration, soothe & brighten the skin. It provides maximum benefits because of its high concentration of HA. Why Is It Special? It contains 1.5% Hyaluronic Acid that helps intensely moisturize & hydrate the skin, making it feel supple & maintaining its youthful elasticity. The Serum also has Vitamin C & E that helps brighten the skin, improve collagen synthesis, & preventing free radical damage. It also contains Jojoba Oil, Aloe Vera, Green Tea, Gotu Kola & other ingredients that improve the skin texture & nourish it from within. The product does not contain any harmful chemicals & is free from parabens, silicones or mineral oils. It is suitable for all skin types.",999.0,999.0,0.0,673.7553191489362,1.0
25900,Gentle Black Sugar Facial Polish,Beauty & Hygiene,Skin Care,Klairs,1491.5,1570.0,Face Care,4.1,"This Klairs Gentle Black Sugar Facial Polish is a premium face scrub with natural moisturizers including black sugar, shea butter, and cranberry oil to smooth the skin. Containing an abundance of black sugar, this aids in the removal of dead skin cells and blackheads.",1491.5,1491.5,5.0,1478.8333333333333,0.95
25944,Radiant Platinum Cellular Anti-Ageing 4 Facial Kit,Beauty & Hygiene,Skin Care,Lotus Herbals,896.25,1195.0,Face Care,5.0,"Lotus Herbals Radiant Platinum Cellular Anti-Ageing Facial Kit consists of one brilliant platinum peeling chemical which is mixed with platinum dust and regular concentrates of a natural product. This rich textured velvety chemical tenderly uproots cosmetics and pollutions, leaving skin hydrated and young. It consists of the platinum activator with platinum colloidal that will advance collagen generation, battle free radical harm, decrease the presence of maturing, sun impelled harm and lessen the presence of skin break out sores and flaws. It consists of a platinum rub creme mixed with genuine platinum colloidal that diminishes the unmistakable indications of maturing, vanishes wrinkles progressively and secures collagen in the skin, along with offering muscle conditioning, skin firming and flexibility. Give anti-ageing effect on your skin with Lotus Herbals Radiant Platinum Cellular Anti-Ageing Facial Kit.",896.25,896.25,25.0,318.92685185185184,0.75
25948,Youth Perfect Suncreen+Purifying Night Gel,Beauty & Hygiene,Skin Care,Kaya Clinic,1530.0,1530.0,Body Care,4.1,"A broad-spectrum sunscreen that protects your skin from harmful UVA/UVB rays. PA++++ shield and Ultra Bootstar rating of 5, ensure highest UVA protection against premature skin aging. Geranium, an anti-oxidant, improves skin elasticity and prevents photo-aging. It is lightweight and has a non-greasy formula and PABA free. Formula researched and developed by dermatologists.Developed by Kaya Dermatologists, this Replenishing Night Cream packed with potent actives, improves the skins texture while you sleep. It replenishes your skin with the moisture it needs. And also it works on dark spots giving you brighter skin so you wake up with a healthy, radiant glow.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",1530.0,1530.0,0.0,746.1798507462687,1.0
25955,Jasmine Hexagon Bath Personal Care Gift Set - 100% Natural & Organic,Beauty & Hygiene,Bath & Hand Wash,Soulflower,1200.0,1500.0,Bathing Bars & Soaps,4.3,"Soul flower bath & body products provide you with your very own spa at home. The products range in our gift set are formulated by combining precious essential oils with the blend of natural and organic ingredients. The idea behind the whole creation is to provide you and your dear ones the natural and vegan skin care products which are healthy, regenerating and maintain body and skin balance. It is an adorable reusable handmade box. Soulflower Hexagon Bath Set has a sensual Jasmine aroma imparts a purely exotic and spiritual feel.",1200.0,1200.0,20.0,520.2410714285714,0.8
25960,Collagen Nutrition Serum,Beauty & Hygiene,Skin Care,It's Skin,855.0,950.0,Face Care,4.1,"It's Skin Collagen Voluming Serum is infused with kelp, bear berry and lotus extract, to help revitalize and rejuvenate the skin. Enriched with mango seed butter and collagen, this serum intensely moisturizes dry and damaged skin for a noticeably firmer, healthier skin with usage over time.",855.0,855.0,10.0,705.4782608695652,0.9
26000,Blu Femme EDP Floral Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,1872.0,2400.0,Eau De Parfum,3.9,"A first of its kind blue theme fragrance for women from Ajmal. Targeted at new age women, who have a great penchant for adventure, travel and outdoors and look for fragrances that are a bit different from the offerings catered to women. A distinguished aroma that articulately blends top floral fresh notes comprised of rose and sage with invigorating ingredients like cedarwood and jasmine that form the core of the fragrance. Blu femme by Ajmal resonates with cashmere wood, vanilla and moss at the base and this floral fresh Eau de parfum caters to the contemporary tastes of energetic and spirited young women",1872.0,1872.0,22.0,1086.6448529411766,0.78
26007,Colors Man Black Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,1120.0,1400.0,Eau De Toilette,2.0,"United Colors of Benetton Fragrances are founded on the beauty of diversity and colours - an open invitation to embrace the unique and diverse scents by the one and only, Benetton. Colors Man Black by Benetton is a perfume that embodies freedom, multiculturalism and optimism, inviting the world to accept every skin tone. The perfume has a rich and harmonious blend of different essences. From the top notes of refreshing citrus counterpoised with spices, to an aromatic heart of smooth wood and elegant leather, completed by a base of exotic wood, amber and musk.",1120.0,1120.0,20.0,1434.5200000000004,0.8
26087,Deodorant Body Spray - Be Delicious Woman EDT,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3500.0,Women's Deodorants,3.9,"This is a bright, fresh and energetic fragrance, which matches a picture of a bold, but charming woman. The top features green notes, violet leaf, apple, grapefruit and magnolia. The heart brings tuberose, lily of the valley, rose and violet, while the base - sandalwood, amber and musk.  For Beauty tips, tricks & more visit https://bigbasket.blog/",3500.0,2399.470000000001,31.44371428571425,2399.470000000001,0.6855628571428575
