index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
18670,Virgin Coconut Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Merkera,255.0,255.0,Other Edible Oils,4.2,"Merkera Extra Virgin Coconut Oil 100% natural, 0% cholesterol cold pressed and triple centrifuged from the fresh coconuts, pure and free from adulterants a natural superfood beneficial for the heart, it also helps in healthy functioning.",255.0,255.0,0.0
18676,Refined Sugar (Sulphurless)/Sakkare,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",bb Royal,215.0,300.0,Sugar & Jaggery,4.0,"Sugar is finished from organic sugar cane, the grains are light cream-coloured. It is an improved option as opposed to refined sugar that is pure white in colour. It is an immense supply of energy and has necessary minerals with no harsh chemicals or additives. Sugar is sucrose that becomes glucose. Sugars glycolic acid can be very supportive in retaining the wellbeing and look of your skin.",215.0,215.0,28.333333333333332
18688,Soya Chunks,"Foodgrains, Oil & Masala",Dals & Pulses,Grocery Farm,38.25,45.0,Cereals & Millets,4.0,"This Soya is rich in B vitamins, Omega-3 fatty acids and the benefits the health in many aspects. Soya Chunks are the alternative products of choice when trying to avoid meat and eggs and finding sources for protein or which comes under pure vegetarian stuff. Hence it can also be used as a substitute for paneer, vegetables, meat, fish etc. It consists of 54% protein content. These are even good for hearts and lower your fats and cholesterol. It is also beneficial in controlling hypertension, blood pressure and acts excellently as a part of low- calorie diet for weight control or fitness training. It is made from 100% Soy Flour.",38.25,38.25,15.0
18691,Saffron,"Foodgrains, Oil & Masala",Masalas & Spices,Everest,240.8,280.0,Whole Spices,4.1,Saffron has a pleasantly bitter flavour. ItÂ¢â€šÂ¬â€žÂ¢s a cooling spice. It is one of the most expensive...,240.8,240.8,13.999999999999996
18704,Ghee/Tuppa - Heeng Jeera Mirchi Tadka,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Nutty Yogi,345.0,345.0,Ghee & Vanaspati,4.2,"Nutty Yogis Heeng Jeera Ghee is a must have on the dining table. Drizzle a teaspoon on anything and its flavours and aroma will just accentuate the dish. Just like we Indians love our Tadka we have invented the Heeng Jeera Ghee for you. Made with pure cow ghee, it has spices like jeera, whole red chillies, heeng.",345.0,345.0,0.0
18711,Basmati Rice/Basmati Akki - White Sella,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,94.0,99.0,Basmati Rice,4.2,"Basmati rice is one of the finest qualities of rice in the world. Basmati Rice is value for money, pure basmati rice that is specially processed for daily consumption. It can be used in multiple rice cuisines that are cooked regularly in homes throughout India. Its sweet aroma and long, thin grains make it perfect to serve on special occasions. It is enriched with essential nutrients. Basmati rice leaves a lasting impression coz of its aroma, flavour and fluffy texture. It has been perfectly aged making it non-sticky and fluffy when cooked.",94.0,94.0,5.05050505050505
18730,Organic Green Moong Dal/Hesaru Bele - Whole,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,125.0,125.0,Organic Dals & Pulses,4.2,"Whole green moong dal is a delicious vegetarian superfood that is low in carbs and high in protein. An integral part of Indian cuisine, green moong dal can be eaten cooked as lentils or soaked overnights as sprouts. Our whole green moong dal is extremely rich in nutrients with a natural shine and color that is not artificial but a result of a strict growing process. Free from impurities such as stones or insects, our Moong Dal is packed with protein and low carbs. 

Light on the stomach the dal is a good dish to have during illness. It helps bring down the insulin, blood glucose and fat levels in the body.",125.0,125.0,0.0
18757,Atta/Godihittu - Farm Fresh Whole Wheat,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Annapurna,237.65,245.0,Atta Whole Wheat,4.1,"Annapurna Atta is made from choicest of grains brought fresh from the farms, cleaned three times and ground and packed in the most clean conditions to give you soft appetizing rotis that simply melt in the mouth. It absorbs additional water while kneading, makes rotis stay smooth for a longer time and contains the full nutrition of minerals and vitamins of wheat grains.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",237.65,237.65,2.999999999999998
18758,Smokey Garlic Marinade,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,89.25,119.0,Herbs & Seasoning,3.3,"Our avant-garde Smokey Garlic Marinade is a delightful mix of smoked paprika, pepper, garlic and herbs that are a celebration of the flavours from the Mediterranean countryside. A soulmate for dishes born on the grill, this Marinade goes in perfect harmony with the rustic charred flavour imparted by the grill so every bite tickles your taste buds with luscious notes of spicy tanginess.",89.25,89.25,25.0
18765,Raisins/Ona Drakshi - Indian,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,95.0,120.0,Raisins,4.0,"It's safe to say that raisins are irreplaceable as a healthy member of the dry fruits category. These golden, green or black delicacies are favourites of almost everyone, particularly children. Raisins are widely used in cultural cooking around the world (especially in desserts) and are also added to health tonics, snacks and compact, high-energy food supplements for mountaineers, backpackers, and campers. By including raisins in your diet helps you increase the level of antioxidants in your system. Raisin varieties depend on the type of grape used and are made in a variety of sizes and colours including green, black, blue, purple and yellow. Value provides you with green raisin with lots of benefits.",95.0,95.0,20.833333333333336
18777,Powder - Dakshin Sambar,"Foodgrains, Oil & Masala",Masalas & Spices,Udupi Ruchi,80.75,85.0,Powdered Spices,4.4,"Udupi Ruchi Dakshin Sambar Is 100% Natural, No Preservatives, No Artificial Colors, No Artificial Flavors, No Artificial Enhancers, 100% Vegetarian, No Msg (Mono Sodium Glutamate) Product History - Dakshin Sambar Known Through Out The Globe For Its Taste, Convenient And Heritage, The Word Sambar Comes From Marati Language, As The Maharastrians Migrated To South Along With Chatrapati Shivaji Maharaj, Sambar Became Popular In Tamilnadu Due The Significant Presence Of Marati'S In Tanjoor Belt.
Dakshin Sambar Is The Most Used Side Dish For Breakfast Food And With Rice In South India.
Health Benefits - 2 Liters Of Dakshin Sambar Provides Approximately 450 Calories, Provides Protein For Energy And Body Building, Fenugreek Helps In Reduces Mood Fluctuations During Menopause, Lessens Male Impotency, Improves Blood Circulation And Improves Reduces The Loss Of Iron During Menstrual Periods, Reduces Anemia, Improves Digestion And Good Appetizer, Relieves Pain, Helps In Reducing Gastric Irritations And Many More Health Benefits Due To The Presence Of Spices. Check Nutritional Facts Printed On The Pack.",80.75,80.75,5.0
18800,Kabuli Chana/Kabuli Kadale,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,163.93,169.0,"Toor, Channa & Moong Dal",4.0,"Safe Harvest Kabuli Chana is cultivated by small and marginal women farmers practising rain-fed agriculture in the tribal region of the Dewas district in Madhya Pradesh is full of pure unadulterated goodness and rich in protein, fibre and amino acids. Devoid of any artificial colouring and polishing that removes the top layer which is full of nutrients, it offers wholesome goodness for you and your family.",163.93,163.93,2.999999999999996
18814,Brown Rice Weight Watcher,"Foodgrains, Oil & Masala",Rice & Rice Products,India Gate,133.0,143.0,Raw Rice,4.1,"India Gate brown Rice provides slow energy release keeping you fuller for longer , LOWGI foods also control your blood Sugar levels and help you maintain healty heart.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/",133.0,133.0,6.993006993006993
18820,Snack Time - Noodle Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,84.0,99.0,Blended Masalas,4.2,Keya Noodle Masala comes with the perfect blend of spices required to make healthy and delicious Chinese Noodles at home easily. No other masala is required to be used along with this magic masala; this one alone is enough to make your noodle a real treat for taste buds.,84.0,84.0,15.151515151515152
18823,Powder - Jaggery/Bella,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Future Organics,64.0,64.0,Sugar & Jaggery,4.7,Jaggery traditionally was used as a substitute for sugar and knowledgeable experts still recommend Its consumption in any form. Many people like it with curd and some people make good snacks and has got multiple uses in traditional homes. This jaggery is specially made in a farm which grows sugar cane specially to produce purest form of organic jaggery without the use of any chemicals or pesticides in cultivation or in the process of making jaggery which is generally not done. The way to distinguish it is the taste and look of it. ItÃ¢â‚¬â„¢s special grown for selected customers and is in great demand by the village folks who buy it as soon as its ready for consumption. We have a yearly arrangement with the farm to keep a certain quantity for our special customers and is not always available in stock .,64.0,64.0,0.0
18825,"Powder - Black Pepper, Malabar","Foodgrains, Oil & Masala",Masalas & Spices,Keya,144.5,170.0,Powdered Spices,4.5,"KEYA Malabar Black Pepper Powder is made with Black Pepper kernels, handpicked from the Malabar region and ground to perfection for that flawless zing. Mix it while cooking or sprinkle it on top of your food, for a truly unmatched, spicy experience. You can also use it to boost the taste and aroma of your authentic Indian pulav and biriyani.",144.5,144.5,15.0
18851,"Roasted & Salted Pista - Shahi Akbari, Big","Foodgrains, Oil & Masala",Dry Fruits,bb Royal,310.0,600.0,Other Dry Fruits,4.0,"These roasted pistachio nuts with a distinct nutty flavour are an enjoyment. Pistachios are rich in fibre and protein, both of which help in keeping you energetic all day. They're also very low-calorie nuts, hence, can be snacked on guilt-free. Mildly salty and with a delicious crunch, these nuts are great when added to salads, puddings and chocolates.",310.0,310.0,48.333333333333336
18899,Desi A2 Gir Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Organic Staples,Praakritik,1450.0,1450.0,"Organic Edible Oil, Ghee",4.3,"Our 100% natural Desi Gir Cow A2 Ghee, is crafted by the traditional method of churning curd made from the milk of grass-fed gir cows in Maharashtra and Gujarat. These golden drops of purity are GMO-free, lactose-free, and packed with nutrition. So, make this delicious and easy to digest ghee a part of your daily consumption for your overall wellbeing.
Our grass-fed cow A2 Ghee is the golden elixir that can transport you back in time to the Vedic era of ‘Shudh Khaana’. Traditionally used in Ayurveda to cure inflammation, bone disorders, digestion and several other problems arising out of ‘Pitta dosh’, this bottle of nutrition, taste and goodness can do wonders for your overall wellbeing.",1450.0,1450.0,0.0
18916,Dried Kiwi,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,100.0,100.0,Other Dry Fruits,3.5,"Like kiwi, eh? Our dried kiwi has a delicious sweet and slightly tangy taste. These fibre-packed dried kiwi slices have a vibrant green colour that is so much fun to look at, but even better to eat. It is gluten free and is a rich source of fibre and vitamins. It is a healthy snack that contains no preservatives.",100.0,100.0,0.0
18918,Pani Puri,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,55.0,55.0,Blended Masalas,4.2,"MDH has got the mostly unique pani puri masala maintaining in mind the exotic flavor of pani puri lovers. The most important ingredients that go in the creating of this unique masala are pepper, asafetida, ginger, cumin, cloves, salt, kachri, dry mango, mint and citric acid. Pani Puri is a well-known Indian snack that is comprised of puri round, hollow balls, which are packed with chickpeas, potatoes and sugary and peppery sauces.",55.0,55.0,0.0
18928,Ragi Hurihittu,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Rampura,55.0,55.0,Rice & Other Flours,3.9,"Rampura Ragi hurihittu also known as Popped Finger millet flour, is a healthy food by itself that is easy to digest and keeps your body cool. It sustains your hunger for 2-3 hours. It’s a healthy replacement for regular rava/sooji used across preparation of soups, Ganji/porridge. It's a perfect travel companion. Just add hot water to ragi hurihittu with a pinch of salt and mix it with buttermilk. It contains puffed ragi that is pulverised into flour.",55.0,55.0,0.0
18929,Powder - Stevia White,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Zevic,325.0,325.0,Sugarfree Sweeteners,4.3,Zevic powder is prepared using high quality stevia extracts & erythritol providing superior flavour with perfect taste. Ideal for people managing weight & Diabetics,325.0,325.0,0.0
18953,Tasty Twist Dilli Chatpata Multi-Use Seasoning,"Foodgrains, Oil & Masala",Masalas & Spices,Kohinoor,16.0,20.0,Herbs & Seasoning,4.5,"Dilli Chatpata flavour of Tasty Twist comes with a punch of  masaledar flavours containing Red Chilli, Coriander leaves, Coriander seeds and Black pepper.
Add Dilli Chatpata seasoning to fried potatoes for an amazing chaat. You can also turn plain rice into a sumptuous pulao or make your Frankies finger-licking.",16.0,16.0,20.0
18956,Hing,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,75.0,75.0,Powdered Spices,4.0,"Asafoetida, Oil Of Anise, Honey",75.0,75.0,0.0
18960,Black Pepper & Sea Salt Grinder,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,118.15,139.0,Herbs & Seasoning,4.6,Keya brings you a premium Black Pepper & Sea Salt Grinder to sprinkle over your salads and soups and enjoy the exotic taste it adds to your food. It adds a wonderful aroma & flavour to any dish. The packing comes with adjustable grinding sizes.,118.15,118.15,14.999999999999996
18963,Powder - Idly Chilly,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,30.6,34.0,Blended Masalas,4.2,Aachi Idly Chilly Powder may be mixed with edible oil or ghee for good taste. The chilly powder used to be very smooth in touch and which sticks to our plate when we mix with oil. And It is used as a substitute to chutneys or sambar to accompany breakfast dishes like idly or dosai.,30.6,30.6,9.999999999999996
18973,Organic Basmati Rice//Basmati Akki - Brown,"Foodgrains, Oil & Masala",Rice & Rice Products,Earthon,224.0,224.0,Basmati Rice,4.1,"Grown, hence these products are natural and are free from any chemicals, fertilisers, pesticides, toxic substances, synthetic hormones and are certified according to international standards for organic production, processing and packaging. Since they are grown naturally, it has rich nutritional values. The difference between brown rice and white rice is not just colour! A whole grain of rice has several layers. Only the outermost layer, the hull, is removed to produce what we call brown rice. This process is the least damaging to the nutritional value of the rice and avoids the unnecessary loss of nutrients that occurs with further processing.",224.0,224.0,0.0
18979,"100% Natural & Pure Gingelly Oil - Unrefined, Cold-Pressed","Foodgrains, Oil & Masala",Edible Oils & Ghee,Nature Way,385.0,385.0,Gingelly Oil,3.9,"Nature Way Cold Pressed (chekku) Sesame Oil is 100% pure & natural, made from handpicked premium edible Sesame seeds from South India. Cold-pressed Sesame oil is cholesterol-free & good source of essential fatty acids. Our product is 100% free from chemical preservatives, artificial colours & fragrance, liquid paraffin & common adulterants like argemone oil. Our Sesame (gingelly) oil is tested & certified for its purity.",385.0,385.0,0.0
18990,Organic - Fennel,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,80.0,80.0,Organic Masalas & Spices,4.2,"Fennel is a Kashmiri cooking necessary and also complements bay leaves and cinnamon while cooking. It is an excellent digestive and is often consumed after meals. It is fragrant taste is distinctive, strikingly reminiscent of licorice and anise, so much so that fennel is frequently mistakenly referred to as anise in the market.",80.0,80.0,0.0
18991,Peanut/Kadalekayi,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,120.0,120.0,Organic Dals & Pulses,4.1,"Peanut, also known as groundnut, is a crop of global importance. Natureland’s Peanut is grown and harvested from mainly the traditional peanut varieties of Rajasthan and Gujarat, processed from Groundnut Whole by dehusking the whole form, It is machine cleaned and handpicked, before packing to ensure its purity and hygiene, which is sweeter, healthier, tastier.",120.0,120.0,0.0
19008,Mother's Recipe mix-chicken-curry 80 g Pouch,"Foodgrains, Oil & Masala",Masalas & Spices,Mother's Recipe,45.1,55.0,Blended Masalas,3.8,,45.1,45.1,17.999999999999996
19019,Urad Dal/Uddina Bele - Whole,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,93.5,110.0,Urad & Other Dals,4.4,"Urad Dal originated in India where it has been cultivated since ancient times and it is one of the most popular and widely used dal in Punjabi cuisine. Himalayan Natives Urad Dal is rich in iron, calcium, and protein. It retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.",93.5,93.5,15.0
19023,Crystal Rock Salt/Uppu - Grinder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Catch,99.0,99.0,Salts,3.6,Crystal Rock Salt by Catch is available in a glass grinder bottle. This salt gives you the luxury of having freshly ground Sendha salt at home with rich mineral content,99.0,99.0,0.0
19085,Organic Bajra Flour,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,55.0,55.0,Organic Flours,4.0,"Pearl millet (Pennisetum glaucum) or ""Bajra"" is a widely grown variety of millet cultivated in the African and Indian subcontinent from ages. It has the capability to survive under drought and in high-temperature conditions. 24 Mantra Organic Bajra Flour is made from organic, unadulterated Bajra. Bajra is cleaned, ground and sieved.",55.0,55.0,0.0
19092,Organic - Sona Masoori Raw Rice/Akki,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,579.0,925.0,"Organic Rice, Other Rice",4.1,"Sona Masoori rice is known to have small percentages of protein while being low in fat and cholesterol. Furthermore, it is a good source of carbohydrates. Incorporate the goodness of Sona Masoori rice in your diet which will satisfy your rice cravings along with enriching your diet. It is lightweight and sweet-smelling and measured to be of the finest quality. It has a distinctive taste that is not matched by rice from any other region. It is the tastiest of all the Sona Masoori rice available in the state.",579.0,579.0,37.4054054054054
19096,Organic Moringa Leaf Powder,"Foodgrains, Oil & Masala",Organic Staples,Praakritik,160.0,160.0,Organic Masalas & Spices,4.0,"Sourced from moringa trees in organic farms based in Saurashtra in Gujarat, our organic moringa leaf powder is a superfood. It can be added while baking bread and cookies or mixed in soups, dips, sauces, health drinks, smoothies, and sprinkled over salads.",160.0,160.0,0.0
19103,Organic Urad - White (Whole),"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,292.0,292.0,Organic Dals & Pulses,4.7,"Urad Dal White Whole will bring a welcome modify in your cooking experience. It is a healthful addition to the dining table. This white lentil is low in fat but contains potassium, calcium and iron. It is a fine source of dietary fiber and protein.",292.0,292.0,0.0
19110,Wheat Flour (Atta),"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,240.0,300.0,Organic Flours,4.0,"For 1 Cup Serving : Calories - 407 g, Fat - 2.24 g",240.0,240.0,20.0
19113,"Natives Moong Dal/Hesaru Bele, Skinless Split","Foodgrains, Oil & Masala",Dals & Pulses,Himalayan Natives,110.5,130.0,"Toor, Channa & Moong Dal",4.8,Moong Dal is packed with protein and is low on carbs. Moong Dal is one of the most recommended vegetarian superfoods. It aids weight reduction by enhancing the functioning of the cholecystokinin hormone. Himalayan Natives’ Moong Dal retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.,110.5,110.5,15.0
19122,Peri Peri Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Smith & Jones,60.0,60.0,Blended Masalas,4.0,"Peri-Peri - A Spice Mix from the house of Smith & Jones. It is a Spice mix which is tangy and spicy hot in flavour. It can be used as a Mix or a Sprinkler. It is popularly known as the modern-day chaat masala. Experience the exotic spicy twist with a tangy note that turns your food extra delicious. You can add this to your Fries, Pastas, Pizzas, Pakoras, Chicken, BBQ, Salads, Fruits, Sabzi, Curry, Chaats, Dals etc to make it more exciting. Kids will just love this twist on any snack.",60.0,60.0,0.0
19124,Shahi Garam Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,39.0,78.0,Blended Masalas,3.9,"Keya Shahi Garam Masala is an exotic blend made from the choicest of ingredients, that are hand-picked in the right proportion, gently blended and coarse ground to unlock taste and aroma only while cooking.
Prepared by expert chefs, the magic of aroma-locked Shahi Garam Masala comes alive with great taste and flavour.",39.0,39.0,50.0
19135,Moong Whole,"Foodgrains, Oil & Masala",Dals & Pulses,Tata Sampann,84.11,89.0,"Toor, Channa & Moong Dal",4.1,"Tata Sampann brings to you Moong Whole. It is one of the best vegetarian Superfoods that has been praised for its amazing health benefits.
Whether cooked or eaten raw when sprouted, moong is always tasty and an excellent source of valuable nutrients and protein.
This moong dal delivers pure, healthy, chemical and pesticide-free cooking ingredients that make your lifestyle healthier.

Benefits are: 

It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium. 
It is considered a healthy weight loss food as it is a low fat food rich in proteins and fibre. 
It helps to lower the high cholesterol level in the blood system.
It is easy to cook and makes delicious food.",84.11,84.11,5.49438202247191
19159,Organic - Flaxseed,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,28.0,35.0,Organic Masalas & Spices,4.3,"Turn Organic brought to you its Premium, fresh and healthy Organic Flaxseed with no added pesticides and fertilizers. Popularly known as Alsi. Flax seeds contain high levels of dietary fiber as well as lignans, an abundance of micronutrients and omega-3 fatty acids.",28.0,28.0,20.0
19170,Organic Extra Virgin Coconut Oil/Narial Tel,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,295.0,295.0,Other Edible Oils,4.7,"Extra Virgin Coconut Oil: Earthon's Extra Virgin Coconut Oil is the best quality, made from organically grown Coconuts, no preservative, no artificial colour and free from harmful chemicals or pesticides. Rich in medium-chain fatty acids, particularly Lauric Acid. Lauric acid is the same fatty acid found in mother's milk that provides immunity to babies. It is a high grade and 100% pure and natural. Prepared using superior centrifuge cold processing method.",295.0,295.0,0.0
19171,Paneer Chilli Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Ching'S Secret,15.0,10.0,Blended Masalas,4.2,"Now make India’s favourite Desi Chinese dishes for your family at home! Cook up a different Desi Chinese dish every day with our Chinese Masala pouch. Now make Restaurant Style Paneer Chilli with ease at home, because ' Ching's Secret Paneer Chilli Masala Hai Nah!'. It is so perfectly blended that you don’t even need to add any salt, spice or sauces additionally. Cook up your favourite Paneer Chilli with total ease in a few simple steps. Ab jab bhi kare dil, Ching’s Desi Chinese nahin mushkil!",10.0,15.0,0.0
19195,Masala - Keema,"Foodgrains, Oil & Masala",Masalas & Spices,Hakim,60.0,60.0,Blended Masalas,4.6,"Hakim spice is the Indias first Mughlai food masala. No need to add chilly,corriander, Turmeric, garam masala, and not even salt as these are already added and method is also available inside the wraper. Hakim spice is use forboth veg and non veg food.",60.0,60.0,0.0
19200,Jowar Atta - Pesticide Free,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Safe Harvest,55.0,55.0,Rice & Other Flours,4.0,"Safe harvest Jowar Atta is sourced from a small and marginal farmer producer collective in the rain-fed area of Aruppukottai in South Tamil Nadu. It has been carefully grown to ensure that you get safe food without synthetic pesticides and without using genetically modified seeds & grounded for ready to use. All products of Safe harvest are tested in FSSAI accredited laboratories for the presence of 149 pesticide residues and a Minimum Residual Level (MRL) report is obtained. Jowar Daliya has high fibre content and helps reduce fat deposit, reduce hungry pranks which helps in weight loss. It is also rich in Calcium, Iron, Phosphorus, thiamine and protein. It helps to prevent constipation and is extremely beneficial to gastric health. Jowar boosts the immune system, controls Cholesterol level, and prevents clumping of platelets thus reducing the risk of heart attack. It is anti-diabetic, prevents cancer and highly recommended for Celiac Patients as Jowar is Gluten free. Recommended for making such as Biriyani, Kheer.",55.0,55.0,0.0
19205,Black Pepper Powder,"Foodgrains, Oil & Masala",Masalas & Spices,JK,75.0,75.0,Powdered Spices,4.2,"The original black gold, the king of all spices. Black pepper is the spice that spawned every voyage of discovery in modern history, and now occupies pride of place with common salt at every dining table around the world. Interesting to think that this little vine growing wild in India’s Malabar coast was once so valuable that it was widely used as currency! JK Masale’s black pepper powder is specially seal-packed to keep the exclusivity and royalty once associated with black pepper alive. Sprinkle it over your morning egg, add a bit of pep to your afternoon salad, and create a beautiful steak and mash at night! JK Masale’s black pepper powder also boasts of health benefits according to Ayurveda, the ancient Indian system of traditional medicine. It is considered good for respiratory problems, weight loss, digestion and skin care, with antibacterial properties to boot! Filled with taste and health, the magic of high-grade Indian pepper is just a click away - get some JK Black Pepper Powder today!",75.0,75.0,0.0
19221,Walnut Kernels/Akharot Tukda 200gm + Cashew Whole 500gm + Raisins Indian 500gm,"Foodgrains, Oil & Masala",Dry Fruits,bb Popular,871.0,1360.0,Other Dry Fruits,4.0,"BB walnut kernels are 100% natural, safe and healthy. The walnuts have the right crunch, great flavour and rich taste. Big Basket always procures these kernels from trusted vendors and checks them thoroughly on different quality parameters. The walnut kernels are packed efficiently so that their nutritional values and freshness are retained well.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/Whole Cashews from the house of bb Popular are absolutely delicious and crunchy; this popular snack is loaded with nutritional values. It is said that a handful of cashews or kaju can be really good for your health as it has sufficient amounts of phosphorus, manganese, copper and magnesium. Cashews, unlike other oily tree nuts, contain starch which comprises 10% of their weight. This actually helps them to be more effective in dishes like milk-based desserts, stews and soups.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/Indian Raisins has mouth-watering taste, high dietary value and freshness. These raisins are used in cuisines and pleasant dishes all over the globe. It is wealthy in calcium and phosphorus that assists to fight against different diseases.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",871.0,871.0,35.955882352941174
19224,Secret Paneer Chilli Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Ching'S Secret,60.0,60.0,Blended Masalas,4.3,"Easy-to-cook Masala Now make India’s favourite Desi Chinese dishes for your family at home! Cook up a different Desi Chinese dish every day with our Chinese Masala pouch. Now make Restaurant Style Paneer Chilli with ease at home, because ' Ching's Secret Paneer Chilli Masala Hai Nah!'. It is so perfectly blended that you don’t even need to add any salt, spice or sauces additionally. Cook up your favourite Paneer Chilli with total ease in a few simple steps. Ab jab bhi kare dil, Ching’s Desi Chinese nahin mushkil!",60.0,60.0,0.0
19236,Organic Pearl Millet,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,120.0,120.0,Organic Millet & Flours,5.0,"Merakisan Organic Pearl Millet is nutritionally rich in proteins, minerals and vitamins. Millet is rich in B vitamins, calcium, iron, potassium, magnesium, zinc, also gluten-free. It improves digestion, heals stomach ulcer, and prevents constipation.",120.0,120.0,0.0
19237,Coupea - White,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,85.5,90.0,Organic Dals & Pulses,3.8,"Per 100 gm Calories - 44 g, FAT - 3 g, Rich in vitamin A and C.",85.5,85.5,5.0
19328,Organic Chilli Powder/Menasina Pudi,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,140.0,185.0,Organic Masalas & Spices,4.0,"Chilli Powder is a staple in every household. Add some zing flavouring to your meals with Pure Red Chilli Powder and see how this simple spice can make your dish more spicy and delicious. It is a taste and colour enhancer for Indian curries, dals and vegetables. The red chilli powder has the fiery power to give a magical twist to any dish you prepare.",140.0,140.0,24.324324324324326
19341,Sambhar Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,47.25,63.0,Blended Masalas,3.6,"Sambhar, the quintessential accompaniment with all South Indian dishes, is a mildly tangy and aromatic combination of vegetables, spices and condiments. Orika's Sambhar Masala is meticulously crafted to impart an authentic South Indian touch to your preparation. Just add a spoonful of it and you have a rich, full-bodied, soul-stirring Sambhar ready.",47.25,47.25,25.0
19352,"Basmati Rice Mini Mogra, Broken/Tukda 5 Kg  + Wheat Flour (Chakki Atta) 5 Kg","Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,408.0,545.0,Basmati Rice,4.1,"Basmati Rice Mini Mogra, Broken/Tukda: bb Royal Mini Mogra Basmati rice leaves a lasting impression because of its flavour and fluffy texture. 1401 and 1121 variety of raw rice ensures great quality and taste. Sourced from the Basmati-rice-bowl states of Punjab, Haryana and Uttarakhand, this rice is processed in GMP plants using Swiss technology to ensure superior quality and high nutritional value. With its small size, this rice is best suitable for daily dishes like dal chawal, khichdi and kheer.Wheat Flour (Chakki Atta):  Atta is made from the choicest grains - heavy on the palm, golden amber in colour and hard in bite. It is carefully ground using modern chakki - grinding process for the perfect balance of colour, taste and nutrition which also ensures that BB Royal atta contains 0% Maida. The dough made from BB Royal Atta absorbs more water, hence rotis remain softer for longer.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",408.0,408.0,25.137614678899084
19359,Organic Urad Dal/Uddina Bele White - Whole,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,145.0,145.0,Organic Dals & Pulses,4.0,"Pulses are a boon to vegetarians and vegans. Dal is the best protein source for vegetarians. When eaten along with rice or roti (cereal) it provides complete protein like milk or non-vegetarian foods.
24 Mantra Organic Urad Dal whole white is a good source of protein and minerals such as calcium, iron and phosphorous. Our Urad Dal is 100 % Organic, grown without synthetic pesticides and grown without synthetic GMOs.",145.0,145.0,0.0
