index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
7650,Sanitary Pads - Choice Wings Regular,Beauty & Hygiene,Feminine Hygiene,Whisper ,85.0,85.0,Sanitary Napkins,4.2,"Whisper Choice Sanitary Pads helps you get upto 100% stain protection. This revolutionary pad has wings which keep the pad in place. Dont worry about stains and be unstoppable. Kadam Badhaye Jaa.  For Beauty tips, tricks & more visitÃ‚Â https://bigbasket.blog/",85.0,85.0,0.0,256.93566666666663,1.0
7657,Talc - Original (Complexion Talc),Beauty & Hygiene,Men's Grooming,Cinthol,52.25,55.0,Talcum Powder,4.0,"For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",52.25,52.25,5.0,141.10918918918918,0.95
7660,Clear Complexion Brightening Face Wash,Beauty & Hygiene,Skin Care,Himalaya,119.0,140.0,Face Care,4.1,"Himalaya Clear Complexion Whitening Face Wash essentially removes dark spots, cleanses and clarifies impurities, revealing a clear, radiant and even complexion. Pomegranate is a rich source of polyphenols. It is reported to possess potent antioxidant and protective benefits against free radicals generated by the environment. Pomegranate softens, hydrates and nourishes the skin. Saffron imparts a rich colour and is used in various skin care preparations. It effectively Moisturises, soothes and promotes skin fairness. The crocin and crocetin present in Saffron promote a healthy complexion and whiten skin. Saffron is very effective in the treatment of acne, pimples, blemishes and black spots. Liquorice is known for its skin lightening and antioxidant properties. It improves skin tone and whitens skin. White Dammer is a rich source of flavonoids and phenols which exhibit potent antioxidant activity. It soothes and moisturises damaged skin and enhances and whitens the complexion.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",119.0,119.0,15.0,170.1270093457944,0.85
7667,Shikakai Hair Care Powder - Pure Herb,Beauty & Hygiene,Hair Care,Banjara's,60.0,60.0,Hair & Scalp Treatment,4.1,This Banjaras Shikakai Hair Care Powder is an effective natural cleanser that removes dirt and absorbs the excess oil in the scalp to prevent dandruff and other scalp related problems. It also makes the hair nourished and soft.,60.0,60.0,0.0,114.5,1.0
7697,Whitening Rock Natural Ayurvedic Salt Toothpaste,Beauty & Hygiene,Oral Care,Lever Ayush,40.0,40.0,Toothpaste,4.3,"Lever Ayush Whitening toothpaste is formulated with 5000 years of Ayurvedic wisdom to eliminate stains for whiter teeth. It contains the goodness of Rock Salt (Sendha Namak) and Arimedadi Thailam. Rock Salt (Sendha Namak) is the healthiest form of salt in Ayurveda and has been known for centuries as a powerful solution for whitening of teeth. While Arimedadi Thailam is an Ayurvedic oil that is most recommended for oral health. It is a unique blend made using 40 natural herbs, which are known to make teeth stronger and prevent tooth decay. The Ayush range of products has been carefully crafted with authentic recipes and processes that are prescribed in the ancient Granthas. Traditionally, Ayurvedic ingredients were consciously picked at a certain time of the day, when they are most potent to create extremely effective Ayurvedic solutions. Lever Ayush uses the most potent ingredients that are highly beneficial to the skin, hair & teeth. The goodness of ingredients like Turmeric (Haldi), Saffron (Kesar), Cows ghee, Cardamom and Rock Salt has been used to formulate products that address our most worrying beauty problems. At Lever Ayush, we strive to make ancient Ayurvedic wisdom accessible to solve modern-day beauty problems. We believe that the solution to our beauty problems lies in the 5000-year-old Ayurvedic granthas, that prescribes the way to solve these problems from the root. We work with one of the world’s premier Ayurvedic institutes, Arya Vaidya Pharmacy (AVP) to create products that use the right ingredients to make them unique and incredibly effective.",40.0,40.0,0.0,98.17105263157895,1.0
7706,Gel Bathing Bar - Peach & Avocado,Beauty & Hygiene,Bath & Hand Wash,Fiama,67.0,67.0,Bathing Bars & Soaps,4.3,"Wash away the troubles of your day, with the foamy, fresh, and fun Fiama Gel Bar. And while you enjoy your Fiama bath, let its skin-conditioners work their magic to give you soft moisturised skin. So get ready to wash away a hard day, one bath at a time.",67.0,67.0,0.0,164.85658536585365,1.0
7711,Gripe Water For Infants,Beauty & Hygiene,Health & Medicine,Dabur,40.0,40.0,Ayurveda,4.0,"Gripe water helps infants with colic, gastrointestinal discomfort, teething pain, reflux and stomach ailments. A safe and effective remedy, it ensures your baby is happy and healthy.  For Beauty tips, tricks & more visitÃ‚ https://bigbasket.blog/",40.0,40.0,0.0,189.05505263157895,1.0
7724,"Toothbrush - 360 Degree Flosstip, Medium Bristles",Beauty & Hygiene,Oral Care,Colgate,85.5,95.0,Toothbrush,4.3,"Colgate 360° Floss-Tip Toothbrush comes with a unique floss-tip bristle design, for deep cleaning and gentle action. It provides 4x deeper reach to clean mouth thoroughly. The brush is designed to clean parts of the mouth other flat trim brushes can miss. The special purple-ended tapered bristles provide a deep clean action on both sides of the teeth and along the gumline, while the cheek & tongue cleaner works to clean more than just teeth. Easy-to-hold brush handle ensures to give comfortable grip during brushing. The toothbrush cleans your whole mouth including teeth, tongue, cheeks & gums, to give you a healthier whole mouth clean.",85.5,85.5,10.0,151.35196261682242,0.9
7747,Active Salt Toothpaste,Beauty & Hygiene,Oral Care,Colgate,97.0,104.0,Toothpaste,4.3,Colgate Active Salt is an anti-cavity toothpaste with the goodness of salt and minerals which help fight germs. Refreshing minty flavour gives fresher breath when used as directed for oral hygiene. Colgate Active Salt‚¬„¢s unique formula helps fight germs and provide you with healthier and cleaner teeth. Brush twice a day with Colgate Active Salt toothpaste as recommended by dentists. Colgate is India‚¬„¢s No. 1 brand recommended by Dentists and offers unique oral hygiene solutions to ensure complete protection against germs and plague build-up.,97.0,97.0,6.730769230769231,151.35196261682242,0.9326923076923077
7750,Safe Handz Wash - Enriched With The Goodness Of Saffron & Blossom With Coconut Milk,Beauty & Hygiene,Bath & Hand Wash,Fem,109.0,109.0,Hand Wash & Sanitizers,4.3,"Hands are your contact with this world. Ordinary hand wash is harsh on the skin and makes it dry and coarse. FEM Safe Handz with Natural Skin Conditioners removes 99.99% germs while restoring the lost moisture to your skin, giving you glowing and beautiful handz. FEM Safe handz the complete care for your handz Safety with Softness. Comes in 185ml /250ml/750 ml and  5Lt",109.0,109.0,0.0,60.42238095238095,1.0
7760,"Sanitary Pads - Secure Xl Dry Cover, with Wings",Beauty & Hygiene,Feminine Hygiene,STAYFREE,42.0,42.0,Sanitary Napkins,4.3,"Extra Large napkin with dry cover for long lasting protection upto 12 hours.Dry net cover that gives you a long lasting dry feel.Odour Control System that helps prevent foul odour and keeps you fresh.Deep channels with raised centre for superior protection.Upto 12 hours of tension-free protection.  For Beauty tips, tricks & more visitÃƒ€šÃ‚ https://bigbasket.blog/",42.0,42.0,0.0,173.66947368421052,1.0
7762,Deo Bath Soap - 99.9% Germ Protection,Beauty & Hygiene,Men's Grooming,Cinthol,35.0,35.0,Bathing Bars & Soaps,3.9,"Cinthol Deo Bath Soap is a deodorizing bathing soap with premium fragrance that protects you from body odour all day long. Feel the freshness of deodorant in this soap. Its Insta Deo fragrance not only appeals to the senses but also keeps body odour in check for all your daily rigorous tasks.With Cinthol Deo Soap, being Alive is Awesome. Explore the wide range of refreshing Cinthol bath soaps, available in 4 other variants, namely Confidence+, Cool, Lime and Original.",35.0,35.0,0.0,141.10918918918918,1.0
7765,Soothing Cleansing Gel,Beauty & Hygiene,Skin Care,Kaya Clinic,135.0,150.0,Face Care,4.1,"Kaya Soothing Cleansing Gel is a soap-free gel with gentle foaming agents which is mild enough for everyday use. It provides a deep cleansing action to the skin. The moisturising agents, present in the gel, soothe and soften the skin, leaving it perfectly cleaned and purified with a pleasant feeling of freshness. Vitamin B3, Niacinamide help in lightening the skin tone and Zinc Lactate helps in reducing excess sebum production. This formula is researched and developed by dermatologists.",135.0,135.0,10.0,746.1798507462687,0.9
7773,"Turmeric Cream - Anti-Acne, Ayurvedic, For Women",Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,110.0,110.0,Everyday Medicine,4.5,"The Jiva Turmeric Cream brings you the wonderful qualities of pure, natural turmeric. The cream will keep your skin infection free and soft by helping to heal the minute wounds on it. It will bring back the natural glow to any dull skin as it cleanses the pores of accumulated impurities. You will feel the freshness throughout the day as we have handpicked the ingredients from natural sources. The organic origin of the ingredients ensures their potency as we use sophisticated processes to ensure quality and prevent contamination. We are sure your skin needs the best. And here is the best. Try it now!",110.0,110.0,0.0,133.2,1.0
7776,Instant Hand Sanitiser,Beauty & Hygiene,Bath & Hand Wash,Tri-Activ,125.0,125.0,Hand Wash & Sanitizers,3.0,"Tri-Activ Instant Hand Sanitiser is a disinfectant hand sanitiser gel that kills 99.9% of illness causing germs instantly, leaving hands clean and bacteria free. It provides triple protection against bacteria and germs.",125.0,125.0,0.0,87.5,1.0
7799,Multani Mitti + Sandal Face Pack Powder,Beauty & Hygiene,Skin Care,Banjara's,50.0,50.0,Face Care,4.3,"Banjaras Multani Mitti + Sandal Face Pack gives you the flawless skin. Multani Mitti cleanses skin, absorbs excess oil, opens up pores while Sandal gives you the tan free and clear skin with the soothing effect.",50.0,50.0,0.0,114.5,1.0
7805,"Cream - Antiseptic, Ayurvedic",Beauty & Hygiene,Skin Care,Boroplus,120.0,120.0,Face Care,4.4,"Boroplus antiseptic cream is the best ointment for the treatment of dry skin problems like scratches, small cuts, rashes, burns, insect bites and itching. It is made up of pure herbal ingredients which is its distinctiveness",120.0,120.0,0.0,116.66666666666667,1.0
7810,Triphala Churna,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,60.0,60.0,Ayurveda,4.0,"Triphala Churna is an effective combination of 3 fruits. It acts as a very mild laxative, carminative and empowers the digestive system for easy digestion. It also balances the tridoshas. The 3 fruits in Triphala are- Haritaki that reduces Vata, Vibhitaki that reduces Kapha and Amalaki reduces pitta. It can be used in persistent Constipation, Piles, Fistula and Anorexia.It reduces the symptoms of asthma.Also helps in improving digestion.Heals the problem of piles and fistula.It treats chronic ulcers and even arthritis.Prevents signs of ageing.Is good for the eyes and helps in treating eye diseases.Acts as a bowel cleanser.",60.0,60.0,0.0,127.6686046511628,1.0
7823,"Intense - Deostick For Men, Cream Based Deodorant",Beauty & Hygiene,Fragrances & Deos,Cinthol,57.0,60.0,Men's Deodorants,4.4,"Cinthol Deostick is a deodorant like you have never tried before. Made from cream formulation, not spray, it lasts 3 times longer than ordinary deo's and is gentle on your skin too. Use it after the shower to experience that awesome feeling all day long.",57.0,57.0,5.0,141.10918918918918,0.95
7825,Wet Look Hair Gel,Beauty & Hygiene,Men's Grooming,Set Wet,110.5,130.0,Hair Care & Styling,4.1,"Gentlemen behold, every dapper dude’s style quotient is here! You’re classy and looking good for you is about the entire package. You make it a point to be respectful towards others, because as the saying goes - manners make the man, and you are a true gentleman. For a shiny wet look try Set Wet Wet Look Hair Styling Gel for Men. Set Wet Wet Look Hair Styling Gel for Men is a hair gel that gives your hair shiny wet look that stays all day long. Set Wet gel is 100% alcohol-free hair gel for men and contains added pro-vitamin B5 water-soluble vitamin that moisturises the hair, keeping it soft, strong and conditioned. Give your hair the strength they need and makes you feel more confident. Achieve any hairstyle you want to sport with set wet hair styling gel. Get the out-of-the-shower shiny wet look and be style ready with the new and improved Set Wet - Wet Look hair styling gel for men.",110.5,110.5,15.0,154.22945454545453,0.85
