index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
18656,Powder - Organic Dry Ginger,Gourmet & World Food,Cooking & Baking Needs,Dhatu Organics & Naturals,70.0,70.0,"Herbs, Seasonings & Rubs",3.8,"Ginger, Also Known As Adraka In Sanskrit Is A Warming And Stimulating Spice Which Can Work Wonders For Many Common Health Problems. In Ayurveda, Ginger Has Been Used As A Digestive Aid, A Stimulant For Circulation, Fever Reducer, Pain Reliever And As A Remedy For Common Cold.",70.0,70.0,0.0
18661,Ready to Cook - Potato French Fries,Fruits & Vegetables,Cuts & Sprouts,Fresho,22.0,27.5,Cut & Peeled Veggies,3.0,"Potato French fries are delightful and low on the glycemic index, which means they assist control blood sugar. It also includes a variety of phytonutrients that have antioxidant activity. It is extremely fine supply of vitamin B6 and a fine supply of potassium, vitamin C, copper, manganese, niacin, dietary fiber, phosphorus, and pantothenic acid.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",22.0,22.0,20.0
18669,Balm - Pain,Beauty & Hygiene,Health & Medicine,Zandu,80.0,80.0,Ayurveda,4.0,"Indias No.1 pain relief balm with more than 100 years of trust and expertise in pain relief. | No.1 Ayurvedic remedy for headache, body ache and cold. | Fast action and fast absorption are some of its properties. | Provides instant and long lasting relief from most kinds of pain.",80.0,80.0,0.0
18675,"Steel Storage/Lunch Container - No.1, Pink, Klip It","Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,79.0,119.0,Steel Storage Containers,3.3,"Joyo Klip It Stainless steel container comes with easy locking. These containers are made from high quality non-magnetic stainless steel body. Joyo Klip It container has odourless lid cover with food-grade silicone seal (gasket) in lid & has all 4 sides locks which ensure airtight containers for keeping food fresh, 100% leak-proof containers for keeping food from spilling, stackable design for easily storing the containers on top of each other and the pioneering clip mechanism. Take this container to the office, school, camping or hiking.",79.0,79.0,33.61344537815126
18677,Cookies - Chocochip,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Lovely Bake Studio,40.5,45.0,"Bakery Biscuits, Cookies",4.2,"100% Eggless, Luscious chunks of ChocoChip & fresh Butter united for an insanely great taste!",40.5,40.5,10.0
18680,Stapler 10,Cleaning & Household,Stationery,Kangaroo,53.0,54.0,"Notebooks, Files, Folders",4.2,These are easy in terms of use and are widely used for business purposes. This stapler is sure to make useful addition to your stationary kit at work. Its Rust Proof metal body is coated with high quality paint.,53.0,53.0,1.8518518518518516
18683,Black Incense Sticks - Economy Pack,Cleaning & Household,Pooja Needs,Liberty,54.0,60.0,"Agarbatti, Incense Sticks",2.8,A truly exhilarating aroma that which has distinct vibrations which helps you with utmost clarity of the mind. The smooth floral woody undertones relax the mind and brings in a great sense of relaxation. This delightful fragrance needs to be bought home for that true emotion.,54.0,54.0,10.0
18688,Soya Chunks,"Foodgrains, Oil & Masala",Dals & Pulses,Grocery Farm,38.25,45.0,Cereals & Millets,4.0,"This Soya is rich in B vitamins, Omega-3 fatty acids and the benefits the health in many aspects. Soya Chunks are the alternative products of choice when trying to avoid meat and eggs and finding sources for protein or which comes under pure vegetarian stuff. Hence it can also be used as a substitute for paneer, vegetables, meat, fish etc. It consists of 54% protein content. These are even good for hearts and lower your fats and cholesterol. It is also beneficial in controlling hypertension, blood pressure and acts excellently as a part of low- calorie diet for weight control or fitness training. It is made from 100% Soy Flour.",38.25,38.25,15.0
18689,Radish - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,22.0,27.5,Organic Vegetables,3.0,"Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it.",22.0,22.0,20.0
18693,100% Pure US Cotton Ultra Thin Sanitary Pads - Travel Pack,Beauty & Hygiene,Feminine Hygiene,Plush,25.0,25.0,Sanitary Napkins,5.0,"Made with 100% US cotton, Plush pads are highly absorbent and guarantee you a rash-free experience. The Plush box is specially curated with 1 light flow pad and 1 heavy pad, so you get all your period needs in one box. The box also has 1 panty liner for when you’re sure, but not too sure.",25.0,25.0,0.0
18695,Cut Indian Fruit Pack,Fruits & Vegetables,Fresh Fruits,Fresho,47.0,58.75,Fresh Salads & Sprouts,3.0,"The Fresho Cut Indian Fruit Pack contains nicely sliced and chopped fresh Indian fruits which can be used for many dishes. Sourced from reliable growers, these fruits are first cleaned, diced and packed with utmost care so that they do not lose their nutritional value. Rich in Vitamin A and C and essential minerals, these fruits have high water content and helps to keep your body hydrated on a hot summer day.",47.0,47.0,20.0
18702,Classic Seeds,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Mantra,70.0,70.0,Roasted Seeds & Nuts,4.1,"Mantra Classic is made from premium quality natural ingredients that have a great taste. It contains no preservatives, no added colours or flavours. Mantra Classic is a great way to indulge yourself naturally.",70.0,70.0,0.0
18711,Basmati Rice/Basmati Akki - White Sella,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,94.0,99.0,Basmati Rice,4.2,"Basmati rice is one of the finest qualities of rice in the world. Basmati Rice is value for money, pure basmati rice that is specially processed for daily consumption. It can be used in multiple rice cuisines that are cooked regularly in homes throughout India. Its sweet aroma and long, thin grains make it perfect to serve on special occasions. It is enriched with essential nutrients. Basmati rice leaves a lasting impression coz of its aroma, flavour and fluffy texture. It has been perfectly aged making it non-sticky and fluffy when cooked.",94.0,94.0,5.05050505050505
18717,"LED Bulb - 9 Watt, Cool Daylight, B22 Base","Kitchen, Garden & Pets",Appliances & Electricals,AGARO,89.0,150.0,CFL & Led Bulbs,3.9,"High-Quality Bright Light: Glows with 80 CRI for better colour retention, giving the true colour effect more accurate.Economical: Consumes less energy thus saving 85% electricity bill compared to incandescent bulbs. Long Lasting: Lasts 10X longer than incandescent bulbs.No Visible Flickering: The right light enables you to experience flicker-free lighting and does away with physical discomfort to the eyes. Select LED bulbs with a lower Flicker Index and SVM less than 1.3.Glare Reduction Surface: Brightness of lamps can cause excessive sensitivity to the eyes. But the right light provides more comfort to the eyes, physical ease and relaxation when looking directly at them. Eye Safety Compliance: The right light is tested and certified to ensure the light is as safe to the eyes as any other artificial light source. LED products provide the right light for all your needs. Colour Temperature: Gives output colour temperature of 6500K for comfortable vision. Instant Start: Illuminates within a second at the flip of a switch.",89.0,89.0,40.666666666666664
18719,Papad - Special Udad Masala,Snacks & Branded Foods,Ready To Cook & Eat,Atish ,60.0,60.0,"Papads, Ready To Fry",3.4,Atish Papad - Special Udad Masala 200 g,60.0,60.0,0.0
18720,Superfood Punjabi Khichdi,Snacks & Branded Foods,Ready To Cook & Eat,Fortune ,43.0,49.0,Heat & Eat Ready Meals,3.8,"Fortune brings to you Ready to cook(RTC) Superfood Punjabi khichdi which is made of Fortune basmati rice and chilka moong dal mixed with the goodness of bajra, jowar, ragi, flax seeds and sesame seeds. This RTC superfood khichdi comes with a masala mix sachet. Just empty the pack and masala mix in a pressure cooker, cook it for 5 whistles and your healthy and tasty khichdi is ready. No preservatives have been added to prepare this.",43.0,43.0,12.244897959183673
18725,Pani Puri Papad,Snacks & Branded Foods,Ready To Cook & Eat,SDA PAPPADS,50.0,50.0,"Papads, Ready To Fry",4.0,"SDA Pani Puri Papads are prepared from Rice, Salt, and Edible Oil, which makes them fluffy and crunchy appetizers. Just fry these and serve with any meal. These papads are perfect to be served with rice and curries.",50.0,50.0,0.0
18728,Scented Tea Light Candles - Assorted,Cleaning & Household,Pooja Needs,Pahal,79.0,100.0,Candles & Match Box,3.1,"Candles are essentially wax candles which are packed in an aluminium case. These candles, are unscented and do not leave wax stains. Weighing around 10g each, these compact tealight candles fit in easily into diyas or tealight holders which you can use to decorate your house for festive purposes.",79.0,79.0,21.0
18734,Seven Seeds Mix - Roasted & Salted,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,90.0,90.0,"Healthy, Baked Snacks",4.1,"A delicious blend of roasted seeds are naturally high in protein, fibre, iron and vitamins. Enjoy it straight out of the packet as an anytime healthy snack. These iron-rich seeds come with high protein, high fibre and no transfat.",90.0,90.0,0.0
18746,Toothbrush - Kids (Soft),Beauty & Hygiene,Oral Care,Oral-B,42.5,50.0,Toothbrush,4.1,Oral-B Kids Toothbrush cleans their pearly whites and helps them reach tricky back teeth while protecting tender gums. It is the perfect baby toothbrush for the small mouth of your little one. Oral-B Stages are designed to maintain kids brushing their finest with products that maintain healthy oral hygiene.,42.5,42.5,15.0
18747,Creamy Thick Curd,"Bakery, Cakes & Dairy",Dairy,iD,30.0,30.0,Curd,4.1,"Bring home Id wholesome natural curd that's easy to love, really hard to share! This thick, creamy & healthy Id Dahi is made with farm-fresh milk & natural culture with no artificial preservatives or harmful chemicals. 
Curd is an integral part of Indian households. It is used in the preparation of many cuisines, raita, salads, and also in drinks like Lassi and buttermilk. It improves digestion, boosts immunity, and makes your bones stronger. It's high in proteins and enriched with Vitamins A & B-12.",30.0,30.0,0.0
18751,Stresscom,Beauty & Hygiene,Health & Medicine,Dabur,70.0,70.0,Ayurveda,4.0,"Stresscom offers Ashwagandha extract (which is standardised for 4.5% withanolides) in soft gel capsules. This capsule contains Ashwagandha extract with oil base making it effective for stress, anxiety and insomnia. It is indicated in Physical and mental stress, General Debility, Strain, Fatigue",70.0,70.0,0.0
18752,"Banana - Raw, Sliced",Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Cut & Peeled Veggies,3.0,"Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",25.0,25.0,20.0
18753,Ultra 3 In 1 Clean Detergent Washing Powder,Cleaning & Household,Detergents & Dishwash,Tide,65.0,65.0,"Detergent Powder, Liquid",4.4,"New Tide Ultra 3 in 1 Clean detergent powder is specifically designed for semi-automatic washing machines and hand-wash to give you an outstanding cleaning. With a formula that fights dirt even on tough zones like cuff, collar, underarm, Tide Ultra 3 in 1 washing powder delivers superior whiteness.Powered with Tide’s best clean, it gives dazzling brightness to both your colour as well as white clothes. This revolutionary detergent powder is designed such that it delivers superior whiteness, whether you hand wash or wash in your semi-automatic washing machine. To keep the clothes fresh, it has added fragrance that lasts long.Being Tide's Best Clean, this detergent powder works wonders both on white as well as coloured clothes. Since it is designed for use in semi-automatic washing machines, it cleans tough zones in the machine itself while maintaining the washing machine itself. Tide is the world’s oldest detergent brand and is a prominent unit of Procter & Gamble Company. Trusted by homemakers around the globe, the brand offers the best laundry products.With Tide Ultra 3 in 1, you can take a step ahead and experience laundry like never before. All you need is 2 scoops of the Tide Ultra 3 in 1 washing powder to get outstanding laundry results!",65.0,65.0,0.0
18756,Pre Shave Gel Tube - Moisturiser,Beauty & Hygiene,Men's Grooming,Gillette,80.75,85.0,Shaving Care,4.4,"Gillette Moisturising Tube Shave Gel, featuring Glycerin plus high-grade emollients and lubricants, gives you a comfortable, moisturised shave experience. The triple-protection formula helps protect your skin against nicks, redness, and tightness.",80.75,80.75,5.0
18758,Smokey Garlic Marinade,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,89.25,119.0,Herbs & Seasoning,3.3,"Our avant-garde Smokey Garlic Marinade is a delightful mix of smoked paprika, pepper, garlic and herbs that are a celebration of the flavours from the Mediterranean countryside. A soulmate for dishes born on the grill, this Marinade goes in perfect harmony with the rustic charred flavour imparted by the grill so every bite tickles your taste buds with luscious notes of spicy tanginess.",89.25,89.25,25.0
18760,Stainless Tweezers Scissors Ear Pick,Cleaning & Household,Stationery,Brother,45.0,45.0,"Scissor, Glue & Tape",5.0,"EAN Code: 40088088  Country of origin: India  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",45.0,45.0,0.0
18761,Groundnut - Broken,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,72.0,72.0,Namkeen & Savoury Snacks,4.0,Made with groundnet,72.0,72.0,0.0
18764,"Just Mop - Herbal Floor Cleaner, Disinfectant & Insect Repellent",Cleaning & Household,All Purpose Cleaners,Herbal Strategi,95.0,95.0,Floor & Other Cleaners,4.4,"Hygiene is two thirds of health. It is 100 % percent un-negotiable when it comes to hygiene. But the cleaners available in the market are composed of harmful chemicals which affects human body as well as our environment. Herbal Strategis Just Mop - Herbal Floor Cleaner, Disinfectant, Insect Repellent is a revolutionary product which is free from harsh chemicals. This is a natural disinfectant. This Herbal Strategi product contains natural oils and plant extracts. This natural disinfectant is a versatile cleaning product. It not just cleanses stains, but also does kill germs and act as repellent to the insects. The refreshing lemon grass fragrance is a boon to this product.
Features:

 Non-toxic and biodegradable Acts as a natural disinfectant and repels bugs and insects.
Made exclusively from natural ingredients and plant extracts.
Safe for kids and cause zero side effects.
Balance residual water can be used for home gardens",95.0,95.0,0.0
18765,Raisins/Ona Drakshi - Indian,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,95.0,120.0,Raisins,4.0,"It's safe to say that raisins are irreplaceable as a healthy member of the dry fruits category. These golden, green or black delicacies are favourites of almost everyone, particularly children. Raisins are widely used in cultural cooking around the world (especially in desserts) and are also added to health tonics, snacks and compact, high-energy food supplements for mountaineers, backpackers, and campers. By including raisins in your diet helps you increase the level of antioxidants in your system. Raisin varieties depend on the type of grape used and are made in a variety of sizes and colours including green, black, blue, purple and yellow. Value provides you with green raisin with lots of benefits.",95.0,95.0,20.833333333333336
18770,Premium Posto Bori,Snacks & Branded Foods,Snacks & Namkeen,Delight Foods,85.0,85.0,Namkeen & Savoury Snacks,4.0,"Our Posto Bori is 100% natural, chemical free & is superior in quality. Each batch is carefully processed and packed to ensure the authentic flavour and texture. Make your food more flavourful by adding a cup of Posto Bori in it.",85.0,85.0,0.0
18771,Fruit Power - Masala Sugarcane,Beverages,Fruit Juices & Drinks,Real,94.5,105.0,Juices,4.1,"Sugarcane and Spicy Masala, a love story that has been part of every Indian home across generations. Real Masala Sugarcane is one of the 1st in India offering the benefits of your age-old sugarcane juice with a sprinkling of traditional Indian masala in the hygienic Tetra pack format. So relish every drop of our new Masala Sugarcane beverage that promises to refresh you with every gulp. Savour the natural sugarcane goodness brought to your home by Real.",94.5,94.5,10.0
18773,Bounce Biscuits - Pineapple Creme,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,15.0,10.0,Cream Biscuits & Wafers,4.2,Sunfeast Bounce Biscuits - Pineapple Creme Cookies 82 g,10.0,15.0,0.0
18774,Cool Hold Styling Hair Gel,Beauty & Hygiene,Men's Grooming,Set Wet,40.0,50.0,Hair Care & Styling,4.1,"You know what being cool is all about! Nothing else says that you are a cool dude more than your attitude. Life is a party for you and you just know how to rock it. Charm is your middle name and style is your ultimate game. And what better way to play the game of style than with Cool Hold Hair Styling Gel for Men. Try new and improved Set Wet Cool Hold men's hairstyling gel that gives your hair precisely the level of hold that allows you to stay slick and cool the whole day. Set Wet Cool Hold Hair Styling Gel for Men is a light hold gel for fine hair that gives your hair precisely the level of hold and allows you to change your hairstyle through the day. Set Wet gel is 100 percent alcohol-free hair gel for men and contains added Pro-vitamin b5 water-soluble vitamin that moisturizes the hair, keeping it soft, strong and conditioned. Give your hair the strength they need and make you feel more confident. Style with attitude and stay as a cool dude. Don't wait for a perfect moment, style your hair with Set Wet Cool Hold Hair Styling gel for men and create a perfect moment.",40.0,40.0,20.0
18777,Powder - Dakshin Sambar,"Foodgrains, Oil & Masala",Masalas & Spices,Udupi Ruchi,80.75,85.0,Powdered Spices,4.4,"Udupi Ruchi Dakshin Sambar Is 100% Natural, No Preservatives, No Artificial Colors, No Artificial Flavors, No Artificial Enhancers, 100% Vegetarian, No Msg (Mono Sodium Glutamate) Product History - Dakshin Sambar Known Through Out The Globe For Its Taste, Convenient And Heritage, The Word Sambar Comes From Marati Language, As The Maharastrians Migrated To South Along With Chatrapati Shivaji Maharaj, Sambar Became Popular In Tamilnadu Due The Significant Presence Of Marati'S In Tanjoor Belt.
Dakshin Sambar Is The Most Used Side Dish For Breakfast Food And With Rice In South India.
Health Benefits - 2 Liters Of Dakshin Sambar Provides Approximately 450 Calories, Provides Protein For Energy And Body Building, Fenugreek Helps In Reduces Mood Fluctuations During Menopause, Lessens Male Impotency, Improves Blood Circulation And Improves Reduces The Loss Of Iron During Menstrual Periods, Reduces Anemia, Improves Digestion And Good Appetizer, Relieves Pain, Helps In Reducing Gastric Irritations And Many More Health Benefits Due To The Presence Of Spices. Check Nutritional Facts Printed On The Pack.",80.75,80.75,5.0
18779,"Plastic Micro-vent Container - Small, Assorted Colour","Kitchen, Garden & Pets",Storage & Accessories,Flair,89.0,155.0,Containers Sets,2.0,"This Plastic Micro-vent Small Container is a microwaveable with lid, and a unique steam vent system. It is easy to store and stack, nestable, food-grade material, and BPA Free. Also, it is available in 3 sizes.",89.0,89.0,42.58064516129032
18784,Dilliwali Dal Aloo Tikki,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,67.5,135.0,Frozen Veg Snacks,3.3,"Dilli Dal Aloo Tikki- Appetising, crunchy disks filled with flavourful lentil and potato mix will turn your day around, in seconds!
Every Goeld product is manufactured at the state-of-the-art, 100% vegetarian kitchens using a robust supply chain of the freshest ingredients and world-class freezing technology. With no added colours, flavours or preservatives, our products guarantee exceptional taste, quality and variety.",67.5,67.5,50.0
18787,Popped Potato Chips - Cream Onion Divin,Snacks & Branded Foods,Snacks & Namkeen,Tagz,50.0,50.0,Chips & Corn Snacks,3.7,"Cream Onion Divin is smooth, yet a riot of flavourful aroma underneath with the crispiness of popped potato chips! It is India's first popped potato chips that are never fried and never baked. It has 50% less fat and no trans fat. It contains no cholesterol and no artificial flavours, no artificial colours. It has no preservatives, no palm oil and no gluten.",50.0,50.0,0.0
18790,Mix - Semiya Payasam,Snacks & Branded Foods,Ready To Cook & Eat,Aachi,75.0,75.0,Dessert Mixes,4.3,Aachi Semiya Payasam Mix is very simple to prepare the payasam. It will serve up with all south Indian meals or as a dessert.,75.0,75.0,0.0
18793,Gold Finger - Colour,Snacks & Branded Foods,Ready To Cook & Eat,Iyers ,55.0,55.0,"Papads, Ready To Fry",4.0,"Iyers Colour Gold Finger is very crispy and enormously delicious, rich in flavor, crispness brightness. It is ended from high quality ingredients and imported machines by efficiently trained experts. These are accessible in dissimilar color and sizes to get pleasure from the flavor and entirely hygienic healthy and delicious snacks. It is simple to digest and have special sizes and shapes while evaluate to the other products.",55.0,55.0,0.0
18799,Nathili,"Eggs, Meat & Fish",Fish & Seafood,H.S. Dry Fish,60.0,60.0,Dry Fish,3.0,"The oldest traditional way of preserving fish is drying, and is still considered one of the most effective preservation methods.",60.0,60.0,0.0
18804,Corn Flakes,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,20.0,20.0,Flakes,4.2,"Kelloggs Corn Flakes cereal is a nourishing and wholesome breakfast. It is prepared from actual natural corn, with iron and 8 essential Vitamins containing A, C and B-Group Vitamins, it provides the balanced combination of nourishment and original corn flavour. It is a convenient breakfast option that gives energy even after 3 Hours. Every bite of these crispy, golden flakes is just as delicious as the first. You will be on your way to a great day when you pour Kelloggs Corn Flakes cereal into your breakfast bowl. Grab a pack and kick-start your day with good health and great taste. Do not compromise on morning nourishment when you have a balanced, great-tasting breakfast that is high in Iron, Vitamin B1, B2, B3, B6 and Vitamin C. It is quick to eat and gives you energy even after 3 Hours. A quick and convenient breakfast in just 2-3 minutes. You can count on Kellogg for great-tasting, convenient, and affordable choices that meet your nutrition needs. Top with fresh fruit, dry fruit, nuts or cinnamon to enjoy the healthy and nutritious breakfast.",20.0,20.0,0.0
18807,Salsa Sweet Potato Chips,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,90.0,90.0,"Healthy, Baked Snacks",4.1,"With a little sweet, a little Tomato flavour, FabBox brings you the nutritional values of sweet potatoes with the yummy quotient of chips, To Be Healthy makes a perfect snack. These are non-fried, gluten-free chips with high fibre.",90.0,90.0,0.0
18817,Amla Powder (Churan),Gourmet & World Food,Cooking & Baking Needs,Organicana,75.0,75.0,"Herbs, Seasonings & Rubs",4.1,"Amla Powder is great on the go snack. Amla is one of the most powerful superfood and has been an important part of traditional Ayurvedic medicine for thousands of years. According to Theravada Buddhism amla is considered the plant of enlightenment. Synonyms of amla in Sanskrit mean “mother,” “nurse,” and “immortality”. Amla contains 8 times more vitamin C than Orange.",75.0,75.0,0.0
18820,Snack Time - Noodle Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,84.0,99.0,Blended Masalas,4.2,Keya Noodle Masala comes with the perfect blend of spices required to make healthy and delicious Chinese Noodles at home easily. No other masala is required to be used along with this magic masala; this one alone is enough to make your noodle a real treat for taste buds.,84.0,84.0,15.151515151515152
18823,Powder - Jaggery/Bella,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Future Organics,64.0,64.0,Sugar & Jaggery,4.7,Jaggery traditionally was used as a substitute for sugar and knowledgeable experts still recommend Its consumption in any form. Many people like it with curd and some people make good snacks and has got multiple uses in traditional homes. This jaggery is specially made in a farm which grows sugar cane specially to produce purest form of organic jaggery without the use of any chemicals or pesticides in cultivation or in the process of making jaggery which is generally not done. The way to distinguish it is the taste and look of it. ItÃ¢â‚¬â„¢s special grown for selected customers and is in great demand by the village folks who buy it as soon as its ready for consumption. We have a yearly arrangement with the farm to keep a certain quantity for our special customers and is not always available in stock .,64.0,64.0,0.0
18844,2-Minute Instant Noodles - Masala,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",MAGGI ,60.39,68.0,Instant Noodles,4.2,"India’s favourite Masala Noodles, MAGGI 2-minute Noodles, now comes with the goodness of Iron. Each portion (70g) of MAGGI Masala Noodles provides you with 15% of your daily Iron requirement (*as per the Daily Dietary Allowances for an Adult Sedentary Male (ICMR 2010). Containing your favourite masala taste, MAGGI noodles are made with the choicest quality spices. Make your bowl of MAGGI even better by chopping up some vegetables, dropping in an egg or throwing in your favourite ingredients.",60.39,60.39,11.191176470588236
18850,Almond & Rose Soap,Beauty & Hygiene,Bath & Hand Wash,Himalaya,92.65,109.0,Bathing Bars & Soaps,4.3,"Almond & Rose Soap Moisturizes and Cools Skin: Is enriched with Almond Oil that moisturizes dry skin and Rose which cools and refresh your skin, naturally.  For Beauty tips, tricks & more visit https://bigbasket.blog/",92.65,92.65,14.999999999999995
18858,Instaglide - Smooth Writing Gel Pen,Cleaning & Household,Stationery,Classmate,53.0,55.0,"Pen, Pencils",4.2,"ITC Classmate Instaglide has a comfortable grip for tireless writing, elegant barrel design and stylish metal grip. Classmate Instaglide pen offers a great smooth tip and easy continuous flow of ink. It enables clear and good handwriting. It is ideal for students and professionals.",53.0,53.0,3.6363636363636362
18861,Pure Hands Purifying Tulsi Hand Wash,Beauty & Hygiene,Bath & Hand Wash,Himalaya,83.6,95.0,Hand Wash & Sanitizers,4.3,"Enriched with the power of Tulsi, known for it's detoxifying, purifying and antimicrobial properties. This hand wash kills 99.9% germs keeping your hands pure and safe.",83.6,83.6,12.000000000000007
18865,Cookies - Butter,Snacks & Branded Foods,Biscuits & Cookies,Mcvities,27.0,30.0,Cookies,3.9,"Mcvities Butter Cookies are crispy, delicious and butterlicious. McVities biscuits are prepared with finest and most wholesome ingredients. It is sweet and buttery with wonderfully crunchy edges.",27.0,27.0,10.0
18866,Papad - Triangle,Snacks & Branded Foods,Ready To Cook & Eat,Balaji foods,35.0,35.0,"Papads, Ready To Fry",3.9,"Enjoy the taste of triangle, a ready to fry papad snack ideal to have with your daily meals & snacks. Spices like chilly powder,chat masala can also be added to enhance the taste as per your taste buds",35.0,35.0,0.0
18870,Traditional Filter Coffee Decoction,Beverages,Coffee,iD,76.0,95.0,Instant Coffee,4.1,"ID Traditional Filter Coffee Decoction is made of a blend of 80% coffee and 20% chicory. It is a perfect way to enjoy traditional filter coffee. The coffee is roasted and ground in the authentic way. A simple solution that helps you make the perfect filter coffee. Just open this pack and mix it with whole milk to enjoy the perfect cup of nostalgia. It does not contain any added preservatives, colour or artificial flavours. This smooth coffee mix is an excellent way to kick start the day. It is easy to make without any hassle.",76.0,76.0,20.0
18878,Organic Classic Lemon Ice Tea,Gourmet & World Food,Drinks & Beverages,Brewhouse Tea Brewing Co.,72.0,80.0,Health Drinks,3.8,"BrewHouse Tea Brewing Co is on a mission to bring real brewed organic ice tea to those who have a passion for tea. Our Ice Teas are Brewed By Humans, Not By Machines! As a result, the flavours and goodness of our whole leaf teas, straight from the hills of the Nilgiri and Assam, are preserved for all those tea lovers in India. The citrus flavour of lemons, the taste of organic tea leaves, along with the right amount of sugar, combine to offer a refreshing beverage that compliments every meal.",72.0,72.0,10.0
18907,Bottle Brush With Sponge,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,72.0,72.0,Toilet & Other Brushes,3.9,"Magix Bottle brush with sponge is Highly effective with superior good quality of bristles to provide complete cleaning of bottles, flasks, cans, etc. front sponge helps to clean the bottom properly.",72.0,72.0,0.0
18912,Herbal Apple Massage Cream For All Skin type,Beauty & Hygiene,Skin Care,Olivia,60.0,60.0,Body Care,4.1,"Let the goodness of Green Apple extracts enliven your hair. Moisturise the dryness of your scalp and keep your hair free from split ends. Give your hair the strength it needs to sustain through pollution, dirt and grime. The Olivia Apple Massage cream with Active Fruit extracts, which intensively moisturizes skin leaving no signs of dryness.
Enriched with Apple Extracts it revitalizes skin’s youthful beauty.
Results in softer glowing skin.",60.0,60.0,0.0
18913,Dark Fantasy - Choco Creme Biscuits,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,54.15,60.0,Cream Biscuits & Wafers,4.3,"Lose yourself in the luxurious taste of dark crunchy shell and smooth choco crème. Dark Fantasy Choco Crème is a double chocolate delight made with rich, dark choco crème between intricate, thin biscuits, with a classic chocolate flavor. To chocolate lovers, each bite is a taste of heaven.",54.15,54.15,9.750000000000002
18914,Scrub Pad - Regular Large,Cleaning & Household,"Mops, Brushes & Scrubs",Good Home,20.0,20.0,"Utensil Scrub-Pad, Glove",4.0,"Regular LargeÂ - The regular largeÂ sized scrubber is used to clean larger utensils. Its extremely handy and is very easy to hold.Â  With assortedÂ scrubbersÂ for every type of cooking utensil Good Home ScrubbersÂ are designed for convenience and care. Not only are theseÂ scrubbersÂ extremely effective on stains, they are gentle on your hands. Get Good Home variety ofÂ scrubbersÂ and watch your vessels sparkle.",20.0,20.0,0.0
18918,Pani Puri,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,55.0,55.0,Blended Masalas,4.2,"MDH has got the mostly unique pani puri masala maintaining in mind the exotic flavor of pani puri lovers. The most important ingredients that go in the creating of this unique masala are pepper, asafetida, ginger, cumin, cloves, salt, kachri, dry mango, mint and citric acid. Pani Puri is a well-known Indian snack that is comprised of puri round, hollow balls, which are packed with chickpeas, potatoes and sugary and peppery sauces.",55.0,55.0,0.0
18925,Vacuum Fried Okra - Chilli,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Phalyum,90.0,90.0,"Healthy, Baked Snacks",4.1,"Vacuum Fried Okra Chilli Seasoning with added natural flavours. Fried in low heat and low pressure This guilt-free snack will help you enjoy every bite. Indeed a good start to all your beginnings. Munch 'em up. Hot Desi Chilli, a perfect combination of delicious Okra in its natural shape and lip-smacking chilli to give that authentic spicy taste of a simple but forever lingering mother's enduring recipe.",90.0,90.0,0.0
