customer_id,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name,Value_Score
16880,30,7,1519.08,30.0,7.0,1519.08,4,2,4,424,1,🌟 Champions,22.8
16881,66,1,432.0,66.0,1.0,432.0,3,1,2,312,1,🌟 Champions,22.8
16882,66,3,705.12,66.0,3.0,705.12,3,1,3,313,1,🌟 Champions,22.8
16883,187,2,276.73,187.0,2.0,276.73,1,1,2,112,0,🔔 Need Attention,8.8
16884,37,2,429.84,37.0,2.0,429.84,3,1,2,312,1,🌟 Champions,22.8
16885,15,3,471.51,15.0,3.0,471.51,4,1,3,413,1,🌟 Champions,22.8
16887,35,1,194.88,35.0,1.0,194.88,3,1,1,311,1,🌟 Champions,22.8
16889,194,3,1578.67,194.0,3.0,1578.67,1,1,4,114,0,🔔 Need Attention,8.8
16891,1,5,809.7,1.0,5.0,809.7,5,1,3,513,1,🌟 Champions,22.8
16892,1,5,525.54,1.0,5.0,525.54,5,1,3,513,1,🌟 Champions,22.8
16893,366,1,145.93,366.0,1.0,145.93,1,1,1,111,0,🔔 Need Attention,8.8
16895,64,1,219.14,64.0,1.0,219.14,3,1,1,311,1,🌟 Champions,22.8
16897,299,2,289.78,299.0,2.0,289.78,1,1,2,112,0,🔔 Need Attention,8.8
16898,26,3,508.81,26.0,3.0,508.81,4,1,3,413,1,🌟 Champions,22.8
16899,7,6,1281.56,7.0,6.0,1281.56,5,1,4,514,1,🌟 Champions,22.8
16900,16,3,887.11,16.0,3.0,887.11,4,1,3,413,1,🌟 Champions,22.8
16902,116,1,1706.88,116.0,1.0,1706.88,2,1,4,214,1,🌟 Champions,22.8
16903,29,1,373.24,29.0,1.0,373.24,4,1,2,412,1,🌟 Champions,22.8
16904,4,16,3754.27,4.0,16.0,3754.27,5,3,5,535,3,🌟 Champions,28.0
16905,5,7,3102.43,5.0,7.0,3102.43,5,2,5,525,1,🌟 Champions,22.8
16906,81,4,579.77,81.0,4.0,579.77,2,1,3,213,1,🌟 Champions,22.8
16907,29,5,981.65,29.0,5.0,981.65,4,1,4,414,1,🌟 Champions,22.8
16909,72,1,379.14,72.0,1.0,379.14,2,1,2,212,1,🌟 Champions,22.8
16910,4,8,1510.06,4.0,8.0,1510.06,5,2,4,524,1,🌟 Champions,22.8
16912,28,11,2575.38,28.0,11.0,2575.38,4,2,5,425,1,🌟 Champions,22.8
16913,290,1,113.44,290.0,1.0,113.44,1,1,1,111,0,🔔 Need Attention,8.8
16914,36,1,208.46,36.0,1.0,208.46,3,1,1,311,1,🌟 Champions,22.8
16915,9,6,621.6800000000001,9.0,6.0,621.6800000000001,5,1,3,513,1,🌟 Champions,22.8
16916,23,2,576.26,23.0,2.0,576.26,4,1,3,413,1,🌟 Champions,22.8
16917,276,1,391.52,276.0,1.0,391.52,1,1,2,112,0,🔔 Need Attention,8.8
16918,49,6,1068.82,49.0,6.0,1068.82,3,1,4,314,1,🌟 Champions,22.8
16919,156,11,2596.45,156.0,11.0,2596.45,2,2,5,225,1,🌟 Champions,22.8
16921,61,1,169.79,61.0,1.0,169.79,3,1,1,311,1,🌟 Champions,22.8
16923,12,19,7247.61,12.0,19.0,7247.61,5,4,5,545,3,🌟 Champions,28.0
16924,21,3,846.75,21.0,3.0,846.75,4,1,3,413,1,🌟 Champions,22.8
16926,371,1,230.25,368.81,1.0,230.25,1,1,1,111,0,🔔 Need Attention,8.8
16927,115,3,543.05,115.0,3.0,543.05,2,1,3,213,1,🌟 Champions,22.8
16928,80,17,2847.6,80.0,17.0,2847.6,2,3,5,235,3,🌟 Champions,28.0
16929,3,7,1295.39,3.0,7.0,1295.39,5,2,4,524,1,🌟 Champions,22.8
16930,26,3,380.55,26.0,3.0,380.55,4,1,2,412,1,🌟 Champions,22.8
16931,5,21,4604.22,5.0,21.0,4604.22,5,4,5,545,3,🌟 Champions,28.0
16932,53,1,161.94,53.0,1.0,161.94,3,1,1,311,1,🌟 Champions,22.8
16933,1,2,563.23,1.0,2.0,563.23,5,1,3,513,1,🌟 Champions,22.8
16934,54,2,950.93,54.0,2.0,950.93,3,1,4,314,1,🌟 Champions,22.8
16936,25,1,262.68,25.0,1.0,262.68,4,1,2,412,1,🌟 Champions,22.8
16938,8,4,2736.38,8.0,4.0,2736.38,5,1,5,515,1,🌟 Champions,22.8
16940,52,3,3049.88,52.0,3.0,3049.88,3,1,5,315,1,🌟 Champions,22.8
16942,12,9,1920.59,12.0,9.0,1920.59,5,2,4,524,1,🌟 Champions,22.8
16943,211,3,816.73,211.0,3.0,816.73,1,1,3,113,0,🔔 Need Attention,8.8
16945,21,19,4345.5,21.0,19.0,4345.5,4,4,5,445,3,🌟 Champions,28.0
16947,235,1,406.48,235.0,1.0,406.48,1,1,2,112,0,🔔 Need Attention,8.8
16948,138,3,435.02,138.0,3.0,435.02,2,1,2,212,1,🌟 Champions,22.8
16949,3,6,1286.27,3.0,6.0,1286.27,5,1,4,514,1,🌟 Champions,22.8
16950,56,3,1178.56,56.0,3.0,1178.56,3,1,4,314,1,🌟 Champions,22.8
16951,134,3,1277.75,134.0,3.0,1277.75,2,1,4,214,1,🌟 Champions,22.8
16952,109,2,167.61,109.0,2.0,167.61,2,1,1,211,1,🌟 Champions,22.8
16953,30,1,20.8,30.0,1.0,20.8,4,1,1,411,1,🌟 Champions,22.8
16954,0,9,2085.08,0.0,9.0,2085.08,5,2,5,525,1,🌟 Champions,22.8
16955,184,4,518.67,184.0,4.0,518.67,1,1,3,113,0,🔔 Need Attention,8.8
16956,17,1,308.74,17.0,1.0,308.74,4,1,2,412,1,🌟 Champions,22.8
16957,239,2,416.64,239.0,2.0,416.64,1,1,2,112,0,🔔 Need Attention,8.8
16959,87,1,117.35,87.0,1.0,117.35,2,1,1,211,1,🌟 Champions,22.8
16960,38,3,507.05,38.0,3.0,507.05,3,1,3,313,1,🌟 Champions,22.8
16961,116,1,234.17,116.0,1.0,234.17,2,1,1,211,1,🌟 Champions,22.8
16963,187,1,110.55,187.0,1.0,110.55,1,1,1,111,0,🔔 Need Attention,8.8
16965,226,1,201.19,226.0,1.0,201.19,1,1,1,111,0,🔔 Need Attention,8.8
16966,8,7,2154.97,8.0,7.0,2154.97,5,2,5,525,1,🌟 Champions,22.8
16967,189,1,319.02,189.0,1.0,319.02,1,1,2,112,0,🔔 Need Attention,8.8
16968,4,2,439.43,4.0,2.0,439.43,5,1,2,512,1,🌟 Champions,22.8
16969,39,3,650.41,39.0,3.0,650.41,3,1,3,313,1,🌟 Champions,22.8
16971,38,1,357.21,38.0,1.0,357.21,3,1,2,312,1,🌟 Champions,22.8
16976,267,1,251.52,267.0,1.0,251.52,1,1,2,112,0,🔔 Need Attention,8.8
16978,77,1,344.33,77.0,1.0,344.33,2,1,2,212,1,🌟 Champions,22.8
16979,3,6,1852.0,3.0,6.0,1852.0,5,1,4,514,1,🌟 Champions,22.8
16980,255,2,1078.96,255.0,2.0,1078.96,1,1,4,114,0,🔔 Need Attention,8.8
16982,60,1,384.06,60.0,1.0,384.06,3,1,2,312,1,🌟 Champions,22.8
16983,12,7,1931.25,12.0,7.0,1931.25,5,2,4,524,1,🌟 Champions,22.8
16984,88,2,4481.35,88.0,2.0,4481.35,2,1,5,215,1,🌟 Champions,22.8
16985,17,10,5464.12,17.0,10.0,5464.12,4,2,5,425,3,🌟 Champions,28.0
16986,29,2,1873.2,29.0,2.0,1873.2,4,1,4,414,1,🌟 Champions,22.8
16987,3,7,1625.05,3.0,7.0,1625.05,5,2,4,524,1,🌟 Champions,22.8
16988,5,1,126.12,5.0,1.0,126.12,5,1,1,511,1,🌟 Champions,22.8
16989,7,6,1133.25,7.0,6.0,1133.25,5,1,4,514,1,🌟 Champions,22.8
16990,218,1,179.0,218.0,1.0,179.0,1,1,1,111,0,🔔 Need Attention,8.8
16992,10,5,1614.31,10.0,5.0,1614.31,5,1,4,514,1,🌟 Champions,22.8
16996,30,6,1456.96,30.0,6.0,1456.96,4,1,4,414,1,🌟 Champions,22.8
16997,288,3,702.0,288.0,3.0,702.0,1,1,3,113,0,🔔 Need Attention,8.8
16998,149,4,295.0,149.0,4.0,295.0,2,1,2,212,0,🔔 Need Attention,8.8
16999,23,2,484.82,23.0,2.0,484.82,4,1,3,413,1,🌟 Champions,22.8
17001,0,11,3989.57,0.0,11.0,3989.57,5,2,5,525,3,🌟 Champions,28.0
17002,85,3,1493.73,85.0,3.0,1493.73,2,1,4,214,1,🌟 Champions,22.8
17004,46,2,1412.94,46.0,2.0,1412.94,3,1,4,314,1,🌟 Champions,22.8
17006,4,4,781.78,4.0,4.0,781.78,5,1,3,513,1,🌟 Champions,22.8
17007,50,6,889.9300000000001,50.0,6.0,889.9300000000001,3,1,3,313,1,🌟 Champions,22.8
17010,18,1,195.36,18.0,1.0,195.36,4,1,1,411,1,🌟 Champions,22.8
17011,30,1,270.9,30.0,1.0,270.9,4,1,2,412,1,🌟 Champions,22.8
17014,8,3,586.33,8.0,3.0,586.33,5,1,3,513,1,🌟 Champions,22.8
17015,28,3,1842.56,28.0,3.0,1842.56,4,1,4,414,1,🌟 Champions,22.8
17017,2,20,8694.26,2.0,20.0,8694.26,5,4,5,545,3,🌟 Champions,28.0
17018,40,2,920.1,40.0,2.0,920.1,3,1,4,314,1,🌟 Champions,22.8
17019,11,4,1272.61,11.0,4.0,1272.61,5,1,4,514,1,🌟 Champions,22.8
17022,31,1,71.0,31.0,1.0,71.0,4,1,1,411,1,🌟 Champions,22.8
17024,45,3,95.85,45.0,3.0,95.85,3,1,1,311,1,🌟 Champions,22.8
17025,60,3,357.77,60.0,3.0,357.77,3,1,2,312,1,🌟 Champions,22.8
17026,185,2,154.82999999999998,185.0,2.0,154.82999999999998,1,1,1,111,0,🔔 Need Attention,8.8
17027,78,6,890.29,78.0,6.0,890.29,2,1,3,213,1,🌟 Champions,22.8
17029,110,2,716.0,110.0,2.0,716.0,2,1,3,213,1,🌟 Champions,22.8
17030,63,1,146.87,63.0,1.0,146.87,3,1,1,311,1,🌟 Champions,22.8
17031,11,2,380.35,11.0,2.0,380.35,5,1,2,512,1,🌟 Champions,22.8
17033,86,3,1030.14,86.0,3.0,1030.14,2,1,4,214,1,🌟 Champions,22.8
17034,16,3,745.52,16.0,3.0,745.52,4,1,3,413,1,🌟 Champions,22.8
17035,245,2,433.53,245.0,2.0,433.53,1,1,2,112,0,🔔 Need Attention,8.8
17037,87,1,1267.32,87.0,1.0,1267.32,2,1,4,214,1,🌟 Champions,22.8
17038,30,1,112.4,30.0,1.0,112.4,4,1,1,411,1,🌟 Champions,22.8
17040,137,1,449.73,137.0,1.0,449.73,2,1,2,212,1,🌟 Champions,22.8
17041,26,3,1081.57,26.0,3.0,1081.57,4,1,4,414,1,🌟 Champions,22.8
17042,2,5,1044.38,2.0,5.0,1044.38,5,1,4,514,1,🌟 Champions,22.8
17043,32,4,1735.18,32.0,4.0,1735.18,4,1,4,414,1,🌟 Champions,22.8
17044,25,1,948.48,25.0,1.0,948.48,4,1,4,414,1,🌟 Champions,22.8
17045,113,3,339.44,113.0,3.0,339.44,2,1,2,212,1,🌟 Champions,22.8
17046,157,1,642.02,157.0,1.0,642.02,2,1,3,213,0,🔔 Need Attention,8.8
17047,85,3,1100.9,85.0,3.0,1100.9,2,1,4,214,1,🌟 Champions,22.8
17048,117,3,925.35,117.0,3.0,925.35,2,1,4,214,1,🌟 Champions,22.8
17049,2,9,5659.9800000000005,2.0,9.0,5659.9800000000005,5,2,5,525,1,🌟 Champions,22.8
17050,96,6,3228.84,96.0,6.0,3228.84,2,1,5,215,1,🌟 Champions,22.8
17051,194,1,247.14,194.0,1.0,247.14,1,1,2,112,0,🔔 Need Attention,8.8
17052,28,1,413.75,28.0,1.0,413.75,4,1,2,412,1,🌟 Champions,22.8
17053,130,1,498.48,130.0,1.0,498.48,2,1,3,213,1,🌟 Champions,22.8
17054,28,5,1356.33,28.0,5.0,1356.33,4,1,4,414,1,🌟 Champions,22.8
17058,81,3,1179.89,81.0,3.0,1179.89,2,1,4,214,1,🌟 Champions,22.8
17059,29,5,3095.04,29.0,5.0,3095.04,4,1,5,415,1,🌟 Champions,22.8
17060,266,1,234.24,266.0,1.0,234.24,1,1,1,111,0,🔔 Need Attention,8.8
17061,73,11,5232.2300000000005,73.0,11.0,5232.2300000000005,2,2,5,225,3,🌟 Champions,28.0
17062,313,4,538.37,313.0,4.0,538.37,1,1,3,113,0,🔔 Need Attention,8.8
17063,21,7,1461.14,21.0,7.0,1461.14,4,2,4,424,1,🌟 Champions,22.8
17064,58,3,859.35,58.0,3.0,859.35,3,1,3,313,1,🌟 Champions,22.8
17068,12,21,4552.14,12.0,21.0,4552.14,5,4,5,545,3,🌟 Champions,28.0
17069,28,9,2709.7000000000003,28.0,9.0,2709.7000000000003,4,2,5,425,1,🌟 Champions,22.8
17070,114,1,312.14,114.0,1.0,312.14,2,1,2,212,1,🌟 Champions,22.8
17071,28,9,2429.03,28.0,9.0,2429.03,4,2,5,425,1,🌟 Champions,22.8
17073,17,4,1446.09,17.0,4.0,1446.09,4,1,4,414,1,🌟 Champions,22.8
17075,17,4,834.12,17.0,4.0,834.12,4,1,3,413,1,🌟 Champions,22.8
17076,36,3,841.0799999999999,36.0,3.0,841.0799999999999,3,1,3,313,1,🌟 Champions,22.8
17078,36,2,378.2,36.0,2.0,378.2,3,1,2,312,1,🌟 Champions,22.8
17079,78,1,118.8,78.0,1.0,118.8,2,1,1,211,1,🌟 Champions,22.8
17080,22,2,287.62,22.0,2.0,287.62,4,1,2,412,1,🌟 Champions,22.8
17081,25,2,290.16,25.0,2.0,290.16,4,1,2,412,1,🌟 Champions,22.8
17082,33,2,2003.85,33.0,2.0,2003.85,3,1,5,315,1,🌟 Champions,22.8
17083,109,3,1405.78,109.0,3.0,1405.78,2,1,4,214,1,🌟 Champions,22.8
17084,35,2,2949.75,35.0,2.0,2949.75,3,1,5,315,1,🌟 Champions,22.8
17085,123,5,1566.65,123.0,5.0,1566.65,2,1,4,214,1,🌟 Champions,22.8
17086,7,6,2050.08,7.0,6.0,2050.08,5,1,5,515,1,🌟 Champions,22.8
17088,28,4,1991.01,28.0,4.0,1991.01,4,1,5,415,1,🌟 Champions,22.8
17090,4,7,2043.95,4.0,7.0,2043.95,5,2,5,525,1,🌟 Champions,22.8
17091,2,9,3827.76,2.0,9.0,3827.76,5,2,5,525,1,🌟 Champions,22.8
17092,50,4,1777.78,50.0,4.0,1777.78,3,1,4,314,1,🌟 Champions,22.8
17094,322,1,302.0,322.0,1.0,302.0,1,1,2,112,0,🔔 Need Attention,8.8
17095,22,3,1324.16,22.0,3.0,1324.16,4,1,4,414,1,🌟 Champions,22.8
17096,15,4,1022.13,15.0,4.0,1022.13,4,1,4,414,1,🌟 Champions,22.8
17100,18,2,971.74,18.0,2.0,971.74,4,1,4,414,1,🌟 Champions,22.8
17101,10,4,1621.73,10.0,4.0,1621.73,5,1,4,514,1,🌟 Champions,22.8
17102,261,1,25.5,261.0,1.0,25.5,1,1,1,111,0,🔔 Need Attention,8.8
17105,159,2,665.78,159.0,2.0,665.78,2,1,3,213,0,🔔 Need Attention,8.8
17107,33,6,10815.43,33.0,6.0,10815.43,3,1,5,315,1,🌟 Champions,22.8
17109,29,6,885.04,29.0,6.0,885.04,4,1,3,413,1,🌟 Champions,22.8
17110,165,1,163.29999999999998,165.0,1.0,163.29999999999998,2,1,1,211,0,🔔 Need Attention,8.8
17111,47,1,248.61,47.0,1.0,248.61,3,1,2,312,1,🌟 Champions,22.8
17114,5,8,808.62,5.0,8.0,808.62,5,2,3,523,1,🌟 Champions,22.8
17115,8,3,837.5,8.0,3.0,837.5,5,1,3,513,1,🌟 Champions,22.8
17117,288,1,116.2,288.0,1.0,116.2,1,1,1,111,0,🔔 Need Attention,8.8
17118,317,1,157.02,317.0,1.0,157.02,1,1,1,111,0,🔔 Need Attention,8.8
17119,3,2,606.91,3.0,2.0,606.91,5,1,3,513,1,🌟 Champions,22.8
17120,233,1,307.46,233.0,1.0,307.46,1,1,2,112,0,🔔 Need Attention,8.8
17122,119,1,138.32,119.0,1.0,138.32,2,1,1,211,1,🌟 Champions,22.8
17123,161,1,345.29999999999995,161.0,1.0,345.29999999999995,2,1,2,212,0,🔔 Need Attention,8.8
17124,185,1,298.89,185.0,1.0,298.89,1,1,2,112,0,🔔 Need Attention,8.8
17125,50,1,259.35,50.0,1.0,259.35,3,1,2,312,1,🌟 Champions,22.8
17126,152,5,1004.75,152.0,5.0,1004.75,2,1,4,214,0,🔔 Need Attention,8.8
17128,334,1,157.09,334.0,1.0,157.09,1,1,1,111,0,🔔 Need Attention,8.8
17131,5,5,2463.17,5.0,5.0,2463.17,5,1,5,515,1,🌟 Champions,22.8
17133,15,7,4892.240000000001,15.0,7.0,4892.240000000001,4,2,5,425,1,🌟 Champions,22.8
17134,106,2,425.0,106.0,2.0,425.0,2,1,2,212,1,🌟 Champions,22.8
17135,16,7,1139.73,16.0,7.0,1139.73,4,2,4,424,1,🌟 Champions,22.8
17138,275,1,380.5,275.0,1.0,380.5,1,1,2,112,0,🔔 Need Attention,8.8
17139,15,12,10668.47,15.0,12.0,10668.47,4,2,5,425,3,🌟 Champions,28.0
17140,247,1,465.32,247.0,1.0,465.32,1,1,2,112,0,🔔 Need Attention,8.8
17142,239,1,579.0,239.0,1.0,579.0,1,1,3,113,0,🔔 Need Attention,8.8
17144,1,2,984.57,1.0,2.0,984.57,5,1,4,514,1,🌟 Champions,22.8
17146,105,3,749.78,105.0,3.0,749.78,2,1,3,213,1,🌟 Champions,22.8
17147,22,4,1714.59,22.0,4.0,1714.59,4,1,4,414,1,🌟 Champions,22.8
17148,51,1,124.88,51.0,1.0,124.88,3,1,1,311,1,🌟 Champions,22.8
17152,194,3,1689.5,194.0,3.0,1689.5,1,1,4,114,0,🔔 Need Attention,8.8
17153,24,1,213.78,24.0,1.0,213.78,4,1,1,411,1,🌟 Champions,22.8
17154,75,1,329.34,75.0,1.0,329.34,2,1,2,212,1,🌟 Champions,22.8
17155,17,2,251.7,17.0,2.0,251.7,4,1,2,412,1,🌟 Champions,22.8
17157,7,2,319.0,7.0,2.0,319.0,5,1,2,512,1,🌟 Champions,22.8
17158,32,3,1266.97,32.0,3.0,1266.97,4,1,4,414,1,🌟 Champions,22.8
17159,21,3,1538.88,21.0,3.0,1538.88,4,1,4,414,1,🌟 Champions,22.8
17160,31,6,3518.03,31.0,6.0,3518.03,4,1,5,415,1,🌟 Champions,22.8
17162,28,10,1715.46,28.0,10.0,1715.46,4,2,4,424,1,🌟 Champions,22.8
17163,21,2,293.1,21.0,2.0,293.1,4,1,2,412,1,🌟 Champions,22.8
17164,32,7,2467.35,32.0,7.0,2467.35,4,2,5,425,1,🌟 Champions,22.8
17165,284,1,158.68,284.0,1.0,158.68,1,1,1,111,0,🔔 Need Attention,8.8
17166,38,2,206.34,38.0,2.0,206.34,3,1,1,311,1,🌟 Champions,22.8
17169,57,2,835.78,57.0,2.0,835.78,3,1,3,313,1,🌟 Champions,22.8
17171,289,1,224.91,289.0,1.0,224.91,1,1,1,111,0,🔔 Need Attention,8.8
17172,78,1,317.76,78.0,1.0,317.76,2,1,2,212,1,🌟 Champions,22.8
17173,5,8,3766.6,5.0,8.0,3766.6,5,2,5,525,1,🌟 Champions,22.8
17174,217,1,59.9,217.0,1.0,59.9,1,1,1,111,0,🔔 Need Attention,8.8
17175,44,4,1443.69,44.0,4.0,1443.69,3,1,4,314,1,🌟 Champions,22.8
17176,201,1,306.13,201.0,1.0,306.13,1,1,2,112,0,🔔 Need Attention,8.8
17179,178,3,711.79,178.0,3.0,711.79,2,1,3,213,0,🔔 Need Attention,8.8
17180,56,4,796.03,56.0,4.0,796.03,3,1,3,313,1,🌟 Champions,22.8
17181,57,2,239.92,57.0,2.0,239.92,3,1,1,311,1,🌟 Champions,22.8
17183,7,6,3347.31,7.0,6.0,3347.31,5,1,5,515,1,🌟 Champions,22.8
17186,46,2,144.0,46.0,2.0,144.0,3,1,1,311,1,🌟 Champions,22.8
17187,226,1,203.95,226.0,1.0,203.95,1,1,1,111,0,🔔 Need Attention,8.8
17188,11,7,2474.23,11.0,7.0,2474.23,5,2,5,525,1,🌟 Champions,22.8
17189,106,2,384.4,106.0,2.0,384.4,2,1,2,212,1,🌟 Champions,22.8
17190,58,2,444.74,58.0,2.0,444.74,3,1,2,312,1,🌟 Champions,22.8
17191,28,7,2095.13,28.0,7.0,2095.13,4,2,5,425,1,🌟 Champions,22.8
17193,35,7,1699.3000000000002,35.0,7.0,1699.3000000000002,3,2,4,324,1,🌟 Champions,22.8
17194,273,2,262.62,273.0,2.0,262.62,1,1,2,112,0,🔔 Need Attention,8.8
17197,29,1,1013.01,29.0,1.0,1013.01,4,1,4,414,1,🌟 Champions,22.8
17198,23,3,692.22,23.0,3.0,692.22,4,1,3,413,1,🌟 Champions,22.8
17201,53,1,342.63,53.0,1.0,342.63,3,1,2,312,1,🌟 Champions,22.8
17203,35,6,3563.85,35.0,6.0,3563.85,3,1,5,315,1,🌟 Champions,22.8
17204,175,4,1564.56,175.0,4.0,1564.56,2,1,4,214,0,🔔 Need Attention,8.8
17205,53,1,384.08,53.0,1.0,384.08,3,1,2,312,1,🌟 Champions,22.8
17206,53,1,204.24,53.0,1.0,204.24,3,1,1,311,1,🌟 Champions,22.8
17211,26,8,2317.2200000000003,26.0,8.0,2317.2200000000003,4,2,5,425,1,🌟 Champions,22.8
17212,253,1,226.85,253.0,1.0,226.85,1,1,1,111,0,🔔 Need Attention,8.8
17213,40,7,2781.23,40.0,7.0,2781.23,3,2,5,325,1,🌟 Champions,22.8
17214,60,6,1069.12,60.0,6.0,1069.12,3,1,4,314,1,🌟 Champions,22.8
17217,234,1,113.5,234.0,1.0,113.5,1,1,1,111,0,🔔 Need Attention,8.8
17218,4,10,1960.72,4.0,10.0,1960.72,5,2,5,525,1,🌟 Champions,22.8
17219,31,1,114.23,31.0,1.0,114.23,4,1,1,411,1,🌟 Champions,22.8
17220,24,14,3198.25,24.0,14.0,3198.25,4,3,5,435,3,🌟 Champions,28.0
17221,7,2,335.13,7.0,2.0,335.13,5,1,2,512,1,🌟 Champions,22.8
17222,65,1,354.15,65.0,1.0,354.15,3,1,2,312,1,🌟 Champions,22.8
17223,310,2,426.79,310.0,2.0,426.79,1,1,2,112,0,🔔 Need Attention,8.8
17226,308,1,393.49,308.0,1.0,393.49,1,1,2,112,0,🔔 Need Attention,8.8
17227,18,6,939.32,18.0,6.0,939.32,4,1,4,414,1,🌟 Champions,22.8
17228,15,8,1906.09,15.0,8.0,1906.09,4,2,4,424,1,🌟 Champions,22.8
17229,96,2,318.76,96.0,2.0,318.76,2,1,2,212,1,🌟 Champions,22.8
17230,264,8,3638.41,264.0,8.0,3638.41,1,2,5,125,0,🔔 Need Attention,8.8
17231,12,10,3174.32,12.0,10.0,3174.32,5,2,5,525,1,🌟 Champions,22.8
17232,2,2,421.52,2.0,2.0,421.52,5,1,2,512,1,🌟 Champions,22.8
17233,35,1,190.88,35.0,1.0,190.88,3,1,1,311,1,🌟 Champions,22.8
17234,182,1,149.89,182.0,1.0,149.89,1,1,1,111,0,🔔 Need Attention,8.8
17235,25,2,550.06,25.0,2.0,550.06,4,1,3,413,1,🌟 Champions,22.8
17236,12,6,916.13,12.0,6.0,916.13,5,1,4,514,1,🌟 Champions,22.8
17237,11,2,314.69,11.0,2.0,314.69,5,1,2,512,1,🌟 Champions,22.8
17238,2,17,3744.65,2.0,17.0,3744.65,5,3,5,535,3,🌟 Champions,28.0
17239,312,1,382.5,312.0,1.0,382.5,1,1,2,112,0,🔔 Need Attention,8.8
17242,108,2,1135.04,108.0,2.0,1135.04,2,1,4,214,1,🌟 Champions,22.8
17243,1,26,8676.85,1.0,26.0,8676.85,5,5,5,555,3,🌟 Champions,28.0
17244,53,1,954.9,53.0,1.0,954.9,3,1,4,314,1,🌟 Champions,22.8
17245,204,1,171.45,204.0,1.0,171.45,1,1,1,111,0,🔔 Need Attention,8.8
17247,15,1,282.19,15.0,1.0,282.19,4,1,2,412,1,🌟 Champions,22.8
17248,120,1,318.65,120.0,1.0,318.65,2,1,2,212,1,🌟 Champions,22.8
17250,3,2,384.52,3.0,2.0,384.52,5,1,2,512,1,🌟 Champions,22.8
17251,362,1,283.28000000000003,362.0,1.0,283.28000000000003,1,1,2,112,0,🔔 Need Attention,8.8
17252,116,2,353.86,116.0,2.0,353.86,2,1,2,212,1,🌟 Champions,22.8
17253,18,1,178.26,18.0,1.0,178.26,4,1,1,411,1,🌟 Champions,22.8
17254,4,2,272.44,4.0,2.0,272.44,5,1,2,512,1,🌟 Champions,22.8
17255,40,2,298.41,40.0,2.0,298.41,3,1,2,312,1,🌟 Champions,22.8
17256,107,2,240.0,107.0,2.0,240.0,2,1,1,211,1,🌟 Champions,22.8
17259,148,2,603.37,148.0,2.0,603.37,2,1,3,213,0,🔔 Need Attention,8.8
17262,52,5,1253.36,52.0,5.0,1253.36,3,1,4,314,1,🌟 Champions,22.8
17263,208,1,63.440000000000005,208.0,1.0,63.440000000000005,1,1,1,111,0,🔔 Need Attention,8.8
17265,138,2,562.9,138.0,2.0,562.9,2,1,3,213,1,🌟 Champions,22.8
17266,2,3,310.64,2.0,3.0,310.64,5,1,2,512,1,🌟 Champions,22.8
17267,127,2,317.62,127.0,2.0,317.62,2,1,2,212,1,🌟 Champions,22.8
17268,107,4,763.64,107.0,4.0,763.64,2,1,3,213,1,🌟 Champions,22.8
17272,42,4,2148.63,42.0,4.0,2148.63,3,1,5,315,1,🌟 Champions,22.8
17274,35,1,111.98,35.0,1.0,111.98,3,1,1,311,1,🌟 Champions,22.8
17277,227,2,1065.35,227.0,2.0,1065.35,1,1,4,114,0,🔔 Need Attention,8.8
17278,241,1,246.04,241.0,1.0,246.04,1,1,2,112,0,🔔 Need Attention,8.8
17279,57,1,187.83,57.0,1.0,187.83,3,1,1,311,1,🌟 Champions,22.8
17282,130,3,1703.41,130.0,3.0,1703.41,2,1,4,214,1,🌟 Champions,22.8
17284,60,6,1652.58,60.0,6.0,1652.58,3,1,4,314,1,🌟 Champions,22.8
17286,21,1,153.92,21.0,1.0,153.92,4,1,1,411,1,🌟 Champions,22.8
17287,26,7,1064.11,26.0,7.0,1064.11,4,2,4,424,1,🌟 Champions,22.8
17288,9,7,1419.73,9.0,7.0,1419.73,5,2,4,524,1,🌟 Champions,22.8
17289,31,3,944.41,31.0,3.0,944.41,4,1,4,414,1,🌟 Champions,22.8
17290,3,2,525.24,3.0,2.0,525.24,5,1,3,513,1,🌟 Champions,22.8
17291,308,1,550.8000000000001,308.0,1.0,550.8000000000001,1,1,3,113,0,🔔 Need Attention,8.8
17293,8,9,1875.11,8.0,9.0,1875.11,5,2,4,524,1,🌟 Champions,22.8
17295,28,3,556.95,28.0,3.0,556.95,4,1,3,413,1,🌟 Champions,22.8
17297,17,1,131.78,17.0,1.0,131.78,4,1,1,411,1,🌟 Champions,22.8
17298,101,2,498.42,101.0,2.0,498.42,2,1,3,213,1,🌟 Champions,22.8
17299,11,4,669.11,11.0,4.0,669.11,5,1,3,513,1,🌟 Champions,22.8
17301,21,1,197.63,21.0,1.0,197.63,4,1,1,411,1,🌟 Champions,22.8
17302,14,5,1135.63,14.0,5.0,1135.63,4,1,4,414,1,🌟 Champions,22.8
17303,361,1,250.04,361.0,1.0,250.04,1,1,2,112,0,🔔 Need Attention,8.8
17306,10,19,8631.31,10.0,19.0,8631.31,5,4,5,545,3,🌟 Champions,28.0
17309,95,1,82.75,95.0,1.0,82.75,2,1,1,211,1,🌟 Champions,22.8
