customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name
C13323,7,12,2880.0,4,4,2,442,2,Standard (MMM)
C13324,4,11,4252.25,5,4,4,544,1,Standard (MHH)
C13325,37,9,5009.4,1,3,4,134,2,Standard (MMM)
C13326,2,16,7246.1,5,5,5,555,1,Standard (MHH)
C13327,11,7,3559.25,4,2,3,423,2,Standard (MMM)
C13328,2,8,2181.4,5,2,2,522,2,Standard (MMM)
C13329,18,19,7225.75,3,5,5,355,1,Standard (MHH)
C13330,98,5,1393.15,1,1,1,111,0,Hibernating
C13331,4,11,3347.6,5,4,3,543,2,Standard (MMM)
C13332,3,19,6334.5,5,5,5,555,1,Standard (MHH)
C13333,27,6,1420.0,2,1,1,211,2,Standard (MMM)
C13334,76,3,762.2,1,1,1,111,0,Hibernating
C13335,32,10,3251.3,2,3,3,233,2,Standard (MMM)
C13336,3,16,5588.65,5,5,5,555,1,Standard (MHH)
C13337,113,3,415.0,1,1,1,111,0,Hibernating
C13338,32,11,1715.0,2,4,1,241,2,Standard (MMM)
C13339,22,8,2192.8,2,2,2,222,2,Standard (MMM)
C13340,21,13,5466.1,2,4,5,245,1,Standard (MHH)
C13341,7,14,3217.35,4,5,3,453,1,Standard (MHH)
C13342,8,11,5927.6,4,4,5,445,1,Standard (MHH)
C13343,8,11,3540.05,4,4,3,443,2,Standard (MMM)
C13344,39,11,3757.6,1,4,3,143,2,Standard (MMM)
C13345,7,11,4207.57,4,4,4,444,2,Standard (MMM)
C13346,47,9,2577.5,1,3,2,132,0,Hibernating
C13347,6,20,6658.15,4,5,5,455,1,Standard (MHH)
C13348,13,7,2695.7,3,2,2,322,2,Standard (MMM)
C13349,97,5,1061.0,1,1,1,111,0,Hibernating
C13350,52,2,952.7,1,1,1,111,0,Hibernating
C13351,31,11,4054.45,2,4,4,244,2,Standard (MMM)
C13352,17,10,2855.87,3,3,2,332,2,Standard (MMM)
C13353,55,5,986.0,1,1,1,111,0,Hibernating
C13354,5,7,2506.5,5,2,2,522,2,Standard (MMM)
C13355,21,3,670.0,2,1,1,211,2,Standard (MMM)
C13356,8,10,4571.91,4,3,4,434,2,Standard (MMM)
C13357,7,10,2497.75,4,3,2,432,2,Standard (MMM)
C13358,15,10,3677.0,3,3,3,333,2,Standard (MMM)
C13359,47,8,1795.25,1,2,1,121,0,Hibernating
C13360,10,7,1933.4,4,2,2,422,2,Standard (MMM)
C13361,3,8,3200.0,5,2,3,523,2,Standard (MMM)
C13362,5,10,6154.75,5,3,5,535,1,Standard (MHH)
C13363,10,10,4380.0,4,3,4,434,2,Standard (MMM)
C13364,40,10,2997.3,1,3,3,133,2,Standard (MMM)
C13365,28,9,2353.75,2,3,2,232,2,Standard (MMM)
C13366,65,9,3135.89,1,3,3,133,0,Hibernating
C13367,8,12,3073.5,4,4,3,443,2,Standard (MMM)
C13368,31,9,5313.75,2,3,5,235,2,Standard (MMM)
C13369,42,3,1109.35,1,1,1,111,0,Hibernating
C13370,4,2,447.0,5,1,1,511,2,Standard (MMM)
C13371,18,9,8009.6,3,3,5,335,1,Standard (MHH)
C13372,24,8,3227.4,2,2,3,223,2,Standard (MMM)
C13373,15,12,4371.95,3,4,4,344,1,Standard (MHH)
C13374,2,19,6302.2,5,5,5,555,1,Standard (MHH)
C13375,22,11,5425.45,2,4,5,245,1,Standard (MHH)
C13376,15,15,5454.3,3,5,5,355,1,Standard (MHH)
C13377,4,6,1860.0,5,1,1,511,2,Standard (MMM)
C13378,4,14,5658.6900000000005,5,5,5,555,1,Standard (MHH)
C13379,15,9,3426.15,3,3,3,333,2,Standard (MMM)
C13380,2,5,1427.9,5,1,1,511,2,Standard (MMM)
C13381,57,7,2190.65,1,2,2,122,0,Hibernating
C13382,2,11,3585.7,5,4,3,543,2,Standard (MMM)
C13383,2,6,1571.05,5,1,1,511,2,Standard (MMM)
C13384,2,7,1518.0,5,2,1,521,2,Standard (MMM)
C13385,14,9,2335.65,3,3,2,332,2,Standard (MMM)
C13386,9,12,4089.0,4,4,4,444,1,Standard (MHH)
C13387,5,11,4047.1,5,4,4,544,2,Standard (MMM)
C13388,9,11,4175.3,4,4,4,444,2,Standard (MMM)
C13389,21,5,1750.35,2,1,1,211,2,Standard (MMM)
C13390,5,13,5381.17,5,4,5,545,1,Standard (MHH)
C13391,27,12,3154.0,2,4,3,243,2,Standard (MMM)
C13392,7,11,5474.15,4,4,5,445,1,Standard (MHH)
C13393,28,7,2295.5,2,2,2,222,2,Standard (MMM)
C13394,12,8,2926.15,3,2,3,323,2,Standard (MMM)
C13395,26,8,2208.2,2,2,2,222,2,Standard (MMM)
C13396,6,11,7018.45,4,4,5,445,1,Standard (MHH)
C13397,149,2,348.0,1,1,1,111,0,Hibernating
C13398,6,9,5446.95,4,3,5,435,1,Standard (MHH)
C13399,16,15,5029.55,3,5,4,354,1,Standard (MHH)
C13400,27,6,3651.0,2,1,3,213,2,Standard (MMM)
C13401,4,4,1764.0,5,1,1,511,2,Standard (MMM)
C13402,30,7,1720.35,2,2,1,221,2,Standard (MMM)
C13403,12,13,5090.75,3,4,4,344,1,Standard (MHH)
C13404,12,15,4192.35,3,5,4,354,1,Standard (MHH)
C13405,10,9,3243.29,4,3,3,433,2,Standard (MMM)
C13406,53,13,5951.5,1,4,5,145,1,Standard (MHH)
C13407,10,12,3108.6,4,4,3,443,2,Standard (MMM)
C13408,12,14,5256.6,3,5,4,354,1,Standard (MHH)
C13409,14,7,3842.35,3,2,4,324,2,Standard (MMM)
C13410,6,10,1550.75,4,3,1,431,2,Standard (MMM)
C13411,17,12,5844.4,3,4,5,345,1,Standard (MHH)
C13412,41,3,569.0,1,1,1,111,0,Hibernating
C13413,4,10,5247.0,5,3,4,534,1,Standard (MHH)
C13414,17,7,1515.0,3,2,1,321,2,Standard (MMM)
C13415,59,10,3668.5,1,3,3,133,0,Hibernating
C13416,21,9,2163.1,2,3,2,232,2,Standard (MMM)
C13417,32,3,833.2,2,1,1,211,0,Hibernating
C13418,24,6,5947.45,2,1,5,215,2,Standard (MMM)
C13419,3,19,5306.55,5,5,5,555,1,Standard (MHH)
C13420,44,5,1770.2,1,1,1,111,0,Hibernating
C13421,69,6,1405.0,1,1,1,111,0,Hibernating
C13422,27,10,1263.58,2,3,1,231,2,Standard (MMM)
C13423,2,7,2163.0,5,2,2,522,2,Standard (MMM)
C13424,35,5,1377.55,1,1,1,111,2,Standard (MMM)
C13425,13,20,7264.65,3,5,5,355,1,Standard (MHH)
C13426,9,7,1494.5,4,2,1,421,2,Standard (MMM)
C13427,26,6,1164.5,2,1,1,211,2,Standard (MMM)
C13428,7,9,2985.3,4,3,3,433,2,Standard (MMM)
C13429,31,11,3435.91,2,4,3,243,2,Standard (MMM)
C13430,45,8,3552.4,1,2,3,123,2,Standard (MMM)
C13431,16,11,3043.05,3,4,3,343,2,Standard (MMM)
C13432,22,12,9316.25,2,4,5,245,1,Standard (MHH)
C13433,29,5,1206.7,2,1,1,211,2,Standard (MMM)
C13434,32,9,5997.4,2,3,5,235,1,Standard (MHH)
C13435,7,14,5281.6,4,5,4,454,1,Standard (MHH)
C13436,38,4,1203.25,1,1,1,111,0,Hibernating
C13437,2,7,3217.0,5,2,3,523,2,Standard (MMM)
C13438,15,18,6972.7,3,5,5,355,1,Standard (MHH)
C13439,7,20,7279.95,4,5,5,455,1,Standard (MHH)
C13440,6,12,6659.75,4,4,5,445,1,Standard (MHH)
C13441,9,10,3116.9,4,3,3,433,2,Standard (MMM)
C13442,45,9,2779.85,1,3,2,132,2,Standard (MMM)
C13443,16,19,7153.1,3,5,5,355,1,Standard (MHH)
C13444,3,9,2387.85,5,3,2,532,2,Standard (MMM)
C13445,37,5,957.2,1,1,1,111,0,Hibernating
C13446,29,6,2341.5,2,1,2,212,2,Standard (MMM)
C13447,9,13,5204.6,4,4,4,444,1,Standard (MHH)
C13448,14,8,3266.0,3,2,3,323,2,Standard (MMM)
C13449,7,11,6547.7,4,4,5,445,1,Standard (MHH)
C13450,3,8,3125.2,5,2,3,523,2,Standard (MMM)
C13451,13,13,6559.740000000001,3,4,5,345,1,Standard (MHH)
C13452,7,11,3045.0,4,4,3,443,2,Standard (MMM)
C13453,11,6,1905.05,4,1,2,412,2,Standard (MMM)
C13454,14,7,3673.65,3,2,3,323,2,Standard (MMM)
C13455,19,11,2984.8,3,4,3,343,2,Standard (MMM)
C13456,8,10,6329.799999999999,4,3,5,435,1,Standard (MHH)
C13457,18,18,5867.07,3,5,5,355,1,Standard (MHH)
C13458,21,6,2708.5,2,1,2,212,2,Standard (MMM)
C13459,6,7,3298.3,4,2,3,423,2,Standard (MMM)
C13460,18,3,857.9,3,1,1,311,2,Standard (MMM)
C13461,23,2,515.4,2,1,1,211,2,Standard (MMM)
C13462,95,3,1140.0,1,1,1,111,0,Hibernating
C13463,20,10,2022.05,2,3,2,232,2,Standard (MMM)
C13464,38,3,940.0,1,1,1,111,0,Hibernating
C13465,14,8,2553.1,3,2,2,322,2,Standard (MMM)
C13466,50,6,4235.8,1,1,4,114,0,Hibernating
C13467,11,8,2126.0,4,2,2,422,2,Standard (MMM)
C13468,5,6,1523.87,5,1,1,511,2,Standard (MMM)
C13469,6,12,5632.3,4,4,5,445,1,Standard (MHH)
C13470,15,4,2052.5,3,1,2,312,2,Standard (MMM)
C13471,8,14,4415.25,4,5,4,454,1,Standard (MHH)
C13472,20,10,1506.0,2,3,1,231,2,Standard (MMM)
C13473,14,12,3013.98,3,4,3,343,2,Standard (MMM)
C13474,18,9,4697.25,3,3,4,334,2,Standard (MMM)
C13475,36,3,687.6,1,1,1,111,0,Hibernating
C13476,4,16,4108.05,5,5,4,554,1,Standard (MHH)
C13477,8,7,3213.2,4,2,3,423,2,Standard (MMM)
C13478,5,11,4588.55,5,4,4,544,1,Standard (MHH)
C13479,51,5,2345.0,1,1,2,112,0,Hibernating
C13480,7,6,2394.6,4,1,2,412,2,Standard (MMM)
C13481,15,8,2226.0,3,2,2,322,2,Standard (MMM)
C13482,4,14,6446.6,5,5,5,555,1,Standard (MHH)
C13483,32,17,8102.3,2,5,5,255,1,Standard (MHH)
C13484,28,7,3282.95,2,2,3,223,2,Standard (MMM)
C13485,23,9,5913.0,2,3,5,235,1,Standard (MHH)
C13486,23,2,1480.0,2,1,1,211,2,Standard (MMM)
C13487,76,6,1377.25,1,1,1,111,0,Hibernating
C13488,18,12,3962.47,3,4,4,344,1,Standard (MHH)
C13489,3,6,2265.0,5,1,2,512,2,Standard (MMM)
C13490,7,19,7044.75,4,5,5,455,1,Standard (MHH)
C13491,41,4,936.05,1,1,1,111,0,Hibernating
C13492,6,12,3477.85,4,4,3,443,2,Standard (MMM)
C13493,56,6,2972.2,1,1,3,113,0,Hibernating
C13494,32,9,2675.0,2,3,2,232,2,Standard (MMM)
C13495,19,13,3754.05,3,4,3,343,1,Standard (MHH)
C13496,19,6,884.75,3,1,1,311,2,Standard (MMM)
C13497,40,18,6909.81,1,5,5,155,1,Standard (MHH)
C13498,27,11,3846.4,2,4,4,244,2,Standard (MMM)
C13499,22,9,4447.0,2,3,4,234,2,Standard (MMM)
