customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name,Value_Score
C01157,2,8,2864.92,5,2,4,524,1,🔔 Need Attention,39.6
C01158,43,6,695.04,1,1,1,111,2,😴 Hibernating,25.6
C01159,11,7,2242.0,4,2,3,423,1,🔔 Need Attention,39.6
C01160,99,5,904.0,1,1,1,111,2,😴 Hibernating,25.6
C01161,51,5,1417.6,1,1,2,112,2,😴 Hibernating,25.6
C01162,42,2,1124.0,1,1,2,112,2,😴 Hibernating,25.6
C01163,21,5,935.0,2,1,1,211,1,🔔 Need Attention,39.6
C01164,21,7,806.0,2,2,1,221,1,🔔 Need Attention,39.6
C01165,20,14,2729.61,3,5,3,353,0,🌟 Champions,58.5
C01166,23,13,5850.0,2,4,5,245,0,🌟 Champions,58.5
C01167,6,15,3775.74,5,5,4,554,0,🌟 Champions,58.5
C01168,21,18,3941.87,2,5,4,254,0,🌟 Champions,58.5
C01169,10,6,543.0,4,1,1,411,1,🔔 Need Attention,39.6
C01170,7,5,640.0,4,1,1,411,1,🔔 Need Attention,39.6
C01171,47,11,673.0,1,4,1,141,1,🔔 Need Attention,39.6
C01172,8,16,5745.04,4,5,5,455,0,🌟 Champions,58.5
C01173,8,15,2996.0,4,5,4,454,0,🌟 Champions,58.5
C01174,38,5,2810.0,1,1,3,113,1,🔔 Need Attention,39.6
C01175,35,5,912.0,1,1,1,111,1,🔔 Need Attention,39.6
C01176,19,5,908.3,3,1,1,311,1,🔔 Need Attention,39.6
C01177,42,13,3018.0,1,4,4,144,0,🌟 Champions,58.5
C01178,50,10,4725.0,1,3,5,135,0,🌟 Champions,58.5
C01179,12,6,930.0,4,1,1,411,1,🔔 Need Attention,39.6
C01180,30,9,4900.1,2,3,5,235,0,🌟 Champions,58.5
C01181,19,9,3513.5,3,3,4,334,1,🔔 Need Attention,39.6
C01182,12,14,3314.5,4,5,4,454,0,🌟 Champions,58.5
C01183,17,6,1862.55,3,1,2,312,1,🔔 Need Attention,39.6
C01184,31,3,232.0,2,1,1,211,1,🔔 Need Attention,39.6
C01185,10,14,3700.0,4,5,4,454,0,🌟 Champions,58.5
C01186,16,5,1387.0,3,1,2,312,1,🔔 Need Attention,39.6
C01187,17,8,265.0,3,2,1,321,1,🔔 Need Attention,39.6
C01188,2,19,8654.7,5,5,5,555,0,🌟 Champions,58.5
C01189,13,8,1021.0,3,2,1,321,1,🔔 Need Attention,39.6
C01190,23,2,215.0,2,1,1,211,1,🔔 Need Attention,39.6
C01191,12,17,4953.4,4,5,5,455,0,🌟 Champions,58.5
C01192,9,13,1584.75,4,4,2,442,1,🔔 Need Attention,39.6
C01193,7,14,7095.48,4,5,5,455,0,🌟 Champions,58.5
C01194,15,8,560.0,3,2,1,321,1,🔔 Need Attention,39.6
C01195,7,11,1260.5,4,4,2,442,1,🔔 Need Attention,39.6
C01196,5,9,2708.0,5,3,3,533,1,🔔 Need Attention,39.6
C01197,16,8,2830.12,3,2,3,323,1,🔔 Need Attention,39.6
C01198,119,2,99.0,1,1,1,111,2,😴 Hibernating,25.6
C01199,3,7,1551.3,5,2,2,522,1,🔔 Need Attention,39.6
C01200,20,9,1897.4,3,3,2,332,1,🔔 Need Attention,39.6
C01201,21,8,3092.0,2,2,4,224,1,🔔 Need Attention,39.6
C01202,8,10,2269.75,4,3,3,433,1,🔔 Need Attention,39.6
C01203,3,6,5800.0,5,1,5,515,0,🌟 Champions,58.5
C01204,29,9,2088.0,2,3,3,233,1,🔔 Need Attention,39.6
C01205,24,2,2279.0,2,1,3,213,1,🔔 Need Attention,39.6
C01206,10,15,4885.46,4,5,5,455,0,🌟 Champions,58.5
C01207,19,8,2547.72,3,2,3,323,1,🔔 Need Attention,39.6
C01208,4,16,4313.4,5,5,5,555,0,🌟 Champions,58.5
C01209,13,15,4388.0,3,5,5,355,0,🌟 Champions,58.5
C01210,8,18,6594.15,4,5,5,455,0,🌟 Champions,58.5
C01211,15,18,6574.88,3,5,5,355,0,🌟 Champions,58.5
C01212,15,10,2366.0,3,3,3,333,1,🔔 Need Attention,39.6
C01213,23,8,2358.0,2,2,3,223,1,🔔 Need Attention,39.6
C01214,2,9,1649.47,5,3,2,532,1,🔔 Need Attention,39.6
C01215,26,4,530.0,2,1,1,211,1,🔔 Need Attention,39.6
C01216,27,10,2231.45,2,3,3,233,1,🔔 Need Attention,39.6
C01217,16,8,2277.0,3,2,3,323,1,🔔 Need Attention,39.6
C01218,19,10,2237.0,3,3,3,333,1,🔔 Need Attention,39.6
C01219,10,14,4291.0,4,5,5,455,0,🌟 Champions,58.5
C01220,5,9,4268.0,5,3,5,535,0,🌟 Champions,58.5
C01221,2,9,1732.0,5,3,2,532,1,🔔 Need Attention,39.6
C01222,10,8,3040.0,4,2,4,424,1,🔔 Need Attention,39.6
C01223,47,12,1506.0,1,4,2,142,1,🔔 Need Attention,39.6
C01224,18,8,3539.0,3,2,4,324,1,🔔 Need Attention,39.6
C01225,4,8,3731.0,5,2,4,524,1,🔔 Need Attention,39.6
C01226,11,8,4226.0,4,2,5,425,1,🔔 Need Attention,39.6
C01227,22,8,1422.1,2,2,2,222,1,🔔 Need Attention,39.6
C01228,14,17,3703.4,3,5,4,354,0,🌟 Champions,58.5
C01229,23,9,3430.2300000000014,2,3,4,234,1,🔔 Need Attention,39.6
C01230,33,10,6471.17,2,3,5,235,0,🌟 Champions,58.5
C01231,5,8,2277.42,5,2,3,523,1,🔔 Need Attention,39.6
C01232,9,4,646.0,4,1,1,411,1,🔔 Need Attention,39.6
C01233,5,9,2820.0,5,3,3,533,1,🔔 Need Attention,39.6
C01234,101,6,566.0,1,1,1,111,2,😴 Hibernating,25.6
C01235,64,11,5359.52,1,4,5,145,0,🌟 Champions,58.5
C01236,56,8,1860.7,1,2,2,122,2,😴 Hibernating,25.6
C01237,15,7,921.52,3,2,1,321,1,🔔 Need Attention,39.6
C01238,23,12,2625.0,2,4,3,243,1,🔔 Need Attention,39.6
C01239,10,2,1418.0,4,1,2,412,1,🔔 Need Attention,39.6
C01240,52,6,395.0,1,1,1,111,2,😴 Hibernating,25.6
C01241,24,6,2033.0,2,1,3,213,1,🔔 Need Attention,39.6
C01242,6,17,3530.2,5,5,4,554,0,🌟 Champions,58.5
C01243,6,7,909.0,5,2,1,521,1,🔔 Need Attention,39.6
C01244,36,7,7887.0,1,2,5,125,0,🌟 Champions,58.5
C01245,4,12,3051.35,5,4,4,544,0,🌟 Champions,58.5
C01246,10,12,2647.77,4,4,3,443,0,🌟 Champions,58.5
C01247,3,14,2431.0,5,5,3,553,0,🌟 Champions,58.5
C01248,7,13,4327.6,4,4,5,445,0,🌟 Champions,58.5
C01249,18,9,1132.5,3,3,2,332,1,🔔 Need Attention,39.6
C01250,4,12,4715.0,5,4,5,545,0,🌟 Champions,58.5
C01251,14,10,3572.17,3,3,4,334,0,🌟 Champions,58.5
C01252,24,8,3178.0,2,2,4,224,1,🔔 Need Attention,39.6
C01253,23,15,3830.0,2,5,4,254,0,🌟 Champions,58.5
C01254,24,15,4574.6,2,5,5,255,0,🌟 Champions,58.5
C01255,68,7,3308.0,1,2,4,124,2,😴 Hibernating,25.6
C01256,79,8,1310.6,1,2,2,122,2,😴 Hibernating,25.6
C01257,26,13,2898.3,2,4,4,244,0,🌟 Champions,58.5
C01258,19,8,1294.0,3,2,2,322,1,🔔 Need Attention,39.6
C01259,41,9,2259.0,1,3,3,133,1,🔔 Need Attention,39.6
C01260,17,9,1288.08,3,3,2,332,1,🔔 Need Attention,39.6
C01261,4,17,5630.84,5,5,5,555,0,🌟 Champions,58.5
C01262,15,11,2192.88,3,4,3,343,1,🔔 Need Attention,39.6
C01263,22,6,3010.0,2,1,4,214,1,🔔 Need Attention,39.6
C01264,37,8,2407.0,1,2,3,123,1,🔔 Need Attention,39.6
C01265,7,2,710.0799999999999,4,1,1,411,1,🔔 Need Attention,39.6
C01266,76,3,1117.0,1,1,2,112,2,😴 Hibernating,25.6
C01267,41,8,3007.0,1,2,4,124,1,🔔 Need Attention,39.6
C01268,9,5,723.5,4,1,1,411,1,🔔 Need Attention,39.6
C01269,2,7,911.8,5,2,1,521,1,🔔 Need Attention,39.6
C01270,19,9,1173.77,3,3,2,332,1,🔔 Need Attention,39.6
C01271,10,12,6390.9,4,4,5,445,0,🌟 Champions,58.5
C01272,29,5,513.0,2,1,1,211,1,🔔 Need Attention,39.6
C01273,12,17,6509.8,4,5,5,455,0,🌟 Champions,58.5
C01274,3,8,899.0,5,2,1,521,1,🔔 Need Attention,39.6
C01275,3,9,2018.0,5,3,3,533,1,🔔 Need Attention,39.6
C01276,15,13,4850.1,3,4,5,345,0,🌟 Champions,58.5
C01277,10,14,5117.0,4,5,5,455,0,🌟 Champions,58.5
C01278,68,9,2250.0,1,3,3,133,2,😴 Hibernating,25.6
C01279,2,8,748.45,5,2,1,521,1,🔔 Need Attention,39.6
C01280,3,6,304.0,5,1,1,511,1,🔔 Need Attention,39.6
C01281,13,15,8783.46,3,5,5,355,0,🌟 Champions,58.5
C01282,35,3,320.0,1,1,1,111,1,🔔 Need Attention,39.6
C01283,24,14,5875.970000000001,2,5,5,255,0,🌟 Champions,58.5
C01284,26,10,2727.4,2,3,3,233,1,🔔 Need Attention,39.6
C01285,17,6,1182.7,3,1,2,312,1,🔔 Need Attention,39.6
C01286,16,13,6214.0,3,4,5,345,0,🌟 Champions,58.5
C01287,12,14,4337.8,4,5,5,455,0,🌟 Champions,58.5
C01288,3,6,2412.9,5,1,3,513,1,🔔 Need Attention,39.6
C01289,20,14,4143.92,3,5,4,354,0,🌟 Champions,58.5
C01290,21,15,5077.0,2,5,5,255,0,🌟 Champions,58.5
C01291,13,4,2133.8,3,1,3,313,1,🔔 Need Attention,39.6
C01292,22,8,896.0,2,2,1,221,1,🔔 Need Attention,39.6
C01293,7,8,879.22,4,2,1,421,1,🔔 Need Attention,39.6
C01294,34,13,1035.0,2,4,1,241,1,🔔 Need Attention,39.6
C01295,3,7,3012.0,5,2,4,524,1,🔔 Need Attention,39.6
C01296,17,10,2424.9,3,3,3,333,1,🔔 Need Attention,39.6
C01297,14,16,3860.4,3,5,4,354,0,🌟 Champions,58.5
C01298,3,19,6433.35,5,5,5,555,0,🌟 Champions,58.5
C01299,10,8,2046.0,4,2,3,423,1,🔔 Need Attention,39.6
C01300,38,2,441.92,1,1,1,111,2,😴 Hibernating,25.6
C01301,3,12,10532.0,5,4,5,545,0,🌟 Champions,58.5
C01302,49,6,1474.2,1,1,2,112,2,😴 Hibernating,25.6
C01303,31,3,1817.0,2,1,2,212,1,🔔 Need Attention,39.6
C01304,41,2,291.0,1,1,1,111,2,😴 Hibernating,25.6
C01305,20,14,2491.0,3,5,3,353,0,🌟 Champions,58.5
C01306,8,8,2898.0,4,2,4,424,1,🔔 Need Attention,39.6
C01307,9,6,1861.0,4,1,2,412,1,🔔 Need Attention,39.6
C01308,42,5,1374.9,1,1,2,112,2,😴 Hibernating,25.6
C01309,5,5,1438.0,5,1,2,512,1,🔔 Need Attention,39.6
C01310,89,8,2096.0,1,2,3,123,2,😴 Hibernating,25.6
C01311,5,15,3546.9,5,5,4,554,0,🌟 Champions,58.5
C01312,95,3,2603.0,1,1,3,113,2,😴 Hibernating,25.6
C01313,6,13,3703.94,5,4,4,544,0,🌟 Champions,58.5
C01314,31,8,6796.440000000002,2,2,5,225,0,🌟 Champions,58.5
C01315,53,11,1518.5,1,4,2,142,2,😴 Hibernating,25.6
C01316,8,12,2655.9300000000003,4,4,3,443,0,🌟 Champions,58.5
C01317,29,17,5974.5,2,5,5,255,0,🌟 Champions,58.5
C01318,4,17,3689.41,5,5,4,554,0,🌟 Champions,58.5
C01319,34,6,2834.0,2,1,3,213,1,🔔 Need Attention,39.6
C01320,5,14,3547.0,5,5,4,554,0,🌟 Champions,58.5
C01321,13,4,1052.0,3,1,1,311,1,🔔 Need Attention,39.6
C01322,46,7,2951.78,1,2,4,124,1,🔔 Need Attention,39.6
C01323,9,13,4957.0,4,4,5,445,0,🌟 Champions,58.5
C01324,4,8,1739.0,5,2,2,522,1,🔔 Need Attention,39.6
C01325,25,7,1371.25,2,2,2,222,1,🔔 Need Attention,39.6
C01326,2,15,3825.5,5,5,4,554,0,🌟 Champions,58.5
C01327,13,5,1041.0,3,1,1,311,1,🔔 Need Attention,39.6
C01328,22,8,3138.0,2,2,4,224,1,🔔 Need Attention,39.6
C01329,2,18,5504.1,5,5,5,555,0,🌟 Champions,58.5
C01330,34,3,839.9000000000001,2,1,1,211,1,🔔 Need Attention,39.6
C01331,30,11,5181.54,2,4,5,245,0,🌟 Champions,58.5
C01332,13,18,3885.7,3,5,4,354,0,🌟 Champions,58.5
C01333,21,7,666.0,2,2,1,221,1,🔔 Need Attention,39.6
C01334,69,3,853.3,1,1,1,111,2,😴 Hibernating,25.6
C01335,12,11,1847.35,4,4,2,442,1,🔔 Need Attention,39.6
C01336,6,12,955.0,5,4,1,541,1,🔔 Need Attention,39.6
C01337,7,2,1125.0,4,1,2,412,1,🔔 Need Attention,39.6
C01338,4,11,1784.0,5,4,2,542,1,🔔 Need Attention,39.6
C01339,52,8,875.0,1,2,1,121,2,😴 Hibernating,25.6
C01340,11,13,2475.0,4,4,3,443,0,🌟 Champions,58.5
C01341,14,15,1909.88,3,5,3,353,0,🌟 Champions,58.5
C01342,16,8,1280.0,3,2,2,322,1,🔔 Need Attention,39.6
C01343,27,11,3927.6,2,4,4,244,0,🌟 Champions,58.5
C01344,2,11,1604.5,5,4,2,542,1,🔔 Need Attention,39.6
C01345,19,8,1890.0,3,2,2,322,1,🔔 Need Attention,39.6
C01346,2,9,2856.34,5,3,3,533,1,🔔 Need Attention,39.6
C01347,12,19,6704.56,4,5,5,455,0,🌟 Champions,58.5
C01348,46,5,2426.0,1,1,3,113,2,😴 Hibernating,25.6
C01349,14,10,2551.95,3,3,3,333,1,🔔 Need Attention,39.6
C01350,138,2,846.0,1,1,1,111,2,😴 Hibernating,25.6
C01351,7,11,3845.85,4,4,4,444,0,🌟 Champions,58.5
C01352,4,8,1146.0,5,2,2,522,1,🔔 Need Attention,39.6
C01353,11,9,2843.0,4,3,3,433,1,🔔 Need Attention,39.6
C01354,82,5,773.47,1,1,1,111,2,😴 Hibernating,25.6
C01355,111,2,387.0,1,1,1,111,2,😴 Hibernating,25.6
C01356,30,16,3803.9,2,5,4,254,0,🌟 Champions,58.5
C01357,25,11,2276.0,2,4,3,243,1,🔔 Need Attention,39.6
C01358,12,10,847.0,4,3,1,431,1,🔔 Need Attention,39.6
C01359,12,6,2253.78,4,1,3,413,1,🔔 Need Attention,39.6
C01360,10,5,2801.8,4,1,3,413,1,🔔 Need Attention,39.6
C01361,40,9,1461.53,1,3,2,132,1,🔔 Need Attention,39.6
C01362,7,10,12894.0,4,3,5,435,0,🌟 Champions,58.5
C01363,31,7,966.65,2,2,1,221,1,🔔 Need Attention,39.6
C01364,34,10,3507.7,2,3,4,234,1,🔔 Need Attention,39.6
C01365,21,10,1804.0,2,3,2,232,1,🔔 Need Attention,39.6
C01366,11,15,2463.0,4,5,3,453,0,🌟 Champions,58.5
C01367,27,9,921.0,2,3,1,231,1,🔔 Need Attention,39.6
C01368,3,15,3995.82,5,5,4,554,0,🌟 Champions,58.5
C01369,34,2,237.0,2,1,1,211,1,🔔 Need Attention,39.6
C01370,138,2,503.01,1,1,1,111,2,😴 Hibernating,25.6
C01371,24,7,1136.65,2,2,2,222,1,🔔 Need Attention,39.6
C01372,67,6,2902.32,1,1,4,114,2,😴 Hibernating,25.6
C01373,19,9,1642.54,3,3,2,332,1,🔔 Need Attention,39.6
C01374,5,18,5159.46,5,5,5,555,0,🌟 Champions,58.5
C01375,8,11,2163.6,4,4,3,443,1,🔔 Need Attention,39.6
C01376,8,15,1794.0,4,5,2,452,0,🌟 Champions,58.5
C01377,31,11,2033.0,2,4,3,243,1,🔔 Need Attention,39.6
C01378,7,13,5878.48,4,4,5,445,0,🌟 Champions,58.5
C01379,7,10,6438.0,4,3,5,435,0,🌟 Champions,58.5
C01380,12,4,1246.0,4,1,2,412,1,🔔 Need Attention,39.6
C01381,66,5,976.8,1,1,1,111,2,😴 Hibernating,25.6
C01382,13,11,3135.78,3,4,4,344,0,🌟 Champions,58.5
C01383,52,5,813.0,1,1,1,111,2,😴 Hibernating,25.6
C01384,6,12,3199.8,5,4,4,544,0,🌟 Champions,58.5
C01385,6,7,1464.0,5,2,2,522,1,🔔 Need Attention,39.6
C01386,39,9,2036.0,1,3,3,133,1,🔔 Need Attention,39.6
C01387,19,11,3661.24,3,4,4,344,0,🌟 Champions,58.5
C01388,18,11,1446.4,3,4,2,342,1,🔔 Need Attention,39.6
C01389,30,6,5056.0,2,1,5,215,1,🔔 Need Attention,39.6
C01390,5,14,10312.0,5,5,5,555,0,🌟 Champions,58.5
C01391,13,19,4911.01,3,5,5,355,0,🌟 Champions,58.5
C01392,21,11,3097.4,2,4,4,244,1,🔔 Need Attention,39.6
C01393,8,5,1380.0,4,1,2,412,1,🔔 Need Attention,39.6
C01394,83,6,1031.0,1,1,1,111,2,😴 Hibernating,25.6
C01395,35,8,3233.0,1,2,4,124,1,🔔 Need Attention,39.6
C01396,16,8,2780.0,3,2,3,323,1,🔔 Need Attention,39.6
C01397,154,2,406.4,1,1,1,111,2,😴 Hibernating,25.6
C01398,14,15,3380.1,3,5,4,354,0,🌟 Champions,58.5
C01399,24,15,5042.75,2,5,5,255,0,🌟 Champions,58.5
C01400,69,4,669.5,1,1,1,111,2,😴 Hibernating,25.6
C01401,33,10,2131.2,2,3,3,233,1,🔔 Need Attention,39.6
C01402,21,6,671.0,2,1,1,211,1,🔔 Need Attention,39.6
C01403,29,13,5951.2,2,4,5,245,0,🌟 Champions,58.5
C01404,3,15,5491.3,5,5,5,555,0,🌟 Champions,58.5
C01405,8,9,1355.3,4,3,2,432,1,🔔 Need Attention,39.6
C01406,13,10,3650.0,3,3,4,334,0,🌟 Champions,58.5
C01407,40,12,2072.0,1,4,3,143,1,🔔 Need Attention,39.6
C01408,3,15,7719.25,5,5,5,555,0,🌟 Champions,58.5
C01409,6,13,3221.08,5,4,4,544,0,🌟 Champions,58.5
C01410,32,10,1872.77,2,3,2,232,1,🔔 Need Attention,39.6
C01411,24,9,1850.4,2,3,2,232,1,🔔 Need Attention,39.6
C01412,17,7,2104.0,3,2,3,323,1,🔔 Need Attention,39.6
C01413,3,10,2921.58,5,3,4,534,1,🔔 Need Attention,39.6
C01414,10,14,4701.7,4,5,5,455,0,🌟 Champions,58.5
C01415,32,7,2663.0,2,2,3,223,1,🔔 Need Attention,39.6
C01416,58,7,1069.4,1,2,1,121,2,😴 Hibernating,25.6
C01417,6,2,169.0,5,1,1,511,1,🔔 Need Attention,39.6
C01418,25,4,2074.0,2,1,3,213,1,🔔 Need Attention,39.6
C01419,8,18,3380.57,4,5,4,454,0,🌟 Champions,58.5
C01420,2,4,556.0,5,1,1,511,1,🔔 Need Attention,39.6
C01421,28,5,824.0,2,1,1,211,1,🔔 Need Attention,39.6
C01422,28,11,2164.0,2,4,3,243,1,🔔 Need Attention,39.6
C01423,7,11,2912.25,4,4,4,444,1,🔔 Need Attention,39.6
C01424,25,10,2216.0,2,3,3,233,1,🔔 Need Attention,39.6
C01425,2,19,3781.48,5,5,4,554,0,🌟 Champions,58.5
C01426,17,5,676.0,3,1,1,311,1,🔔 Need Attention,39.6
C01427,16,7,2835.0,3,2,3,323,1,🔔 Need Attention,39.6
C01428,6,15,6769.0,5,5,5,555,0,🌟 Champions,58.5
C01429,25,12,1230.0,2,4,2,242,1,🔔 Need Attention,39.6
C01430,20,8,900.0,3,2,1,321,1,🔔 Need Attention,39.6
C01431,2,11,3472.5,5,4,4,544,0,🌟 Champions,58.5
C01432,4,13,4979.0,5,4,5,545,0,🌟 Champions,58.5
C01433,32,3,456.5,2,1,1,211,1,🔔 Need Attention,39.6
C01434,19,9,2092.3,3,3,3,333,1,🔔 Need Attention,39.6
C01435,15,14,10492.1,3,5,5,355,0,🌟 Champions,58.5
C01436,79,3,2375.0,1,1,3,113,2,😴 Hibernating,25.6
C01437,14,12,4636.68,3,4,5,345,0,🌟 Champions,58.5
C01438,14,17,3912.06,3,5,4,354,0,🌟 Champions,58.5
C01439,14,19,7464.66,3,5,5,355,0,🌟 Champions,58.5
C01440,8,19,6382.5,4,5,5,455,0,🌟 Champions,58.5
C01441,11,8,1367.0,4,2,2,422,1,🔔 Need Attention,39.6
C01442,52,9,1619.2,1,3,2,132,2,😴 Hibernating,25.6
C01443,3,18,4153.31,5,5,4,554,0,🌟 Champions,58.5
C01444,13,14,3514.0,3,5,4,354,0,🌟 Champions,58.5
C01445,26,10,807.55,2,3,1,231,1,🔔 Need Attention,39.6
C01446,29,4,868.0,2,1,1,211,1,🔔 Need Attention,39.6
C01447,14,13,1804.6,3,4,2,342,1,🔔 Need Attention,39.6
C01448,22,8,883.5,2,2,1,221,1,🔔 Need Attention,39.6
C01449,41,8,948.0,1,2,1,121,1,🔔 Need Attention,39.6
C01450,37,9,2712.0,1,3,3,133,1,🔔 Need Attention,39.6
C01451,15,13,2791.1,3,4,3,343,0,🌟 Champions,58.5
C01452,11,8,2426.0,4,2,3,423,1,🔔 Need Attention,39.6
C01453,3,4,450.0,5,1,1,511,1,🔔 Need Attention,39.6
C01454,50,5,1911.0,1,1,3,113,2,😴 Hibernating,25.6
C01455,4,12,6589.62,5,4,5,545,0,🌟 Champions,58.5
C01456,26,10,4229.34,2,3,5,235,0,🌟 Champions,58.5
C01457,16,18,9592.0,3,5,5,355,0,🌟 Champions,58.5
C01458,40,7,2615.36,1,2,3,123,1,🔔 Need Attention,39.6
C01459,18,12,4659.4,3,4,5,345,0,🌟 Champions,58.5
C01460,50,2,174.0,1,1,1,111,2,😴 Hibernating,25.6
C01461,4,6,1504.0,5,1,2,512,1,🔔 Need Attention,39.6
C01462,17,6,3084.0,3,1,4,314,1,🔔 Need Attention,39.6
C01463,14,15,2763.23,3,5,3,353,0,🌟 Champions,58.5
C01464,95,2,627.0,1,1,1,111,2,😴 Hibernating,25.6
C01465,25,6,1863.08,2,1,2,212,1,🔔 Need Attention,39.6
C01466,24,4,340.0,2,1,1,211,1,🔔 Need Attention,39.6
C01467,21,6,1575.0,2,1,2,212,1,🔔 Need Attention,39.6
C01468,4,11,3404.5,5,4,4,544,0,🌟 Champions,58.5
C01469,13,9,1865.0,3,3,2,332,1,🔔 Need Attention,39.6
C01470,66,3,430.0,1,1,1,111,2,😴 Hibernating,25.6
C01471,11,14,2015.73,4,5,3,453,0,🌟 Champions,58.5
C01472,26,10,2892.5,2,3,4,234,1,🔔 Need Attention,39.6
C01473,22,18,6005.76,2,5,5,255,0,🌟 Champions,58.5
C01474,7,7,2038.0,4,2,3,423,1,🔔 Need Attention,39.6
C01475,34,2,1050.21,2,1,1,211,1,🔔 Need Attention,39.6
C01476,13,16,3709.0,3,5,4,354,0,🌟 Champions,58.5
C01477,4,5,679.1,5,1,1,511,1,🔔 Need Attention,39.6
C01478,17,11,3634.4,3,4,4,344,0,🌟 Champions,58.5
C01479,33,4,951.0,2,1,1,211,1,🔔 Need Attention,39.6
C01480,26,4,1194.0,2,1,2,212,1,🔔 Need Attention,39.6
C01481,32,6,684.0,2,1,1,211,1,🔔 Need Attention,39.6
C01482,24,13,3503.7,2,4,4,244,0,🌟 Champions,58.5
C01483,5,16,5725.57,5,5,5,555,0,🌟 Champions,58.5
C01484,47,5,989.0,1,1,1,111,2,😴 Hibernating,25.6
C01485,11,16,5548.66,4,5,5,455,0,🌟 Champions,58.5
C01486,40,2,193.0,1,1,1,111,2,😴 Hibernating,25.6
C01487,28,7,2717.3,2,2,3,223,1,🔔 Need Attention,39.6
C01488,39,12,2585.7200000000003,1,4,3,143,1,🔔 Need Attention,39.6
C01489,22,7,850.0,2,2,1,221,1,🔔 Need Attention,39.6
C01490,3,18,8196.52,5,5,5,555,0,🌟 Champions,58.5
C01491,17,8,1913.0,3,2,3,323,1,🔔 Need Attention,39.6
C01492,7,12,4183.5,4,4,5,445,0,🌟 Champions,58.5
C01493,8,12,5872.83,4,4,5,445,0,🌟 Champions,58.5
C01494,22,10,2076.0,2,3,3,233,1,🔔 Need Attention,39.6
C01495,4,13,2920.0,5,4,4,544,0,🌟 Champions,58.5
C01496,37,5,1305.0,1,1,2,112,1,🔔 Need Attention,39.6
C01497,24,14,7100.0,2,5,5,255,0,🌟 Champions,58.5
C01498,6,8,1199.41,5,2,2,522,1,🔔 Need Attention,39.6
C01499,2,7,2633.0,5,2,3,523,1,🔔 Need Attention,39.6
