index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,product_url,rating_value
9762,Chicken - Finger,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,285.0,300.0,Chicken Sausages,3.9,"Completely continental food and mostly used as a snack, the finished result is delicious and crispy in texture. It's properly packed and frozen to ensure that it retains its taste and holds the crisp once fried. Should be Kept Frozen at or below -18ºC.",285.0,285.0,5.0,https://www.bigbasket.com/pd/40201002/meatzza-krispy-fried-chicken-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Krispy%2520Fried%2520Chicken,3.9
9804,Ready to Cook - Small Prawns (Peeled & Deveined),"Eggs, Meat & Fish",Fish & Seafood,Buffet ,205.0,205.0,Frozen Fish & Seafood,3.7,Buffet Ready to Cook - Small Prawns (Peeled & Deveined) 250 g,205.0,205.0,0.0,https://www.bigbasket.com/pd/40001204/buffet-ready-to-cook-small-prawns-peeled-deveined-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Ready%2520to%2520Cook%2520-%2520Small%2520Prawns%2520%2528Peeled%2520%2526%2520Deveined%2529,3.7
9835,Quail Eggs,"Eggs, Meat & Fish",Eggs,Mpm,70.0,70.0,Other Eggs,3.3,"Eggs are hygienically processed and securely filled for keeping these free from any contamination and impurity. It has high dietary content, protein, smell and tastes rich. These are one of the natures most wholesome and cost-effective foods.",70.0,70.0,0.0,https://www.bigbasket.com/pd/40041960/mpm-quail-eggs-12-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Quail%2520Eggs,3.3
9899,Ready to Cook - Large Prawns (Peeled & Deveined),"Eggs, Meat & Fish",Fish & Seafood,Buffet ,274.5,305.0,Frozen Fish & Seafood,3.7,"Buffet prawns are fresh from the sea, individually fast frozen medium sized prawns that are peeled and deveined for your ease. Our freezing and vacuum packing technology minimizes breakage and makes sure that the freshness of all prawn is locked in.",274.5,274.5,10.0,https://www.bigbasket.com/pd/40001209/buffet-ready-to-cook-large-prawns-peeled-deveined-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Ready%2520to%2520Cook%2520-%2520Large%2520Prawns%2520%2528Peeled%2520%2526%2520Deveined%2529,3.7
10046,"Ham - Premium Beechwood Bacon, Smoked","Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,405.0,405.0,Chicken Sausages,4.3,"Pork meat (77%), Water, Edible common Salt, Emulsifier-407, Dextrose, Anti-oxidant-316. Contains permitted natural flavour.",405.0,405.0,0.0,https://www.bigbasket.com/pd/40063436/la-carne-ham-premium-beechwood-bacon-smoked-180-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Ham%2520-%2520Premium%2520Beechwood%2520Bacon%252C%2520Smoked,4.3
10104,Prawns - Pud Medium,"Eggs, Meat & Fish",Fish & Seafood,Seastar,199.0,199.0,Frozen Fish & Seafood,2.9,Seastar Prawns - Pud Medium 250 g,199.0,199.0,0.0,https://www.bigbasket.com/pd/40018656/seastar-prawns-pud-medium-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Prawns%2520-%2520Pud%2520Medium,2.9
10331,Jus-Like - Lobster Bite,"Eggs, Meat & Fish",Fish & Seafood,Gadre,195.0,195.0,Frozen Fish & Seafood,4.2,"Gadre Jus-Like Lobster Bite Surimi is a Japanese word that literally means ""ground meat"". Surimi is made from mince of prime portions of white fish, that is headed & gutted and the bones & skin removed. This fish mince is given a through wash to remove fats, blood, enzymes to form clean, odourless and healthy Surimi. All us Like products are made from Surimi. The Surimi is combined with natural flavours and extracts to give you the most natural -Juslike crab taste! You will Juslike - Juslike!",195.0,195.0,0.0,https://www.bigbasket.com/pd/40001528/gadre-jus-like-lobster-bite-300-g-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Jus-Like%2520-%2520Lobster%2520Bite,4.2
10406,Rohu Fish (Large) - Curry Cut/Bengali Cut 1 kg + Tilapia Fish Whole 500g,"Eggs, Meat & Fish",Fish & Seafood,Fresho,385.0,599.0,Fresh Fish,2.9,"Product weighed before cleaning and cutting. Net weight will be lower at the time of delivery because of cleaning and Processing weight loss
 Fresho Meats is our in house brand of fresh meat, poultry and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene. Additionally, every product is packed using food grade plastic which provides a nourishing and wholesome environment.Cleaned with bones retained
Product weighed before cleaning and cutting. 
There will be a weight loss of 30-35% after cleaning and cutting.",385.0,385.0,35.72621035058431,n/a,2.9
10468,Rohu Fish (Large) - Curry Cut/Bengali Cut 1 kg + Mutton - Curry Cut 1 kg,"Eggs, Meat & Fish",Mutton & Lamb,Fresho,1155.0,1948.0,Fresh Fish,3.4,"Product weighed before cleaning and cutting. Net weight will be lower at the time of delivery because of cleaning and Processing weight loss
 Fresho Meats is our in house brand of fresh meat, poultry and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene. Additionally, every product is packed using food grade plastic which provides a nourishing and wholesome environment. Freshly processed & Clean curry pieces ready for cooking.",1155.0,1155.0,40.70841889117043,https://www.bigbasket.com/pd/40062705/total-chicken-precut-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Chicken%2520-%2520Precut,3.4
10488,Chicken - Chilli Salami,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Prasuma,165.0,165.0,Chicken Sausages,4.2,"Delicately blended with the finest red and green chilli flakes, this salami will liven up any dish. Savour this mouthwatering Chicken - Salami and treat your tastebuds.",165.0,165.0,0.0,https://www.bigbasket.com/pd/40089040/prasuma-chicken-chilli-salami-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Frozen%2520Chicken%2520Chilli%2520Salami,4.2
10550,"Fresho Mutton Boneless 500 g + Kara Coconut Milk UHT Classic, Imported 200 ml","Eggs, Meat & Fish",Mutton & Lamb,bb Combo,707.0,869.0,Fresh Mutton,4.3,"Fresho Mutton - Boneless, 2-3 pcs, Antibiotic Residue-Free, Growth Hormone-Free 500 g



Net Weight
Number Of Pcs
Serving Size
Storage Temp


500 g
2-3
3-4 people
0-4 deg cel



Mutton is popular in most of the household. It is treated as a delicacy and is prepared for different joyous occasions. The juicy taste and the chewy texture make it a favourite among many. Moreover, they come with a lot of health benefits. It is packed with protein, saturated fat, iron, zinc and B vitamins. Mutton helps in building a strong immune system. It also helps to build bones and muscles.  For a scrumptious meatier experience, these boneless mutton pieces are perfect to indulge on. Grilled, barbequed, fried, baked, one can have this versatile cut in different ways. This cut comes in 2-3 pieces which are perfect for 3-4 people. 
The Add-on Benefits of Fresho Mutton: 

Premium quality 
Tender Meat 
Processed and packed under strict hygienic condition. 

Fresho Meats is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.
Kara Coconut Milk - UHT Classic, Imported 200 ml Carton UHT Natural Coconut Milk, Classic, No Cholesterol, No Trans Fat, No Preservatives, No Colouring, No flavouring.",707.0,707.0,18.6421173762946,https://www.bigbasket.com/pd/280921/kara-coconut-milk-uht-classic-imported-200-ml-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Coconut%2520Milk%2520-%2520UHT%2520Classic%252C%2520Imported,4.3
10604,Premium Fish Fillet,"Eggs, Meat & Fish",Fish & Seafood,sumeru,175.0,250.0,Frozen Fish & Seafood,5.0,"Used as burger fillers. Freshly harvested vegetables, Water, Green Spices (Green Coriander, Onion, Garlic, Green Chili, Ginger) ground to fine mixture and deep fried. Mostly used as snacks, rich in flavour and tender in texture. Its properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18 C",175.0,175.0,30.0,https://www.bigbasket.com/pd/40217822/megachef-premium-fish-sauce-700-ml/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Premium%2520Fish%2520Sauce,5.0
10625,Chicken - Nuggets,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,285.0,300.0,Chicken Sausages,4.0,"Completely continental food and mostly used a snack, the finished result is delicious and crispy in texture. It's properly packed and frozen to ensure that it retains its taste and holds the crisp once fried. Should be Kept Frozen at or below -18Ã‚ÂºC.",285.0,285.0,5.0,https://www.bigbasket.com/pd/40049529/meatzza-chicken-nuggets-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520-%2520Nuggets,4.0
10736,"Tuna Flakes - White Meat In Water, Salt Added","Eggs, Meat & Fish",Fish & Seafood,Tasty Nibbles,190.0,190.0,Canned Seafood,4.4,"Ready to Eat Canned White Meat Tuna from yellowfin is a healthy and tastier meal. Rich in Omega 3, Proteins, Potassium, Magnesium, Iron, Vitamin A, B16 & B12, it comes with no preservative and no odour. It is zero carbs/sugar-free and unopened and it can be kept at room temperature. It comes with HACCP, Halal, and Japanese Technology.",190.0,190.0,0.0,https://www.bigbasket.com/pd/40176768/tasty-nibbles-tuna-flakes-white-meat-in-water-salt-added-185-g-can/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Tuna%2520Flakes%2520-%2520White%2520Meat%2520In%2520Water%252C%2520Salt%2520Added,4.4
10784,Mackeral Fish,"Eggs, Meat & Fish",Fish & Seafood,H.S. Dry Fish,60.0,60.0,Dry Fish,3.0,"The oldest traditional way of preserving fish is drying, and is still considered one of the most effective preservation methods.",60.0,60.0,0.0,https://www.bigbasket.com/pd/40036188/hs-dry-fish-mackeral-fish-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Mackeral%2520Fish,3.0
10882,Korai Fish,"Eggs, Meat & Fish",Fish & Seafood,H.S. Dry Fish,42.5,50.0,Dry Fish,3.9,"The oldest traditional way of preserving fish is drying, and is still considered one of the most effective preservation methods.",42.5,42.5,15.0,https://www.bigbasket.com/pd/40036197/hs-dry-fish-korai-fish-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Korai%2520Fish,3.9
10926,"Pearl Spot Fish - Medium, Whole, Preservative Free, 3-4 pcs","Eggs, Meat & Fish",Fish & Seafood,Fresho,373.75,373.75,Fresh Fish,3.1,"Net WeightNumber Of PcsServing SizeStorage Temp500 g3-43-4 people0-4 deg celPearl Spot Fish is widely available in Kerala and Tamil Nadu. This is considered as one of the authentic dishes of Kerela. These fishes have a high protein content and have low fat. Thus, making it a perfect item to include in your diet. This whole cleaned pearl spot fish comes with the head. It is cleaned and gutted. This comes in 3-4 pcs which are perfect for 3-4 people. It is preservative-free. Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",373.75,373.75,0.0,https://www.bigbasket.com/pd/10000708/fresho-pearl-spot-fish-medium-whole-preservative-free-3-4-pcs-500-g-tray/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pearl%2520Spot%2520Fish-Medium%252C%2520Whole,3.1
10960,Brown Egg - Veg Feed & Extra Albumen,"Eggs, Meat & Fish",Eggs,Best,80.0,84.0,Protein Eggs,3.5,"Best brown eggs is a natural pigment placed by the hen on the surface of the shell during the final stages of egg formation. From the inside, the shell appears white. The outer shell colour can vary from light to dark brown, depending on the breed of the hen and also on individual hen characteristics.",80.0,80.0,4.761904761904762,https://www.bigbasket.com/pd/40003817/best-brown-egg-veg-feed-extra-albumen-6-pcs-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Brown%2520Eggs,3.5
10965,Sardine In Vegetable Oil,"Eggs, Meat & Fish",Fish & Seafood,Indofish,75.0,75.0,Canned Seafood,3.9,"Indofish Sardine in Vegetable Oil  is ready to eat and is a rich source of Omega 3. It comes with an easy to open lid and can be stored for longer than fresh fish. It is an ideal ingredient to be used for preparing flavourful fish curries, salads or pastas.",75.0,75.0,0.0,https://www.bigbasket.com/pd/40010031/ocean-secret-sardines-in-vegetable-oil-with-lemon-slices-180-g-tin/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Sardines%2520-%2520In%2520Vegetable%2520Oil%2520With%2520Lemon%2520Slices,3.9
10976,Sausage - Pork,"Eggs, Meat & Fish",Pork & Other Meats,Quickee'S,230.0,230.0,Pork & Ham,3.8,Quickee presents their deliciously mouth-watering range of meat products which will enchant your taste buds and leave you craving for more as you rake up your favourite meals. Make your morning breakfasts more exciting by serving Quickees Pork Sausages along with eggs and toast for a scrumptious and a healthy meal.,230.0,230.0,0.0,https://www.bigbasket.com/pd/40125075/quickees-sausage-pork-goan-275-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Sausage%2520-%2520Pork%252C%2520Goan,3.8
11081,Chicken - Burger,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,260.0,275.0,Chicken Sausages,4.1,Meatzza Breaded Chicken Burger are made from tender chicken meat which gives you tasty and juicy bite.,260.0,260.0,5.454545454545454,https://www.bigbasket.com/pd/40049541/meatzza-chicken-burger-patty-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Burger%2520Patty,4.1
11092,Cardio Egg - Low Cholesterol Good For Heart,"Eggs, Meat & Fish",Eggs,Best,84.0,84.0,Other Eggs,2.9,"Best Cardio Egg includes 6 fresh and secure eggs. It is pesticide and anti-biotic free without bad odour. It is UV treated fresh eggs that are free of crack and blood spots. It is famous wealthy source of protein. It is an important building block of bones, cartilage, muscles, skin, and blood. It is a wealthy source of vitamins, phosphorous, calcium, lecithin and iron. It is excellent for the heart due to the presence of low cholesterol.",84.0,84.0,0.0,n/a,2.9
11186,Plus Egg - Veg Feed & No Bad Odour,"Eggs, Meat & Fish",Eggs,Best,69.3,73.0,Farm Eggs,3.6,"Best Plus Egg are hygienically processed and safely packed for keeping these free from any contamination and impurity. It has high nutritional content, protein, aroma and rich taste. These are one of nature's most nutritious and economical foods.",69.3,69.3,5.068493150684936,https://www.bigbasket.com/pd/40003813/best-plus-egg-veg-feed-no-bad-odour-12-pcs-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Plus%2520Eggs,3.6
11414,Chicken Seekh Kabab Malai N Cheese,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,223.0,290.0,Chicken Sausages,3.9,"Prepared in the traditional style, these malai and cheese kebabs are made with the finest ingredients. Enjoy these delicious kababs at the convenience of your home. Perfect as a starter, relish these mouth-watering delight with your loved ones. Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",223.0,223.0,23.103448275862068,https://www.bigbasket.com/pd/40197980/fresho-chicken-seekh-kabab-malai-n-cheese-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520Seekh%2520Kabab%252FKebab%252C%2520Malai%2520N%2520Cheese,3.9
11418,Chicken Cheese & Chiili  Sausage - Beechwood Smoked,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Prasuma,180.0,180.0,Chicken Sausages,4.0,"Made from lightly seasoned chicken with delicious chunks of real Swiss Cheese, made from select cuts of chicken and a special blend of seasoning. As the name suggests, these sausages are the perfect addition to any other meal. Eat Better with Prasuma: Vacuum Packed and Sealed, Antibiotic Residue & Hormone Free Meat, Temperature Controlled Processing.",180.0,180.0,0.0,https://www.bigbasket.com/pd/40211361/prasuma-chicken-cheese-chiili-sausage-beechwood-smoked-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Frozen%2520Chicken%2520Cheese%2520%2526%2520Chilli%2520Sausage,4.0
